dis2ts_3MBPP1_18Cr2_pr_counts	dis2ts_3MBPP1_18Cr2gb_counts	dis2ts_3MBPP1_18Cr2term_counts	dis2ts_3MBPP1_18Cr2pr_map	dis2ts_3MBPP1_18Cr2gb_map	dis2ts_3MBPP1_18Cr2term_map	dis2ts_3MBPP1_18Cr2pr_density	dis2ts_3MBPP1_18Cr2pr_densityRPKM	dis2ts_3MBPP1_18Cr2gb_density	dis2ts_3MBPP1_18Cr2gb_densityRPKM	dis2ts_3MBPP1_18Cr2pause_index_CI_low	dis2ts_3MBPP1_18Cr2pause_index_CI_high	dis2ts_3MBPP1_18Cr2pause_index_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	dis2ts_3MBPP1_18Cr2_ExpPR	dis2ts_3MBPP1_18Cr2_ExpGB	dis2ts_3MBPP1_18Cr2Fexact_Pval
SPAC227.14	1	71	27	100	2392	300	0.01	5.07779692671419	0.0296822742474916	15.0720560951801	0.000725955406878332	0.093351986141379	0.336901408450704	0.0173648533325297	2.23297950850179	2	99	1
SPAC227.15	9	259	35	100	3140	300	0.09	45.7001723404277	0.082484076433121	41.883738981496	0.0167519514226862	0.0694647492771687	1.09111969111969	0.526011274672347	2.1811931273031	8	101	1
SPNCRNA.659	52	878	5	100	1709	300	0.52	264.045440189138	0.513750731421884	260.872188511121	0.0443020946105717	0.0789705137293938	1.01216400911162	0.757122796894671	1.34960607963534	51	101	1
SPSNORNA.05	52	39	280	100	32	300	0.52	264.045440189138	1.21875	618.856500443292	0.863858043874443	2.06078310222445	0.426666666666667	0.276434574039822	0.659450592711823	83	69	1
SPAC227.18	8	311	63	100	1503	300	0.08	40.6223754137135	0.206919494344644	105.069517246049	0.0118458583407835	0.0534368790587347	0.386623794212219	0.178043250861977	0.803156292252782	18	90	1
SPAC2F7.04	0	48	13	100	1900	300	0	0	0.0252631578947368	12.828118551699	0.0019023677648798	0.101687091822644	0	0.0361449875327162	1.93205474463024	2	98	1
SPNCRNA.552	4	29	5	100	1515	300	0.04	20.3111877068568	0.0191419141914191	9.71987530526148	0.0411868094997137	0.411235858753941	2.08965517241379	0.623980163920662	6.23022326012221	1	103	1
SPNCRNA.660	4	49	15	100	2062	300	0.04	20.3111877068568	0.0237633365664403	12.0665397385546	0.0250677867183047	0.23557808869923	1.68326530612245	0.516897762131443	4.85762018897813	2	102	1
SPNCRNA.661	2	114	38	100	910	300	0.02	10.1555938534284	0.125274725274725	63.6119614994964	0.00300093545499438	0.0718956448651235	0.159649122807018	0.0273085126404488	0.654250368272624	11	91	1
SPAC2F7.10	0	142	34	100	2628	300	0	0	0.0540334855403349	27.4371066816368	0.000641076103730268	0.0339433348565579	0	0.0168474800060315	0.892030840030342	5	95	1
SPNCRNA.154	9	93	70	100	624	300	0.09	45.7001723404277	0.149038461538462	75.6787041962211	0.045667338629735	0.197901363026781	0.603870967741935	0.284964193049546	1.23490450528711	14	95	1
SPAC2F7.11	9	826	80	100	3566	300	0.09	45.7001723404277	0.231632080762759	117.618066782555	0.00529703732469427	0.0215888340257406	0.388547215496368	0.188892350998598	0.769857821357909	20	89	1
SPAC2F7.15	1	33	10	100	962	300	0.01	5.07779692671419	0.0343035343035343	17.4186381061921	0.00153958136153327	0.205601017062752	0.291515151515152	0.01481077269795	1.97788178414367	3	98	1
SPAC2F7.17	0	46	9	100	2126	300	0	0	0.0216368767638758	10.9867666335302	0.00198548220405956	0.106196341353302	0	0.0422113516583062	2.2577342171712	2	98	1
SPNCRNA.155	0	3	2	100	751	300	0	0	0.00399467376830892	2.02841421839448	0.0327971598819604	2.22593021867193	0	0.246306670713522	16.7167359422262	0	100	1
SPAC13A11.03	6	197	38	100	1299	300	0.06	30.4667815602851	0.151655119322556	77.0073898816547	0.0122187182255068	0.0709264108500013	0.395634517766497	0.158721149749333	0.921334076941517	13	93	1
SPAC13A11.05	18	231	40	100	1914	300	0.18	91.4003446808554	0.120689655172414	61.2837560120678	0.046717869368148	0.128325853647381	1.49142857142857	0.894180019706353	2.45615683881087	12	106	1
SPAC13A11.06	2	48	7	100	2110	300	0.02	10.1555938534284	0.0227488151658768	11.5513863735678	0.0070073850459693	0.174519842377689	0.879166666666667	0.147855824469952	3.68236867416923	2	100	1
SPAC3H8.02	18	409	78	100	1885	300	0.18	91.4003446808554	0.216976127320955	110.176071248069	0.0266034541709168	0.0718662618171909	0.82958435207824	0.501475111121782	1.35467903525405	21	97	1
SPAC3H8.03	22	200	23	100	1248	300	0.22	111.711532387712	0.16025641025641	81.3749507486248	0.0689787204487261	0.173808227294205	1.3728	0.860854431200102	2.16912667663168	16	106	1
SPAC3H8.04	10	54	15	100	1486	300	0.1	50.7779692671419	0.0363391655450875	18.4522903124203	0.08865091657921	0.375966037996413	2.75185185185185	1.31735262036706	5.5868553246267	3	107	1
SPNCRNA.156	1	0	14	100	367	300	0.01	5.07779692671419	0	0	0.0577765545925511	8.27870929775896	NA	0.212039955354663	30.3828631227754	0	101	1
SPAC3H8.06	8	248	94	100	2157	300	0.08	40.6223754137135	0.114974501622624	58.3817170989856	0.0148189784991311	0.0671855182359008	0.695806451612903	0.319645366226257	1.44919162834838	11	97	1
SPNCRNA.666	2	65	29	100	1793	300	0.02	10.1555938534284	0.0362520914668154	18.4080758637157	0.00521428186049791	0.127612882496478	0.551692307692308	0.0934920737587276	2.28809898316186	3	99	1
SPAC3H8.10	25	288	78	100	1535	300	0.25	126.944923167855	0.187622149837134	95.2707175826506	0.0563824953765293	0.132617769824168	1.33246527777778	0.865471304029724	2.03568276680098	19	106	1
SPAC1F3.01	31	149	13	100	2291	300	0.31	157.41170472814	0.0650371017023134	33.0245195146405	0.138544146608552	0.310847168029964	4.76651006711409	3.17404639880194	7.12150861956648	7	124	2.33073549750325e-06
SPAC1F3.03	6	461	15	100	4680	300	0.06	30.4667815602851	0.0985042735042735	50.0184697268214	0.00526088157408888	0.0300624673235628	0.609110629067245	0.24620925766736	1.40692347074274	9	97	1
SPAC1F3.05	3	183	60	100	2085	300	0.03	15.2333907801426	0.0877697841726619	44.567714033031	0.00419224178040932	0.0528495832940336	0.341803278688525	0.0874082411215344	1.1019138116806	8	95	1
SPNCRNA.668	8	19	7	100	454	300	0.08	40.6223754137135	0.0418502202643172	21.2506919840462	0.169557956223164	1.01372578064047	1.91157894736842	0.769793121253165	4.60231504410776	4	104	1
SPAC1F3.09	0	136	34	100	3107	300	0	0	0.0437721274541358	22.2265974262353	0.000669405204254395	0.0354508452543913	0	0.0207984196961841	1.10145776205394	4	96	1
SPAC1D4.01	2	148	36	100	1689	300	0.02	10.1555938534284	0.0876258140911782	44.4946089493014	0.00231815796058481	0.0551771209222058	0.228243243243243	0.0391536879542775	0.931941572376056	8	94	1
SPAC1D4.04	8	192	35	100	1676	300	0.08	40.6223754137135	0.114558472553699	58.1704659862246	0.0190745080994923	0.0871048795058663	0.698333333333333	0.319688755747491	1.45987778051832	11	97	1
SPAC1D4.08	22	150	26	100	1557	300	0.22	111.711532387712	0.0963391136801541	48.9190455367455	0.0912608898130095	0.233603550889296	2.2836	1.42093205438856	3.63720728734635	10	112	1
SPAC1D4.10	0	66	7	100	2960	300	0	0	0.0222972972972973	11.3221147690249	0.00138178273757893	0.0735710521596386	0	0.0409007690323364	2.1777031439253	2	98	1
SPNCRNA.671	6	152	14	100	3579	300	0.06	30.4667815602851	0.0424699636770048	21.5653851036758	0.0157750811303849	0.0923117453101453	1.41276315789474	0.564590153656476	3.3038373646501	4	102	1
SPAC1D4.12	4	220	27	100	3093	300	0.04	20.3111877068568	0.0711283543485289	36.1175339113198	0.00576875495758884	0.0505470604097379	0.562363636363636	0.178427590838223	1.56342057847319	6	98	1
SPAC1D4.13	5	127	15	100	1672	300	0.05	25.3889846335709	0.0759569377990431	38.5693905318602	0.0142276573122991	0.0996797821223748	0.658267716535433	0.23788643026164	1.66664595708611	7	98	1
SPAC1D4.14	6	351	28	100	5032	300	0.06	30.4667815602851	0.0697535771065183	35.41944994588	0.00689739814124423	0.0395594463523155	0.86017094017094	0.347077074467409	1.99063134044851	6	100	1
SPNCRNA.158	1	5	4	100	689	300	0.01	5.07779692671419	0.00725689404934688	3.68490343012641	0.00883974757390515	1.74105855180368	1.378	0.0609058607842065	11.9958934219274	0	101	1
SPAC22F3.12c	0	166	26	100	2622	300	0	0	0.0633104500381388	32.1477608632553	0.000548266059219055	0.0290090142798525	0	0.0143755360727236	0.760616354417732	5	95	1
SPAC22F3.11c	17	21	32	100	691	300	0.17	86.3225477541412	0.0303907380607815	15.4317996325612	0.408343022974488	1.59889926065108	5.59380952380952	2.82165028875371	11.048393891099	3	114	0.0168601045611253
SPAC22F3.10c	18	162	50	100	2307	300	0.18	91.4003446808554	0.070221066319896	35.6568314749761	0.0660913528308628	0.184485893524222	2.56333333333333	1.52472750980801	4.2560895636038	7	111	1
SPAC22F3.09c	18	141	17	100	2443	300	0.18	91.4003446808554	0.0577159230454359	29.3069736662587	0.0756392463828961	0.212820444999655	3.11872340425532	1.84786678913415	5.19920347134157	6	112	0.834947376995673
SPAC22F3.08c	2	115	42	100	1570	300	0.02	10.1555938534284	0.0732484076433121	37.1940539217918	0.00297516225977818	0.0712606126986887	0.27304347826087	0.0467100474785174	1.11879161936941	6	96	1
SPAC22F3.07c	5	25	16	100	407	300	0.05	25.3889846335709	0.0614250614250614	31.1903988127407	0.0672763464351095	0.549212697171498	0.814	0.273814729990896	2.235295677488	6	99	1
SPAC22F3.15	15	25	8	100	431	300	0.15	76.1669539007128	0.0580046403712297	29.4535784612192	0.301643612422248	1.18294686235057	2.586	1.30008396953989	5.09850097673094	6	109	1
SPAC22F3.06c	15	319	57	100	3193	300	0.15	76.1669539007128	0.0999060444722831	50.730260558153	0.0269713694203468	0.0805927496312612	1.50141065830721	0.861195825591673	2.57332649572617	10	105	1
SPAC22F3.05c	25	189	27	100	5543	264	0.25	126.944923167855	0.0340970593541404	17.3137943198445	0.0851395561966798	0.203974538822248	7.33201058201058	4.71928559998196	11.3063086869172	4	121	1.01773552907985e-08
SPAC22F3.03c	1	176	21	100	4143	300	0.01	5.07779692671419	0.0424812937484914	21.5711382838932	0.000295073685084528	0.0372063425099049	0.235397727272727	0.012224902773052	1.54145877018536	4	97	1
SPAC1296.02	11	124	43	100	937	300	0.11	55.8557661938561	0.132337246531483	67.1981663727385	0.0453744472622808	0.16889851350362	0.831209677419355	0.425158570847571	1.58257907152892	12	99	1
SPAC1296.04	2	48	23	100	1425	300	0.02	10.1555938534284	0.0336842105263158	17.104158068932	0.0070073850459693	0.174519842377689	0.59375	0.0998552369050625	2.48690775388207	3	99	1
SPAC1296.06	4	154	81	100	1968	300	0.04	20.3111877068568	0.0782520325203252	39.7347930240846	0.00820751200556608	0.0725444917480232	0.511168831168831	0.16152383626954	1.4276755976011	7	97	1
SPAPJ696.02	19	357	71	100	1504	300	0.19	96.4781416075696	0.237367021276596	120.53015311416	0.0325643420566816	0.0859529867182009	0.800448179271709	0.489767704532491	1.29273292024174	22	97	1
SPAC22G7.02	18	277	67	100	3254	300	0.18	91.4003446808554	0.0851259987707437	43.2252534941558	0.0390813209379202	0.10667162504832	2.11451263537906	1.27170618331992	3.47109467907233	9	109	1
SPAC22G7.03	42	10	18	100	632	300	0.42	213.267470921996	0.0158227848101266	8.03448880809207	2.03309615500098	8.91602396999218	26.544	12.8491676996062	56.3492714903506	2	140	6.11556550234292e-21
SPAC22G7.04	11	210	32	100	3582	300	0.11	55.8557661938561	0.0586264656616415	29.7693287160798	0.0270963248657995	0.0985539593726104	1.87628571428571	0.97059035669294	3.5302028247269	6	105	1
SPAC22G7.05	26	99	14	100	1801	300	0.26	132.022720094569	0.0549694614103276	27.9123762212496	0.166434734031534	0.411795987647661	4.72989898989899	2.99748955990792	7.41644573753438	6	120	7.16381229600951e-05
SPAC22G7.08	6	159	49	100	2163	300	0.06	30.4667815602851	0.0735090152565881	37.3263851755689	0.0150917832341831	0.0881762978284154	0.81622641509434	0.326435271355381	1.90725332202862	7	99	1
SPAC22G7.10	10	157	40	100	1816	300	0.1	50.7779692671419	0.0864537444933921	43.899455809148	0.0316898153397394	0.124108015668625	1.15668789808917	0.575487046569668	2.25380156454223	8	102	1
SPNCRNA.679	4	44	8	100	1696	300	0.04	20.3111877068568	0.0259433962264151	13.1735297627019	0.0277861948499424	0.263769882112263	1.54181818181818	0.471253864655022	4.47353720062398	2	102	1
SPNCRNA.680	2	49	33	100	1675	300	0.02	10.1555938534284	0.0292537313432836	14.8544507109848	0.00686844659684507	0.170826937731834	0.683673469387755	0.115046480497155	2.86135120700822	2	100	1
SPAC4G8.04	8	237	110	100	2585	300	0.08	40.6223754137135	0.0916827852998066	46.5546565427955	0.0154981531763604	0.0703455436219644	0.872573839662447	0.400627259608916	1.81843230262778	9	99	1
SPAC4G8.05	88	266	45	100	1927	300	0.88	446.846129550849	0.138038401660612	70.0930971720796	0.258039828089377	0.423748033050776	6.37503759398496	4.97242748728229	8.16562459688845	22	166	2.12317134693083e-24
SPNCRNA.159	3	14	16	100	496	300	0.03	15.2333907801426	0.0282258064516129	14.332491325403	0.0490202656367911	0.791973133215248	1.06285714285714	0.243140517558484	3.92818674074763	2	101	1
SPNCRNA.681	3	22	15	100	673	300	0.03	15.2333907801426	0.0326894502228826	16.599038987773	0.0325415198670741	0.477885849419339	0.917727272727273	0.219004428705409	3.21617176659215	3	100	1
SPAC4G8.08	5	40	19	100	1117	300	0.05	25.3889846335709	0.035810205908684	18.1836953508118	0.0434451744918805	0.330636380277413	1.39625	0.485282599074305	3.69320836769871	3	102	1
SPAC4G8.09	2	214	42	100	2722	300	0.02	10.1555938534284	0.0786186627479794	39.9209604084069	0.00160797950465347	0.03801589887907	0.254392523364486	0.0437692021166673	1.03479276748829	7	95	1
SPAC4G8.10	8	110	5	100	1859	300	0.08	40.6223754137135	0.0591715976331361	30.0461356610307	0.032916398383069	0.153903576897302	1.352	0.611915845941252	2.86106749452084	6	102	1
SPNCRNA.684	1	6	18	100	245	300	0.01	5.07779692671419	0.0244897959183673	12.4354210450143	0.00755953402951306	1.38050834161111	0.408333333333333	0.018520858372307	3.38224543694721	2	99	1
SPNCRNA.685	5	17	13	100	571	300	0.05	25.3889846335709	0.0297723292469352	15.1177841951211	0.0951238246190914	0.845704712946275	1.67941176470588	0.543157038575012	4.82897391092323	3	102	1
SPNCRNA.686	1	9	4	100	1423	300	0.01	5.07779692671419	0.00632466619817287	3.21153705835753	0.00526992812214453	0.847902870266008	1.58111111111111	0.0749910771781167	12.0656578438853	0	101	1
SPAC16C9.03	16	142	65	100	1610	300	0.16	81.244750827427	0.0881987577639751	44.7855381113922	0.0647717398491538	0.193120655342131	1.81408450704225	1.04282501157138	3.10924255100831	9	107	1
SPAC16C9.05	3	68	13	100	1374	300	0.03	15.2333907801426	0.049490538573508	25.1302904669989	0.0110979033367924	0.145026314826846	0.606176470588235	0.152485191847527	1.99266156572086	4	99	1
SPAC16C9.07	2	135	57	100	2860	300	0.02	10.1555938534284	0.0472027972027972	23.9686218568677	0.00253903773066691	0.0605618847516051	0.423703703703704	0.0726164790970735	1.7320699038959	4	98	1
SPAC2G11.02	43	248	27	100	4070	300	0.43	218.34526784871	0.0609336609336609	30.9408756222388	0.123704408645478	0.242246292638381	7.05685483870968	5.03476943187094	9.85942411038209	8	135	7.43365638657983e-15
SPAC2G11.04	1	15	12	100	1073	300	0.01	5.07779692671419	0.0139794967381174	7.09850455738237	0.00328192270549487	0.476785931797302	0.715333333333333	0.03521503062996	5.11591304818505	1	100	1
SPAC2G11.06	6	110	18	100	1550	300	0.06	30.4667815602851	0.0709677419354839	36.0359781895846	0.0216590119801752	0.128454226171968	0.845454545454545	0.335714685692715	1.99104050566551	7	99	1
SPAC2G11.09	6	381	72	100	2677	300	0.06	30.4667815602851	0.142323496451251	72.2689812879382	0.0063579975596435	0.0364215140311951	0.421574803149606	0.170203594671657	0.975003930615092	13	93	1
SPNCRNA.689	9	18	0	100	1558	300	0.09	45.7001723404277	0.0115532734274711	5.86651763035015	0.20824467416958	1.17320221410224	7.79	3.24445202356205	18.2784904957129	1	108	0.165205842140984
SPNCRNA.690	3	130	3	100	2217	300	0.03	15.2333907801426	0.058637798827244	29.7750834674265	0.00587785731458905	0.074747135163113	0.511615384615385	0.130312096664439	1.65714398656622	5	98	1
SPAC2G11.12	3	291	28	100	3958	300	0.03	15.2333907801426	0.073521980798383	37.3329688143969	0.00264600447397651	0.0330929102806017	0.408041237113402	0.10472885707999	1.30981738890622	7	96	1
SPAC2G11.13	9	139	70	100	1781	300	0.09	45.7001723404277	0.0780460415496912	39.630194992323	0.0308906374231086	0.130872817447558	1.1531654676259	0.550162252505565	2.33084487874101	7	102	1
SPAC2G11.14	28	540	39	100	3125	300	0.28	142.178313947997	0.1728	87.7443308936212	0.0347650216997756	0.0768250956263762	1.62037037037037	1.08640692811799	2.40078423832426	18	110	1
SPAC521.02	7	50	4	100	683	300	0.07	35.5445784869993	0.0732064421669107	37.1727447050819	0.0580900547711172	0.320842054033737	0.9562	0.396755074086731	2.19135122905042	7	100	1
SPAC521.03	26	409	277	100	1022	300	0.26	132.022720094569	0.400195694716243	203.211246871439	0.0418496894821004	0.0958530686604115	0.649682151589242	0.427703826507067	0.979618361709406	36	90	1
SPNCRNA.693	1	8	40	100	872	264	0.01	5.07779692671419	0.00917431192660551	4.65852929056348	0.00586171689225921	0.973546520057376	1.09	0.0511141713005003	8.48932565490032	0	101	1
SPAC521.05	14	66	125	72	522	300	0.194444444444444	98.7349402416648	0.126436781609195	64.2020301078805	0.114000417119971	0.388109971496201	1.53787878787879	0.826503024119792	2.81379729334745	9	77	1
SPAC23G3.01	33	689	75	100	3563	300	0.33	167.567298581568	0.19337636822902	98.1925928292471	0.0332152273362303	0.0687063526052057	1.70651669085631	1.18345854998989	2.44800734332348	21	112	1
SPAC23G3.03	2	76	17	100	1780	300	0.02	10.1555938534284	0.0426966292134831	21.680481260128	0.00447357636740423	0.108703657278664	0.468421052631579	0.0796296593397954	1.93492509956022	4	98	1
SPAC23G3.04	6	82	24	100	1096	300	0.06	30.4667815602851	0.0748175182481752	37.9908164224967	0.0288276364754372	0.173805685828412	0.801951219512195	0.315950895770792	1.90491031667939	7	99	1
SPAC23G3.06	6	363	114	100	1833	300	0.06	30.4667815602851	0.198036006546645	100.55866254213	0.00667101547781324	0.0382415538098808	0.30297520661157	0.122279713708317	0.700967681335115	17	89	1
SPAC23G3.09	11	205	88	100	1407	300	0.11	55.8557661938561	0.145700071073205	73.9835373117561	0.0277461103929441	0.101000135663152	0.754975609756098	0.390387773228723	1.42107190878056	14	97	1
SPAC23G3.11	24	359	22	100	3061	300	0.24	121.867126241141	0.117281934008494	59.5533844067427	0.0431937912363643	0.102614068420223	2.04635097493036	1.32216194974511	3.14101663434304	13	111	1
SPAC22H12.02	1	174	19	100	2351	300	0.01	5.07779692671419	0.0740110591237771	37.5813128561578	0.000298447778780593	0.037637537017946	0.135114942528736	0.00701650727913174	0.884858495291912	6	95	1
SPAC22H12.03	9	41	8	100	965	300	0.09	45.7001723404277	0.0424870466321244	21.5740594813763	0.0994859389068054	0.46889022062971	2.11829268292683	0.960039310450672	4.5247906290767	4	105	1
SPAC1687.01	1	11	9	100	635	300	0.01	5.07779692671419	0.0173228346456693	8.79618365257576	0.00438460787950623	0.673532041142035	0.577272727272727	0.0278422600348646	4.27692846125192	1	100	1
SPAC1687.02	4	88	5	100	2108	300	0.04	20.3111877068568	0.0417457305502846	21.1976342291674	0.0142185425472842	0.128422001712952	0.958181818181818	0.299726876896752	2.70713579610903	4	100	1
SPAC1687.04	9	104	35	100	1619	300	0.09	45.7001723404277	0.064237183446572	32.6183372685779	0.0409794438815253	0.176313274367161	1.40105769230769	0.663457196441895	2.85451191200433	6	103	1
SPAC1687.05	16	278	3	100	2981	300	0.16	81.244750827427	0.0932572962093257	47.3541612085389	0.0335520490379784	0.097219824612975	1.71568345323741	1.00018658182214	2.89812297171279	9	107	1
SPAC1687.08	6	3	63	100	90	300	0.06	30.4667815602851	0.0333333333333333	16.925989755714	0.447546912223926	10.0597133642664	1.8	0.402792221001534	9.05374202783973	3	103	1
SPAC1687.09	23	727	103	100	4612	300	0.23	116.789329314426	0.157632263660017	80.0424623963837	0.020391871338264	0.0486415920090556	1.45909215955983	0.940473106120735	2.24335022345764	16	107	1
SPAC1687.10	51	95	42	100	2041	300	0.51	258.967643262424	0.0465458108770211	23.6350175422757	0.376612067856682	0.764025207783138	10.9569473684211	7.68665230495489	15.5937544908538	6	145	4.81376782036614e-23
SPAC1687.11	34	337	124	100	2664	300	0.34	172.645095508282	0.126501501501501	64.2348935549055	0.069723347401002	0.14528879328722	2.68771513353116	1.85742997476269	3.87049345317155	15	119	0.047009570981972
SPAC1687.15	4	371	104	100	2170	300	0.04	20.3111877068568	0.170967741935484	86.8139474567264	0.00343417263538202	0.0298424752842904	0.233962264150943	0.0745215461877897	0.647581713669102	15	89	1
SPNCRNA.160	1	2	8	100	35	249	0.01	5.07779692671419	0.0571428571428571	29.0159824383668	0.0179700152612445	6.97865092307548	0.175	0.00628950534143559	2.44252782307642	5	96	1
SPNCRNA.697	0	34	19	100	1333	300	0	0	0.0255063765941485	12.9516200681382	0.00269086889544985	0.144693076160053	0	0.0358692823763465	1.92875870521351	2	98	1
SPAC1687.21	3	63	19	100	1174	300	0.03	15.2333907801426	0.0536626916524702	27.2488250752124	0.0119540699724486	0.156920667685371	0.559047619047619	0.140340781476546	1.84224863862625	5	98	1
SPNCRNA.699	2	15	8	100	261	300	0.02	10.1555938534284	0.0574712643678161	29.1827409581275	0.0210791526483131	0.606412790019809	0.348	0.0550165884120972	1.5827373819517	5	97	1
SPAC222.19	3	37	17	100	352	300	0.03	15.2333907801426	0.105113636363636	53.3745699683026	0.0199625666080716	0.273498472796944	0.285405405405405	0.0702682344604122	0.962714624245243	9	94	1
