V4	Cdk9as_3MBPP1r1_pr_counts	Cdk9as_3MBPP1r1gb_counts	Cdk9as_3MBPP1r1term_counts	Cdk9as_3MBPP1r1pr_map	Cdk9as_3MBPP1r1gb_map	Cdk9as_3MBPP1r1term_map	Cdk9as_3MBPP1r1pr_density	Cdk9as_3MBPP1r1pr_densityRPKM	Cdk9as_3MBPP1r1gb_density	Cdk9as_3MBPP1r1gb_densityRPKM	Cdk9as_3MBPP1r1pause_index_CI_low	Cdk9as_3MBPP1r1pause_index_CI_high	Cdk9as_3MBPP1r1pause_index_scaled	Cdk9as_3MBPP1r1pause_index_CI_low_scaled	Cdk9as_3MBPP1r1pause_index_CI_high_scaled	Cdk9as_3MBPP1r1_ExpPR	Cdk9as_3MBPP1r1_ExpGB	Cdk9as_3MBPP1r1Fexact_Pval
SPAC11H11.03c	11	184	3	100	1081	300	0.11	14.0524616719108	0.170212765957447	21.7446215426086	0.0308536822366478	0.112753836794299	0.64625	0.333528304978163	1.21886897574637	16	95	1
SPAC11H11.04	1	23	14	100	1498	300	0.01	1.27749651562825	0.0153538050734312	1.96144324829438	0.00218361377637716	0.300664882990147	0.651304347826087	0.0327105343701298	4.5039599471924	1	100	1
SPAC11H11.05c	4	10	31	100	59	300	0.04	5.10998606251301	0.169491525423729	21.6524833157331	0.105971553517581	1.38077252419944	0.236	0.0625232165753727	0.81465578927767	15	89	1
SPAC11H11.06	158	2635	91	100	1533	300	1.58	201.844449469264	1.71885192433138	219.582734421425	0.0508943893373078	0.0706109342527791	0.919218216318786	0.780210988540928	1.0824656220951	163	95	1
SPAC1250.01	18	1815	20	100	3829	300	0.18	22.9949372813086	0.474014102898929	60.5551364812034	0.00604546678712995	0.0160554585145728	0.379735537190083	0.231480923279206	0.614763506522991	37	81	1
SPAC1250.02	5	19	1	100	718	300	0.05	6.38748257814127	0.0264623955431755	3.38056181015833	0.0862005679327238	0.745398693468459	1.88947368421053	0.618920077756957	5.35196261910354	2	103	1
SPAC1250.03	65	750	61	100	937	300	0.65	83.0372735158365	0.80042689434365	102.254256853916	0.0666894264897646	0.112422844720842	0.812066666666667	0.624879926209094	1.05340205503429	73	92	1
SPAC1250.04c	6	37	1	100	574	300	0.06	7.66497909376952	0.0644599303135888	8.23473363732498	0.0616020865815421	0.401083102867307	0.930810810810811	0.353595976978052	2.30221701045834	6	100	1
SPAC1250.05	80	1424	225	100	605	300	0.8	102.19972125026	2.35371900826446	300.686783182584	0.0445469744135512	0.0707540895490241	0.339887640449438	0.269509195201985	0.428062241771596	126	54	1
SPAC1250.07	100	31	74	100	38	300	1	127.749651562825	0.815789473684211	104.216821011779	2.12146244697043	4.92779660568757	1.2258064516129	0.806155729848764	1.87256271016128	89	111	1
SPAC1296.01c	6	833	33	100	2107	300	0.06	7.66497909376952	0.395348837209302	50.5056761992565	0.00291884184581365	0.0165917901027012	0.151764705882353	0.0614999976912935	0.349589017463915	30	76	1
SPAC1296.02	14	1269	52	100	937	300	0.14	17.8849512187955	1.35432230522946	173.014202596825	0.00625905658474356	0.0190743954106389	0.103372734436564	0.0586473601990472	0.178727084997687	65	49	1
SPAC1296.03c	6	190	19	100	1536	300	0.06	7.66497909376952	0.123697916666667	15.8023657532141	0.0126627828227814	0.0735780355546299	0.485052631578947	0.194500344157922	1.13015862611912	11	95	1
SPAC1296.04	4	243	33	100	1425	300	0.04	5.10998606251301	0.170526315789474	21.7846774243976	0.0052274647370926	0.0457160338867446	0.234567901234568	0.0744913725035696	0.65145348288611	15	89	1
SPAC1296.05c	1	124	12	100	846	300	0.01	1.27749651562825	0.146572104018913	18.7245352172463	0.000417917262807862	0.0529903310105278	0.0682258064516129	0.00353558004335451	0.448298200349065	12	89	1
SPAC1296.06	34	530	21	100	1968	300	0.34	43.4348815313606	0.269308943089431	34.4041236424276	0.0446150849406426	0.0917885529344207	1.26249056603774	0.878024871631847	1.8063987217494	28	106	1
SPAC12B10.01c	92	2979	8	100	5138	300	0.92	117.529679437799	0.579797586609576	74.0689396663403	0.0249515614342793	0.0381814183231491	1.58676065793891	1.28201122649327	1.9617612734434	70	122	1
SPAC12B10.02c	37	230	22	100	489	300	0.37	47.2673710782454	0.470347648261759	60.086748178834	0.11187794691853	0.230378159278628	0.786652173913043	0.54708316043161	1.12654919887249	43	94	1
SPAC12B10.03	6	408	191	100	2213	300	0.06	7.66497909376952	0.184365115228197	23.5525792307423	0.00593992730508009	0.0339946286012313	0.325441176470588	0.131450591261422	0.752301130945248	16	90	1
SPAC12B10.04	54	403	138	100	1314	300	0.54	68.9848118439257	0.306697108066971	39.1804486908818	0.099787765196294	0.179508178282789	1.76069478908189	1.3112112346793	2.35873746263585	36	118	1
SPAC12B10.05	35	334	10	100	1942	300	0.35	44.7123780469889	0.171987641606591	21.9713612883541	0.0727751686906134	0.150198861881033	2.03502994011976	1.41329377597171	2.91686189772965	19	116	1
SPAC12B10.06c	2	215	52	100	498	300	0.02	2.55499303125651	0.431726907630522	55.1529620200953	0.00160055017517388	0.0378375884496926	0.0463255813953488	0.00797073987236592	0.188431190479469	30	72	1
SPAC12B10.07	6	1248	26	100	1782	300	0.06	7.66497909376952	0.7003367003367	89.4677694446723	0.0019502655070766	0.0110620008725803	0.0856730769230769	0.034753731336105	0.197124855549382	43	63	1
SPAC12B10.08c	5	128	10	100	2191	300	0.05	6.38748257814127	0.0584208124144226	7.46323842995967	0.0141185296620364	0.0988852913768711	0.855859375	0.309336984895218	2.16657673406725	5	100	1
SPAC12B10.09	3	132	28	100	1167	300	0.03	3.83248954688476	0.113110539845758	14.4498320533787	0.00579000633407469	0.0735964820995391	0.265227272727273	0.0675693739186516	0.858870946101621	10	93	1
SPAC12B10.10	28	198	42	100	1169	300	0.28	35.7699024375911	0.169375534644996	21.6376655341655	0.0932186887373261	0.213187423649943	1.65313131313131	1.08972647133934	2.49216098246784	18	110	1
SPAC12B10.11	9	261	7	100	1512	300	0.09	11.4974686406543	0.172619047619048	22.0520231864401	0.0166251330752093	0.0689256524603563	0.521379310344828	0.251372012097164	1.04215586520059	16	93	1
SPAC12B10.12c	25	486	9	100	2295	300	0.25	31.9374128907063	0.211764705882353	27.0528673897748	0.0336531048699133	0.0780120102427848	1.18055555555556	0.772338756764511	1.79037563507191	21	104	1
SPAC12B10.13	26	1058	69	100	952	300	0.26	33.2149094063346	1.11134453781513	141.973877472132	0.0163059418046972	0.0367584269001419	0.233950850661626	0.155232565980717	0.349940224089351	66	60	1
SPAC12B10.14c	9	827	33	100	2206	300	0.09	11.4974686406543	0.374886672710789	47.8916418143502	0.00529065690327724	0.021562622828167	0.240072551390568	0.116711891286296	0.475671459589364	29	80	1
SPAC12B10.15c	29	99	65	100	251	300	0.29	37.0473989532193	0.394422310756972	50.3873127678076	0.189434807244172	0.450610907015322	0.735252525252525	0.475481366182871	1.13103337660846	36	93	1
SPAC12B10.16c	5	746	47	100	1872	300	0.05	6.38748257814127	0.398504273504274	50.9087820864678	0.00245969056854984	0.0166836653105464	0.125469168900804	0.0460454074432529	0.312318214613429	29	76	1
SPAC12G12.01c	16	875	13	100	3100	300	0.16	20.4399442500521	0.282258064516129	36.058369392733	0.0107694658953682	0.0305637356650007	0.566857142857143	0.333853442756413	0.947475805615022	25	91	1
SPAC12G12.02	0	989	285	100	2301	300	0	0	0.429813124728379	54.9084769211796	9.19218648368793e-05	0.00484696322993098	0	0.00211512210989659	0.111528623920712	30	70	1
SPAC12G12.03	59	3574	406	100	2891	300	0.59	75.372294422067	1.23625043237634	157.93056198047	0.012648927233802	0.0214974229875539	0.477249580302182	0.365680486329215	0.621490498570182	87	72	1
SPAC12G12.04	128	5380	369	100	2131	300	1.28	163.519554000416	2.52463632097607	322.521410327546	0.0198844513044683	0.0284476218754594	0.507003717472119	0.423737657298219	0.606218822166039	163	65	1
SPAC12G12.05c	47	415	8	100	1251	300	0.47	60.0423362345279	0.331734612310152	42.3789811339509	0.0827474575570708	0.154551868224944	1.41679518072289	1.03517069403896	1.93344387149405	36	111	1
SPAC12G12.06c	32	1397	163	100	1638	300	0.32	40.8798885001041	0.852869352869353	108.953762657672	0.0158629061962084	0.0328949687592998	0.375204008589835	0.259834403493894	0.538819588277331	60	72	1
SPAC12G12.07c	7	1090	66	100	1327	300	0.07	8.94247560939777	0.821401657874906	104.933775586646	0.00280679232203487	0.0139115780009089	0.0852201834862385	0.0372461341134028	0.184606640072061	48	59	1
SPAC12G12.08	2	367	6	100	1186	300	0.02	2.55499303125651	0.309443507588533	39.5313002728136	0.000940237105737642	0.0220890646988056	0.0646321525885559	0.0111512120740484	0.261976307327835	24	78	1
SPAC12G12.09	4	777	38	100	2798	300	0.04	5.10998606251301	0.277698355968549	35.4758682145516	0.00164462837646548	0.0142013950273705	0.144041184041184	0.0460167019735042	0.397355032865827	22	82	1
SPAC12G12.10	32	785	79	100	1189	300	0.32	40.8798885001041	0.660218671152229	84.3427051949688	0.0281382560312184	0.0587342688460497	0.484687898089172	0.334563864211187	0.698350456579531	52	80	1
SPAC12G12.11c	1	408	13	100	1362	300	0.01	1.27749651562825	0.299559471365639	38.2686180893045	0.0001276582244952	0.0159754006203264	0.0333823529411765	0.00173870501762463	0.217584956448846	23	78	1
SPAC12G12.12	8	463	12	100	1209	300	0.08	10.219972125026	0.382961124896609	48.9231502676494	0.00798210464100972	0.0357735028721752	0.20889848812095	0.0965036451098076	0.432501649724598	29	79	1
SPAC12G12.13c	22	1546	32	100	2129	300	0.22	28.1049233438216	0.726162517613903	92.7670086031602	0.00911191367063539	0.0220081894188884	0.302962483829237	0.193992642047827	0.468554352728133	51	71	1
SPAC12G12.14c	3	466	215	100	1844	300	0.03	3.83248954688476	0.252711496746204	32.2838056552476	0.0016561905926384	0.0206088632940357	0.118712446351931	0.0305401545282521	0.380027439142018	20	83	1
SPAC12G12.15	102	1005	69	100	1759	300	1.02	130.304644594082	0.57134735645253	72.9894257081521	0.0823353741325501	0.124992464383914	1.78525373134328	1.44827923099156	2.19861744851306	73	129	0.348033530334174
SPAC12G12.16c	13	157	11	100	1991	300	0.13	16.6074547031673	0.0788548468106479	10.0736792041002	0.0449609980662388	0.149370985921723	1.64859872611465	0.895173471498815	2.97397632970151	8	105	1
SPAC12G12.17	2	146	27	100	508	300	0.02	2.55499303125651	0.28740157480315	36.7154510397096	0.00234960415193459	0.0559423611378487	0.0695890410958904	0.0119359890918277	0.284187194580272	22	80	1
SPAC1327.01c	135	2364	46	100	3188	300	1.35	172.462029609814	0.741530740276035	94.7302936933874	0.0478214917351429	0.0681524503865509	1.82055837563452	1.52454915651636	2.17270011832324	100	135	0.0333556128882001
SPAC139.01c	23	1252	28	100	2750	300	0.23	29.3824198594498	0.455272727272727	58.1609322751481	0.0118750986619962	0.0281617773401401	0.505191693290735	0.326565213204896	0.774448876853853	38	85	1
SPAC139.02c	5	1172	72	100	1235	300	0.05	6.38748257814127	0.948987854251012	121.23286771792	0.00156745539233057	0.0106059397849926	0.0526877133105802	0.0193580740952826	0.130983356344659	51	54	1
SPAC139.03	2	80	11	100	2287	300	0.02	2.55499303125651	0.034980323567993	4.46872414736599	0.00425384153375414	0.103145545644734	0.57175	0.0972853558769571	2.35893862889507	3	99	1
SPAC139.04c	7	463	10	100	1553	300	0.07	8.94247560939777	0.298132646490663	38.0863417086852	0.00658471287493115	0.0328737091197766	0.234794816414687	0.102260590947681	0.51052870263013	24	83	1
SPAC139.05	1	58	30	100	1851	300	0.01	1.27749651562825	0.031334413830362	4.00296044875412	0.000886168532157665	0.114796577053431	0.319137931034483	0.0164029795302384	2.12488464125901	3	98	1
SPAC139.06	24	263	52	100	1582	300	0.24	30.6599163750781	0.166245259165613	21.2377739323787	0.0586635057510337	0.140796362098472	1.44365019011407	0.928056660981353	2.22739844839783	17	107	1
SPAC1399.01c	9	402	5	100	3116	300	0.09	11.4974686406543	0.129011553273427	16.4811809782592	0.0108398616058043	0.0445497031458454	0.697611940298507	0.337770087636863	1.38816875002454	12	97	1
SPAC1399.02	49	387	32	100	2102	300	0.49	62.5973292657844	0.184110371075167	23.520035753955	0.0929603531673784	0.171984816423594	2.66144702842377	1.95402662357829	3.61512084122395	23	126	0.00213156952703371
SPAC1399.03	7	1287	47	100	2115	300	0.07	8.94247560939777	0.608510638297872	77.7370220148256	0.00237810148326136	0.0117771482527894	0.115034965034965	0.0502968463709777	0.249086685546497	40	67	1
SPAC1399.04c	5	199	51	100	612	300	0.05	6.38748257814127	0.32516339869281	41.5395108839906	0.00914075422446366	0.0631464578452458	0.153768844221106	0.0559414158537176	0.386456322012905	25	80	1
SPAC1399.05c	24	264	20	100	1609	300	0.24	30.6599163750781	0.164077066500932	20.9607880749446	0.0584454507295364	0.140252818318674	1.46272727272727	0.940387302238241	2.25666784674746	17	107	1
SPAC1399.06	0	105	65	100	2211	300	0	0	0.0474898236092266	6.06680841885873	0.000867458745533771	0.0460080441189668	0	0.0191795128637517	1.01723785547035	4	96	1
SPAC13A11.01c	217	1744	6	100	3460	300	2.17	277.216743891331	0.504046242774566	64.3917318860021	0.107771273036969	0.143614375681933	4.30516055045872	3.72888604707913	4.96905739859487	106	211	7.04040143853767e-31
SPAC13A11.02c	282	2598	147	100	2318	300	2.82	360.254017407168	1.12079378774806	143.181015858594	0.095802888343673	0.122957712786774	2.51607390300231	2.22071095180634	2.85015978239741	201	181	2.48898134017652e-12
SPAC13A11.03	17	628	29	100	1299	300	0.17	21.7174407656803	0.483448806774442	61.7604166138986	0.0161790481580859	0.044650507202712	0.351640127388535	0.210165835573536	0.580010088563228	38	79	1
SPAC13A11.04c	8	354	20	100	1927	300	0.08	10.219972125026	0.183705241307732	23.4682805673275	0.0104191042378104	0.0468876973495704	0.435480225988701	0.200776138662606	0.903525927926221	16	92	1
SPAC13A11.05	45	1628	34	100	1914	300	0.45	57.4873432032714	0.850574712643678	108.66062316838	0.0203101578287763	0.0374950990283564	0.529054054054054	0.388736420842777	0.717656195402741	66	79	1
SPAC13A11.06	10	75	9	100	2110	300	0.1	12.7749651562825	0.0355450236966825	4.54086439204355	0.0648696979808073	0.26604604196641	2.81333333333333	1.36875062739503	5.61357148549125	3	107	1
SPAC13C5.01c	55	1354	69	100	1113	300	0.55	70.2623083595539	1.21653189577718	155.411525800598	0.0307167862000082	0.0535876088264144	0.452104874446086	0.341877830406091	0.596430086237992	85	70	1
SPAC13C5.02	246	487	71	100	1441	300	2.46	314.26414284455	0.337959750173491	43.1742403269229	0.432043141044616	0.590496145410892	7.27897330595483	6.22574166245291	8.50904945537095	87	259	2.41830685017313e-55
SPAC13C5.03	26	117	109	100	2441	300	0.26	33.2149094063346	0.0479311757476444	6.12319100075812	0.141885435567803	0.345767061964917	5.42444444444444	3.46342348221006	8.44017398256362	5	121	3.98654935949221e-06
SPAC13C5.04	29	189	533	100	743	300	0.29	37.0473989532193	0.254374158815612	32.4962101552813	0.101696717047393	0.230147961154376	1.14005291005291	0.755606607662129	1.70999935137702	26	103	1
SPAC13C5.05c	24	487	10	100	1652	300	0.24	30.6599163750781	0.294794188861985	37.6598549098644	0.0319580862098027	0.0753600782368667	0.814127310061602	0.52794758418594	1.24494849247304	28	96	1
SPAC13C5.06c	97	317	23	100	880	300	0.97	123.917162015941	0.360227272727273	46.018908574336	0.242131121548607	0.38637836300134	2.69274447949527	2.13075386962774	3.40012959441179	52	145	2.2145908309404e-06
SPAC13C5.07	1	2571	14	100	4610	300	0.01	1.27749651562825	0.557700650759219	71.2460638108512	2.02962924628182e-05	0.0025276827757591	0.0179307662388176	0.00093565908253592	0.116526175962494	36	65	1
SPAC13D6.01	4	48	3	100	1431	300	0.04	5.10998606251301	0.0335429769392034	4.28510361636311	0.0255680602611397	0.240724576567846	1.1925	0.365878942336909	3.44476869068588	3	101	1
SPAC13D6.02c	464	1651	273	100	1046	300	4.64	592.75838325151	1.57839388145315	201.639268384536	0.253190902252794	0.311931080037347	2.93969715324046	2.64837683756423	3.26279909719065	345	219	1.27368635981267e-19
SPAC13D6.03c	22	495	14	100	1087	300	0.22	28.1049233438216	0.455381784728611	58.1748643271376	0.0282687353782999	0.0692092883896358	0.483111111111111	0.30728115356212	0.752304964795341	38	84	1
SPAC13D6.04c	4	270	28	100	1714	300	0.04	5.10998606251301	0.157526254375729	20.1239241084964	0.00470879252852347	0.0411042166333699	0.253925925925926	0.0807087039388924	0.704526273095959	14	90	1
SPAC13D6.05	13	458	70	100	830	300	0.13	16.6074547031673	0.551807228915663	70.4931812238241	0.0156550912951442	0.0503761546784437	0.235589519650655	0.129937257749697	0.418122083831083	40	73	1
SPAC13F5.01c	10	396	35	100	2911	300	0.1	12.7749651562825	0.136035726554449	17.3785166674266	0.0127243290819719	0.0485506781268063	0.73510101010101	0.370405219576201	1.41331024027133	13	97	1
SPAC13F5.02c	48	519	21	100	1174	300	0.48	61.3198327501562	0.442078364565588	56.4753570367175	0.0680064073294369	0.12541521287402	1.08578034682081	0.798395222047589	1.47237459914099	45	103	1
SPAC13F5.03c	11	73	2	100	2209	300	0.11	14.0524616719108	0.0330466274332277	4.22169513992135	0.0756404172021962	0.292659690546546	3.3286301369863	1.67089681599651	6.46485256417321	3	108	1
SPAC13F5.04c	10	178	11	100	2346	300	0.1	12.7749651562825	0.0758738277919864	9.69285506316407	0.0280199954244901	0.109181866949899	1.31797752808989	0.657349092658539	2.56140659864462	7	103	1
SPAC13F5.05	4	618	57	100	1977	300	0.04	5.10998606251301	0.312594840667678	39.9338819756328	0.00206631240469414	0.0178692468848513	0.127961165048544	0.0408509962408032	0.353275010913509	24	80	1
SPAC13F5.06c	1	704	8	100	2828	300	0.01	1.27749651562825	0.248939179632249	31.8018934583554	7.40526894289531e-05	0.00924476508108184	0.0401704545454546	0.00209421005705079	0.261441956492994	20	81	1
SPAC13F5.07c	0	9	4	100	1144	300	0	0	0.00786713286713287	1.00502348257468	0.0103569347612096	0.590306163886248	0	0.118483333668237	6.75310251485867	0	100	1
SPAC13G6.01c	58	711	10	100	4022	300	0.58	74.0947979064387	0.176777722526106	22.5832924567799	0.0618216127042179	0.107406898479236	3.28095639943741	2.48646526296364	4.31990545683486	23	135	3.14590604413647e-07
SPAC13G6.02c	3	3440	133	100	1590	300	0.03	3.83248954688476	2.16352201257862	276.389183255421	0.000225111772028254	0.00278081229373538	0.0138662790697674	0.00357927717524923	0.0442149154703925	70	33	1
SPAC13G6.03	44	765	15	100	3896	300	0.44	56.2098466876432	0.19635523613963	25.0843129993741	0.0419159720579108	0.0786592208030443	2.24083660130719	1.6330462713762	3.06456324248661	23	121	0.173238740908081
SPAC13G6.04	40	644	208	100	505	300	0.4	51.0998606251301	1.27524752475248	162.912426943484	0.044508488872985	0.0863439429691191	0.313664596273292	0.224767868808574	0.436036911994051	78	62	1
SPAC13G6.05c	10	206	18	100	1131	300	0.1	12.7749651562825	0.182139699381079	23.2682831316906	0.0242723056574283	0.094092029453965	0.549029126213592	0.274519776985514	1.06418085312434	16	94	1
SPAC13G6.06c	185	3854	39	100	3730	300	1.85	236.336855391227	1.03324396782842	131.996556869472	0.04129884466407	0.05577178888737	1.79047742605086	1.54044690596981	2.0802877254989	144	141	0.0109450150606626
SPAC13G6.07c	93	4399	500	100	1057	300	0.93	118.807175953428	4.16177861873226	531.665768424663	0.0171185265037519	0.0260802707107636	0.223462150488747	0.180942825144658	0.275668461412771	155	38	1
SPAC13G6.08	1	43	37	100	2130	300	0.01	1.27749651562825	0.02018779342723	2.57898357615093	0.00118892238367991	0.15619027355955	0.495348837209302	0.0253240467723821	3.32685282681841	1	100	1
SPAC13G6.09	18	632	6	100	1572	300	0.18	22.9949372813086	0.402035623409669	51.3599108064285	0.0172821180063496	0.046326578771505	0.447721518987342	0.271674895059816	0.728253818288059	33	85	1
SPAC13G6.10c	485	8101	310	100	1922	300	4.85	619.585810079703	4.21488033298647	538.449493918027	0.0545672057275314	0.0656803581530136	1.15068510060486	1.04878169408315	1.26237648370092	472	113	1
SPAC13G6.11c	4	616	1175	100	1342	300	0.04	5.10998606251301	0.459016393442623	58.6391843239198	0.00207299817201971	0.0179274883238531	0.0871428571428571	0.0278196354685045	0.240586893306109	32	72	1
SPAC13G6.12c	1	579	9	100	2897	300	0.01	1.27749651562825	0.19986192613048	25.5322914238439	9.00149225300733e-05	0.0112455686451566	0.0500345423143351	0.00260773230569622	0.325784123650185	16	85	1
