V4	mcs6as_3MBPP1r2_pr_counts	mcs6as_3MBPP1r2gb_counts	mcs6as_3MBPP1r2term_counts	mcs6as_3MBPP1r2pr_map	mcs6as_3MBPP1r2gb_map	mcs6as_3MBPP1r2term_map	mcs6as_3MBPP1r2pr_density	mcs6as_3MBPP1r2pr_densityRPKM	mcs6as_3MBPP1r2gb_density	mcs6as_3MBPP1r2gb_densityRPKM	mcs6as_3MBPP1r2pause_index_CI_low	mcs6as_3MBPP1r2pause_index_CI_high	mcs6as_3MBPP1r2pause_index_scaled	mcs6as_3MBPP1r2pause_index_CI_low_scaled	mcs6as_3MBPP1r2pause_index_CI_high_scaled	mcs6as_3MBPP1r2_ExpPR	mcs6as_3MBPP1r2_ExpGB	mcs6as_3MBPP1r2Fexact_Pval
SPAC11G7.06c	19	285	79	100	2860	300	0.19	22.4403529513198	0.0996503496503496	11.7694158835593	0.0406621258298603	0.10801909472979	1.90666666666667	1.162936798734	3.08934610927198	10	109	1
SPAC11H11.01	3	53	5	100	1378	300	0.03	3.5432136238926	0.0384615384615385	4.54258156909308	0.0141350369061097	0.187704089695948	0.78	0.194780808566191	2.58656235601017	3	100	1
SPAC11H11.02c	4	283	10	100	2839	300	0.04	4.7242848318568	0.099682986967242	11.773270583088	0.0044940967516993	0.0392001808376141	0.401272084805654	0.127587406780743	1.11289313397986	9	95	1
SPAC11H11.03c	22	91	4	100	1081	300	0.22	25.9835665752124	0.0841813135985199	9.9424125739817	0.147517117187896	0.39292847082093	2.61340659340659	1.59466003680116	4.24755676957425	9	113	1
SPAC11H11.04	0	28	38	100	1498	300	0	0	0.0186915887850467	2.20760973451252	0.00327211992868732	0.176722244865318	0	0.0490163565317361	2.64729922808246	1	99	1
SPAC11H11.05c	12	8	23	100	59	300	0.12	14.1728544955704	0.135593220338983	16.0145248537519	0.572615697226276	4.00573517930346	0.885	0.337843261363503	2.36338375578904	13	99	1
SPAC11H11.06	263	2082	232	100	1533	300	2.63	310.621727694584	1.35812133072407	160.403800064022	0.110874653442928	0.143887773562502	1.93649855907781	1.69970843728008	2.20579956871316	209	154	9.68619420534164e-05
SPAC1250.01	45	1046	62	100	3829	300	0.45	53.148204358389	0.273178375554975	32.2643114006412	0.0315369160388269	0.0584959701299163	1.64727533460803	1.20754851512668	2.23981069627449	31	114	1
SPAC1250.02	10	73	11	100	718	300	0.1	11.810712079642	0.101671309192201	12.0081055962934	0.0665701662955661	0.27367150323811	0.983561643835616	0.477973794002164	1.96496139324963	10	100	1
SPAC1250.03	113	629	110	100	937	300	1.13	133.461046499955	0.671291355389541	79.284289200585	0.146276226915241	0.220475072840299	1.6833227344992	1.37060824619581	2.0658514325136	85	128	1
SPAC1250.04c	19	59	21	100	574	300	0.19	22.4403529513198	0.102787456445993	12.1399305348237	0.185593121570213	0.553466319571692	1.84847457627119	1.06530451781302	3.17689667434151	11	108	1
SPAC1250.05	274	1156	393	100	605	300	2.74	323.613510982191	1.91074380165289	225.672448992829	0.207309740980469	0.270947361042497	1.43399653979239	1.25422393293183	1.63923153430711	245	129	1
SPAC1250.07	86	28	72	100	38	300	0.86	101.572123884921	0.736842105263158	87.0262995342042	1.96952698298708	4.81531497255502	1.16714285714286	0.748420253535092	1.82981968957091	78	108	1
SPAC1296.01c	29	685	53	100	2107	300	0.29	34.2510650309618	0.325106786900807	38.3974265522296	0.0286450221124407	0.0621751161820288	0.892014598540146	0.603550615909126	1.31002969795535	31	98	1
SPAC1296.02	37	761	78	100	937	300	0.37	43.6996346946754	0.812166488794024	95.9226455988	0.0344388547956155	0.0683421058987003	0.45557161629435	0.322692069434917	0.640365532270822	61	76	1
SPAC1296.03c	12	177	33	100	1536	300	0.12	14.1728544955704	0.115234375	13.610000248025	0.0359900858781695	0.124739935237917	1.04135593220339	0.552807719088683	1.91600540525441	11	101	1
SPAC1296.04	2	320	44	100	1425	300	0.02	2.3621424159284	0.224561403508772	26.5223008104241	0.00107771711833081	0.0253518090951343	0.0890625	0.015357468936214	0.361263279605664	18	84	1
SPAC1296.05c	3	122	24	100	846	300	0.03	3.5432136238926	0.144208037825059	17.031996143219	0.00625764311265989	0.0797334758178471	0.208032786885246	0.0529396607331027	0.674545205418986	12	91	1
SPAC1296.06	77	504	46	100	1968	300	0.77	90.9424830132434	0.25609756097561	30.2469455698149	0.119292226059692	0.195398593078501	3.00666666666667	2.34767100885474	3.8454443117849	36	141	1.50835613425089e-07
SPAC12B10.01c	152	2698	48	100	5138	300	1.52	179.522823610558	0.525107045543013	62.0188812589998	0.0476759232760642	0.0665395636665374	2.89464788732394	2.44958893792418	3.41880278118669	86	166	1.05176095793419e-12
SPAC12B10.02c	33	360	67	100	489	300	0.33	38.9753498628186	0.736196319018405	86.9500275801865	0.063082282781906	0.13253136077658	0.44825	0.30847236280352	0.648078354197474	56	77	1
SPAC12B10.03	15	520	296	100	2213	300	0.15	17.716068119463	0.234975146859467	27.7522380542876	0.0166270119579596	0.0491908686411192	0.638365384615385	0.367955774629645	1.08859392302797	21	94	1
SPAC12B10.04	159	243	202	100	1314	300	1.59	187.790322066308	0.184931506849315	21.841727818516	0.533092025742449	0.802940093496966	8.59777777777778	7.00482921825578	10.5506328285501	40	219	4.26060279993504e-47
SPAC12B10.05	58	406	24	100	1942	300	0.58	68.5021300619236	0.209062821833162	24.6918079522896	0.107412618968837	0.189601729279256	2.77428571428571	2.08595306037482	3.68206558260315	27	131	0.000116656545341982
SPAC12B10.06c	7	102	104	100	498	300	0.07	8.2674984557494	0.204819277108434	24.1906151028812	0.0292637245847888	0.152661477388924	0.341764705882353	0.145733348432248	0.760254157396844	18	89	1
SPAC12B10.07	14	1066	59	100	1782	300	0.14	16.5349969114988	0.598204264870932	70.6521833720447	0.00744655798882241	0.0227207139833447	0.234033771106942	0.132697663360815	0.404883123183203	42	72	1
SPAC12B10.08c	8	180	17	100	2191	300	0.08	9.4485696637136	0.0821542674577818	9.70300399057763	0.0203252606467087	0.0930137962516491	0.973777777777778	0.445326460769388	2.03793227587363	8	100	1
SPAC12B10.09	7	115	42	100	1167	300	0.07	8.2674984557494	0.0985432733504713	11.6386622892787	0.0260344054971689	0.134960845745412	0.710347826086957	0.303821512151961	1.57499306984896	9	98	1
SPAC12B10.10	28	136	26	100	1169	300	0.28	33.0699938229976	0.11633875106929	13.7404349258453	0.134122791342737	0.314157739679248	2.40676470588235	1.5678954307966	3.67250397685041	13	115	1
SPAC12B10.11	8	239	19	100	1512	300	0.08	9.4485696637136	0.158068783068783	18.6690488560479	0.0153700744365832	0.0697490744343959	0.506108786610879	0.232395525481138	1.05460600544807	14	94	1
SPAC12B10.12c	50	639	51	100	2295	300	0.5	59.05356039821	0.27843137254902	32.8847277511601	0.0580254439744245	0.105229170866053	1.79577464788732	1.33168393921304	2.41500947137591	32	118	1
SPAC12B10.13	66	503	62	100	952	300	0.66	77.9506997256372	0.528361344537815	62.4032371434866	0.100633256290679	0.17078839650678	1.24914512922465	0.958028599887263	1.62590553474455	57	109	1
SPAC12B10.14c	2	681	25	100	2206	300	0.02	2.3621424159284	0.308703535811423	36.4600857943617	0.000507619186017981	0.011876964380627	0.0647870778267254	0.0111980792435567	0.262005834236631	24	78	1
SPAC12B10.15c	59	75	30	100	251	300	0.59	69.6832012698878	0.298804780876494	35.2909723495279	0.551640834613936	1.12111249403909	1.97453333333333	1.38461849488098	2.81399236003811	36	123	1
SPAC12B10.16c	3	431	63	100	1872	300	0.03	3.5432136238926	0.230235042735043	27.1923980038766	0.00179011965690452	0.0222906725098519	0.13030162412993	0.0335110399772527	0.417281389384428	19	84	1
SPAC12G12.01c	70	812	28	100	3100	300	0.7	82.674984557494	0.261935483870968	30.9364458344171	0.0669953975035896	0.110746510672826	2.67241379310345	2.07685732261128	3.4331418308576	35	135	2.12043324265663e-05
SPAC12G12.02	0	1046	477	100	2301	300	0	0	0.454584963059539	53.6897211443091	8.69116740473145e-05	0.00458260741383284	0	0.00199983761982871	0.105445796592294	31	69	1
SPAC12G12.03	138	2735	788	100	2891	300	1.38	162.98782669906	0.946039432722241	111.733993558702	0.0423607753130442	0.0600647056528297	1.45871297989031	1.22465001430011	1.73647064042331	115	123	1
SPAC12G12.04	249	5948	638	100	2131	300	2.49	294.086730783086	2.79117785077428	329.65797958569	0.0367995549944134	0.0476109379367859	0.892096503026227	0.78419851693095	1.01458908743291	256	93	1
SPAC12G12.05c	107	358	8	100	1251	300	1.07	126.374619252169	0.28617106314948	33.7988403238356	0.239389448547264	0.372891406255623	3.73902234636871	2.99476200132628	4.66487149225785	46	161	5.2508299719583e-14
SPAC12G12.06c	70	860	390	100	1638	300	0.7	82.674984557494	0.525030525030525	62.009843641588	0.0632921408248956	0.104505287383006	1.33325581395349	1.03672526671179	1.71179660733364	58	112	1
SPAC12G12.07c	31	708	146	100	1327	300	0.31	36.6132074468902	0.53353428786737	63.0141985861834	0.0300191396431355	0.0635001255177021	0.581031073446328	0.398353983064409	0.842646665619907	45	86	1
SPAC12G12.08	7	283	15	100	1186	300	0.07	8.2674984557494	0.238617200674536	28.182390544171	0.0107314986627551	0.0540052693626484	0.293356890459364	0.127275574140275	0.640502494641011	20	87	1
SPAC12G12.09	5	565	48	100	2798	300	0.05	5.905356039821	0.20192994996426	23.8493649928439	0.00324435001056746	0.0220530841205853	0.247610619469027	0.0907769132956774	0.617045293693976	17	88	1
SPAC12G12.10	51	663	108	100	1189	300	0.51	60.2346316061742	0.557611438183347	65.8578814869861	0.057228844355585	0.103121341420906	0.914615384615385	0.680450959387906	1.22611274949457	54	97	1
SPAC12G12.11c	2	361	22	100	1362	300	0.02	2.3621424159284	0.265051395007342	31.3044571273918	0.000955802361206739	0.0224580424553315	0.0754570637119114	0.0130180281596358	0.305878538241614	21	81	1
SPAC12G12.12	16	402	39	100	1209	300	0.16	18.8971393274272	0.332506203473945	39.2713503392563	0.0233095402914008	0.066912875879286	0.481194029850746	0.281812342123036	0.808976669380568	28	88	1
SPAC12G12.13c	42	1100	62	100	2129	300	0.42	49.6049907344964	0.516674495068107	61.0229370014382	0.0276943142288442	0.0524501236236472	0.812890909090909	0.589611949932093	1.11666313194745	48	94	1
SPAC12G12.14c	2	390	303	100	1844	300	0.02	2.3621424159284	0.211496746203905	24.9792717519543	0.000884990771122858	0.0207803125378444	0.0945641025641026	0.0163192298195055	0.383188963197851	17	85	1
SPAC12G12.15	147	813	160	100	1759	300	1.47	173.617467570737	0.462194428652644	54.5884532163101	0.151071401710325	0.216299095594728	3.18047970479705	2.65734595608461	3.80470109151126	78	169	5.82240719865942e-14
SPAC12G12.16c	32	162	33	100	1991	300	0.32	37.7942786548544	0.0813661476644902	9.60992143094929	0.132658576623394	0.292687258960755	3.93283950617284	2.64123226057177	5.82740332590863	9	123	8.42075877313057e-05
SPAC12G12.17	3	132	36	100	508	300	0.03	3.5432136238926	0.259842519685039	30.6892518604871	0.00579000633407469	0.0735964820995391	0.115454545454545	0.0294132321770994	0.373870129065659	21	82	1
SPAC1327.01c	325	1829	215	100	3188	300	3.25	383.848142588365	0.573713927227102	67.7597001055998	0.15763035264393	0.20027823620853	5.66484417714598	5.02525564228848	6.38487017032794	154	271	1.2506181344749e-54
SPAC139.01c	54	764	57	100	2750	300	0.54	63.7778452300668	0.277818181818182	32.8123055594418	0.053086167358334	0.0938773139706018	1.94371727748691	1.45986960235419	2.58162613419155	33	121	0.988821876760468
SPAC139.02c	15	785	130	100	1235	300	0.15	17.716068119463	0.635627530364372	75.072137510275	0.011043169361675	0.0324962656810261	0.235987261146497	0.136383141616686	0.401328881160672	44	71	1
SPAC139.03	12	194	47	100	2287	300	0.12	14.1728544955704	0.084827284652383	10.0187063552713	0.0328944477277862	0.113598451754168	1.41463917525773	0.75229601953447	2.59799659161782	8	104	1
SPAC139.04c	13	398	33	100	1553	300	0.13	15.3539257035346	0.256278171281391	30.2682769330168	0.0179927589786127	0.058045591551513	0.507261306532663	0.279427546937855	0.901448036794996	23	90	1
SPAC139.05	7	91	45	100	1851	300	0.07	8.2674984557494	0.0491626148028093	5.80645488518326	0.0326954580904613	0.171714445030847	1.42384615384615	0.605192929254439	3.17843437752098	5	102	1
SPAC139.06	32	221	147	100	1582	300	0.32	37.7942786548544	0.139696586599241	16.4991616283242	0.0981240018985852	0.212579155432138	2.29067873303167	1.55232171003562	3.36300223893642	16	116	1
SPAC1399.01c	23	438	14	100	3116	300	0.23	27.1646377831766	0.140564826700899	16.6017069668909	0.0336950877015604	0.0811081078290743	1.63625570776256	1.04993893278062	2.52732863995395	15	108	1
SPAC1399.02	76	610	120	100	2102	300	0.76	89.7614118052792	0.290199809705043	34.2746639799316	0.0974235294400415	0.159108356495462	2.61888524590164	2.04784258882967	3.34445765353461	39	137	2.22524554679988e-05
SPAC1399.03	16	790	97	100	2115	300	0.16	18.8971393274272	0.373522458628842	44.1156621414524	0.0119220430965232	0.0338702871560014	0.428354430379747	0.252151211491466	0.716356573349429	31	85	1
SPAC1399.04c	16	229	86	100	612	300	0.16	18.8971393274272	0.374183006535948	44.1936775529088	0.0406026047082811	0.118409704075274	0.427598253275109	0.24848794081468	0.724667388940678	31	85	1
SPAC1399.05c	49	260	40	100	1609	300	0.49	57.8724891902458	0.161591050341827	19.0850537023426	0.137192905033719	0.258217051331675	3.03234615384615	2.20743384199254	4.15471235592665	20	129	0.000115961882771798
SPAC1399.06	0	242	129	100	2211	300	0	0	0.109452736318408	12.9271475498569	0.000375924984482166	0.0198645942006266	0	0.00831170140690068	0.439206177775853	9	91	1
SPAC13A11.01c	444	1239	39	100	3460	300	4.44	524.395616336105	0.358092485549133	42.2932724470417	0.321049453155856	0.399960353068721	12.3990314769976	11.1083110791926	13.8386282161777	143	401	2.60576328206589e-137
SPAC13A11.02c	504	2996	443	100	2318	300	5.04	595.259888813957	1.29249352890423	152.652689346883	0.15289831367364	0.185071934780881	3.89943925233645	3.54418291095497	4.28996744822081	340	264	7.40177937975932e-38
SPAC13A11.03	20	808	51	100	1299	300	0.2	23.621424159284	0.622016936104696	73.4646294099364	0.0154485724217285	0.0392183778008351	0.321534653465347	0.200676955758254	0.509446727632848	46	74	1
SPAC13A11.04c	10	434	42	100	1927	300	0.1	11.810712079642	0.225220550077841	26.6001507138797	0.0116187833490496	0.0442653660705554	0.444009216589862	0.223893955136187	0.852993604179602	20	90	1
SPAC13A11.05	82	1246	82	100	1914	300	0.82	96.8478390530644	0.650992685475444	76.8868717410341	0.0522813542281478	0.0827331068877889	1.25961476725522	1.00066511992675	1.58351166583228	71	111	1
SPAC13A11.06	18	75	21	100	2110	300	0.18	21.2592817433556	0.0355450236966825	4.19812040745569	0.138589743349029	0.410965340222962	5.064	2.9242435846645	8.6713686787045	4	114	0.00313027472606793
SPAC13C5.01c	106	746	111	100	1113	300	1.06	125.193548044205	0.67026055705301	79.1625445769356	0.115303114906071	0.174955600543107	1.5814745308311	1.28332366890458	1.94725583404478	82	124	1
SPAC13C5.02	350	525	108	100	1441	300	3.5	413.37492278747	0.364330326162387	43.0300058418602	0.580987318200179	0.764931295946174	9.60666666666667	8.37202725526458	11.0226599745844	120	330	4.89251936700486e-86
SPAC13C5.03	49	186	221	100	2441	300	0.49	57.8724891902458	0.0761982793936911	8.99955938883003	0.189856959587687	0.364655514900278	6.43059139784946	4.63440838353545	8.90124111871579	10	139	7.74542289072203e-15
SPAC13C5.04	60	310	766	100	743	300	0.6	70.864272477852	0.417227456258412	49.2775335758953	0.145337569301566	0.25726039662401	1.43806451612903	1.07985813991064	1.91144474691639	47	113	1
SPAC13C5.05c	90	399	17	100	1652	300	0.9	106.296408716778	0.241525423728814	28.5258723957455	0.178229036840827	0.285182876125446	3.72631578947368	2.94434368861046	4.71122111359238	36	154	1.37247664595804e-12
SPAC13C5.06c	128	383	31	100	880	300	1.28	151.177114619418	0.435227272727273	51.4034400738964	0.27219022620183	0.410127680575174	2.94099216710183	2.3952739905761	3.60912358906153	69	159	9.31419093896941e-10
SPAC13C5.07	1	4183	28	100	4610	300	0.01	1.1810712079642	0.907375271149675	107.167480757359	1.24764161049553e-05	0.00155325665464669	0.0110207984699976	0.000575162782438441	0.0716051317792123	48	53	1
SPAC13D6.01	8	57	2	100	1431	300	0.08	9.4485696637136	0.039832285115304	4.70447650971065	0.0620044801056008	0.304864744881375	2.00842105263158	0.887284110311148	4.36261449925248	4	104	1
SPAC13D6.02c	898	1565	544	100	1046	300	8.98	1060.60194475185	1.4961759082218	176.709028725045	0.528144498467258	0.623394103295415	6.00196805111821	5.52439145396752	6.52070232047005	598	400	3.09120926276453e-73
SPAC13D6.03c	43	341	15	100	1087	300	0.43	50.7860619424606	0.313707451701932	37.0510838928971	0.0905989353146691	0.174930152268253	1.37070381231672	0.984810426870453	1.90149075515591	34	109	1
SPAC13D6.04c	13	289	34	100	1714	300	0.13	15.3539257035346	0.168611435239207	19.9142111494547	0.0246907395661749	0.0802355166765704	0.771003460207613	0.423199276164239	1.37523675583642	16	97	1
SPAC13D6.05	38	205	142	100	830	300	0.38	44.8807059026396	0.246987951807229	29.1710358593567	0.12906844760273	0.265203191805068	1.53853658536585	1.07126811510266	2.20118649198206	27	111	1
SPAC13F5.01c	16	309	60	100	2911	300	0.16	18.8971393274272	0.106149089659911	12.5369633548931	0.030231007682334	0.0873316162047308	1.50731391585761	0.880024633632742	2.54222334771971	11	105	1
SPAC13F5.02c	77	385	26	100	1174	300	0.77	90.9424830132434	0.32793867120954	38.7318922543626	0.155368491942352	0.257117430809142	2.348	1.82402609540321	3.01855863769933	43	134	0.00139033344574791
SPAC13F5.03c	4	125	7	100	2209	300	0.04	4.7242848318568	0.0565866908103214	6.6832911270043	0.0100799247228649	0.0896940889225344	0.70688	0.222665537128086	1.98134242429878	5	99	1
SPAC13F5.04c	22	237	9	100	2346	300	0.22	25.9835665752124	0.101023017902813	11.9315377786665	0.0584243687769095	0.146119979593371	2.17772151898734	1.3706356915063	3.42797472126049	11	111	1
SPAC13F5.05	16	415	98	100	1977	300	0.16	18.8971393274272	0.209914011127972	24.7923394691524	0.0225866847821947	0.0647950982369187	0.76221686746988	0.446538758143989	1.28099909214388	20	96	1
SPAC13F5.06c	7	588	22	100	2828	300	0.07	8.2674984557494	0.207920792079208	24.5569261061863	0.00519159733630176	0.0258494768175009	0.336666666666667	0.146818372670614	0.731023204398925	18	89	1
SPAC13F5.07c	0	16	18	100	1144	300	0	0	0.013986013986014	1.65184784330657	0.00576104614150375	0.317064970660191	0	0.0659063678588029	3.62722326435258	1	99	1
SPAC13G6.01c	117	1083	37	100	4022	300	1.17	138.185331331811	0.269269020387867	31.8025887176834	0.0888441811157821	0.131269445594533	4.34509695290859	3.57331296447675	5.27965710181212	46	171	6.1609797403798e-21
SPAC13G6.02c	6	3042	245	100	1590	300	0.06	7.0864272477852	1.91320754716981	225.963434882207	0.000801098421428974	0.00453219438644531	0.0313609467455621	0.0127374649007207	0.0720618907444805	69	37	1
SPAC13G6.03	159	1210	28	100	3896	300	1.59	187.790322066308	0.310574948665298	36.6811129783542	0.110980065996303	0.155517350638613	5.11953719008264	4.32378337121596	6.05895598088036	61	198	3.90612525686447e-32
SPAC13G6.04	106	392	552	100	505	300	1.06	125.193548044205	0.776237623762376	91.679190796429	0.216892443420913	0.336873885670101	1.3655612244898	1.09530683927561	1.70121312263401	90	116	1
SPAC13G6.05c	44	195	11	100	1131	300	0.44	51.9671331504248	0.172413793103448	20.3632966890379	0.160428012884327	0.316423601665191	2.552	1.81444082572173	3.57875093483331	21	123	0.0295647566773867
SPAC13G6.06c	338	2044	123	100	3730	300	3.38	399.202068291899	0.54798927613941	64.72143563214	0.14713039963535	0.18582608208045	6.16800391389432	5.48796390639854	6.93131286160077	155	283	2.5695615796209e-62
SPAC13G6.07c	130	5099	751	100	1057	300	1.3	153.539257035346	4.8240302743614	569.752326339589	0.0213351031309109	0.0304462086076428	0.269484212590704	0.225512040093728	0.321816424982784	190	40	1
