mcs6as_3MBPP1_combined_pr_counts	mcs6as_3MBPP1_combinedgb_counts	mcs6as_3MBPP1_combinedterm_counts	mcs6as_3MBPP1_combinedpr_map	mcs6as_3MBPP1_combinedgb_map	mcs6as_3MBPP1_combinedterm_map	mcs6as_3MBPP1_combinedpr_density	mcs6as_3MBPP1_combinedpr_densityRPKM	mcs6as_3MBPP1_combinedgb_density	mcs6as_3MBPP1_combinedgb_densityRPKM	mcs6as_3MBPP1_combinedpause_index_CI_low	mcs6as_3MBPP1_combinedpause_index_CI_high	mcs6as_3MBPP1_combinedpause_index_scaled	mcs6as_3MBPP1_combinedpause_index_CI_low_scaled	mcs6as_3MBPP1_combinedpause_index_CI_high_scaled	mcs6as_3MBPP1_combined_ExpPR	mcs6as_3MBPP1_combined_ExpGB	mcs6as_3MBPP1_combinedFexact_Pval
SPNCRNA.657	117	172	20	100	607	300	1.17	79.061634355348	0.2833607907743	19.1478352400341	0.534188207899588	0.865920111551186	4.12901162790698	3.2425224219505	5.2561350771157	47	170	7.44356732073142e-15
SPAC227.09	50	482	22	100	2018	300	0.5	33.7870232287812	0.238850346878097	16.1400844363454	0.0766509491496778	0.140011496809929	2.09336099585062	1.5468161538405	2.82543200562436	28	122	0.390767810091563
SPAC227.10	348	915	160	100	920	300	3.48	235.157681672317	0.994565217391304	67.2067962050756	0.335504267948154	0.431091882184393	3.49901639344262	3.08663926512302	3.96604531609642	223	225	5.36324439883033e-24
SPAC227.12	46	637	16	100	1511	300	0.46	31.0840613704787	0.42157511581734	28.4875364615931	0.0528935076428699	0.0982849816494838	1.09114599686028	0.799220900483764	1.4850860727237	43	103	1
SPNCRNA.658	1	23	5	100	737	300	0.01	0.675740464575624	0.0312075983717775	2.10882370220344	0.00218361377637716	0.300664882990147	0.320434782608696	0.0160932335318997	2.21590018763738	3	98	1
SPAC227.14	0	513	82	100	2392	300	0	0	0.214464882943144	14.4922599635157	0.000177250849969964	0.00935228820569435	0	0.00423984033128154	0.223706733880209	17	83	1
SPAC227.15	173	1864	233	100	3140	300	1.73	116.903100371583	0.593630573248408	40.1140199353173	0.0791688081837885	0.108759159278286	2.91427038626609	2.48590057697096	3.4150376013382	101	172	1.14846432532139e-13
SPNCRNA.659	927	15512	36	100	1709	300	9.27	626.411410661603	9.07665301345816	613.346172410595	0.0558960641318576	0.0638892711931077	1.02130157297576	0.955263736013446	1.09186764469021	925	102	1
SPSNORNA.05	443	831	6224	100	32	300	4.43	299.353025807001	25.96875	1754.81351894482	0.474232419257115	0.599221551254421	0.170589651022864	0.151754374162277	0.191750896401415	522	21	1
SPAC227.18	30	3818	391	100	1503	300	0.3	20.2722139372687	2.54025282767798	171.655162591466	0.0053883258280205	0.0113882376363741	0.118098480880042	0.080986537195148	0.171165211674703	93	37	1
SPAC2F7.04	12	604	54	100	1900	300	0.12	8.10888557490749	0.317894736842105	21.481433715983	0.0106999634364938	0.0360078787440084	0.377483443708609	0.203299305293382	0.68414969613616	27	85	1
SPNCRNA.552	105	785	60	100	1515	300	1.05	70.9527487804405	0.518151815181518	35.0136148311462	0.108515070542022	0.164731470176895	2.02643312101911	1.64400331871163	2.49568177317997	69	136	0.00748149328720331
SPNCRNA.660	105	933	37	100	2062	300	1.05	70.9527487804405	0.452473326867119	30.5754536105265	0.091484291826361	0.138321804307818	2.32057877813505	1.88640609745956	2.85219560482721	63	142	4.38411496736476e-05
SPNCRNA.661	24	781	14	100	910	300	0.24	16.217771149815	0.858241758241758	57.9948684432486	0.0200058099481365	0.0468041293727646	0.279641485275288	0.182052870528042	0.425917577292158	57	67	1
SPAC2F7.10	26	1203	111	100	2628	300	0.26	17.5692520789662	0.457762557077626	30.932868298496	0.014349211318611	0.0323079747193891	0.567980049875312	0.377097273453096	0.849053575625547	39	87	1
SPNCRNA.154	182	806	636	100	624	300	1.82	122.984764552764	1.29166666666667	87.2831433410181	0.191609256301545	0.266014307342301	1.40903225806452	1.19564175932164	1.65992927781596	158	124	1
SPAC2F7.11	182	5053	582	100	3566	300	1.82	122.984764552764	1.41699383062255	95.7520069405672	0.0309767785967565	0.0418634521702699	1.28440926182466	1.10463192476034	1.49285070439182	165	117	1
SPAC2F7.15	24	740	128	100	962	300	0.24	16.217771149815	0.769230769230769	51.9800357365865	0.0211066366159809	0.049415511439105	0.312	0.203045844245736	0.47537722004419	53	71	1
SPAC2F7.17	1	253	5	100	2126	300	0.01	0.675740464575624	0.119002822201317	8.04150223601283	0.000205588903940604	0.0258183838456613	0.0840316205533597	0.00437082009777724	0.548898840558759	10	91	1
SPNCRNA.155	0	35	8	100	751	300	0	0	0.0466045272969374	3.14925649269598	0.00261349347422073	0.140450384980723	0	0.0196273359913977	1.05478239120523	4	96	1
SPAC13A11.03	23	1449	109	100	1299	300	0.23	15.5420306852393	1.11547344110854	75.3770541316458	0.0102661930045341	0.0243194990149153	0.206190476190476	0.133357847128898	0.315910292203749	64	59	1
SPAC13A11.05	136	2445	153	100	1914	300	1.36	91.9007031822848	1.27742946708464	86.3210781550366	0.0466167476896143	0.0663304369453269	1.06463803680982	0.892244550779217	1.26956456313356	132	104	1
SPAC13A11.06	37	115	34	100	2110	300	0.37	25.0023971892981	0.0545023696682464	3.68294566000932	0.21827366244162	0.472590734170139	6.78869565217391	4.60557427751817	9.97166449098993	7	130	1.54044557616225e-11
SPAC3H8.02	170	2115	357	100	1885	300	1.7	114.875878977856	1.12201591511936	75.8191555744002	0.068529351450822	0.0942353316636077	1.51513002364066	1.29177827484799	1.77633600185901	142	128	1
SPAC3H8.03	50	1408	137	100	1248	300	0.5	33.7870232287812	1.12820512820513	76.2373857469935	0.026495040792088	0.0474631726827637	0.443181818181818	0.330658109085259	0.592340395080892	79	71	1
SPAC3H8.04	41	1292	235	100	1486	300	0.41	27.7053590476006	0.869448183041723	58.7521319133046	0.0229477073623392	0.0437182936771328	0.47156346749226	0.34100293140436	0.649653844042193	65	76	1
SPNCRNA.156	1	13	202	100	367	300	0.01	0.675740464575624	0.0354223433242507	2.39363107342864	0.00375396436557918	0.55840707127902	0.282307692307692	0.0137770492216756	2.049353951594	3	98	1
SPAC3H8.06	119	1701	431	100	2157	300	1.19	80.4131152844992	0.788595271210014	53.2885734929595	0.0578271463166843	0.0845730221353348	1.50901234567901	1.24733154605088	1.82424008745917	96	123	1
SPNCRNA.666	1	327	81	100	1793	300	0.01	0.675740464575624	0.182375906302287	12.3238779652108	0.000159192668053163	0.0199500163528125	0.0548318042813456	0.00285432453819321	0.357703793205927	15	86	1
SPAC3H8.10	382	3014	417	100	1535	300	3.82	258.132857467888	1.96351791530945	132.682850829377	0.113774728415334	0.141169515749542	1.94548772395488	1.74644208117538	2.16695206675546	319	163	9.2125827942046e-06
SPAC1F3.01	135	1015	42	100	2291	300	1.35	91.2249627177092	0.443037974683544	29.9378686837302	0.110673077517802	0.159749024400559	3.04714285714286	2.53552020593285	3.6598501490168	72	163	2.00667679097283e-12
SPAC1F3.03	48	2284	11	100	4680	300	0.48	32.4355422996299	0.488034188034188	32.978444895101	0.0156151103544889	0.0281997181178471	0.98353765323993	0.730787164590083	1.31974680791524	48	100	1
SPAC1F3.05	55	1235	48	100	2085	300	0.55	37.1657255516593	0.592326139088729	40.0258740408103	0.033658531347856	0.058782856409316	0.928542510121457	0.701780378602798	1.22562255613424	57	98	1
SPNCRNA.668	201	164	25	100	454	300	2.01	135.8238333797	0.361233480176211	24.4100079714543	0.992114686092559	1.51423713650011	5.56426829268293	4.50420067486022	6.8746365997105	79	222	9.46841681522222e-28
SPAC1F3.09	0	1608	242	100	3107	300	0	0	0.517541036369488	34.9723420353268	5.65316298404317e-05	0.00298007259316086	0	0.00175643773914221	0.0925908554695079	34	66	1
SPAC1D4.01	46	736	25	100	1689	300	0.46	31.0840613704787	0.435760805210184	29.4461208956577	0.0458447332720281	0.0849406332558626	1.055625	0.774317544964555	1.43464729569152	44	102	1
SPAC1D4.04	123	3208	195	100	1676	300	1.23	83.1160771428017	1.91408114558473	129.342208255286	0.0318844427885251	0.0460734789220728	0.642605985037407	0.534383261135681	0.77219150673394	146	77	1
SPAC1D4.08	426	1810	191	100	1557	300	4.26	287.865437909216	1.16249197174053	78.5542865049377	0.211477357811063	0.261912681429337	3.66454143646409	3.29270246111825	4.07798044985478	282	244	1.08496976274516e-30
SPAC1D4.10	3	589	42	100	2960	300	0.03	2.02722139372687	0.198986486486486	13.4463220822649	0.00131139402418027	0.0162896541284762	0.150764006791171	0.0388172631157359	0.482173762202894	17	86	1
SPNCRNA.671	18	1057	32	100	3579	300	0.18	12.1633283623612	0.295333892148645	19.9569061485452	0.0103625342711917	0.0276191839174526	0.609479659413434	0.370875101565952	0.988490592405628	26	92	1
SPAC1D4.12	44	1495	62	100	3093	300	0.44	29.7325804413274	0.483349498868413	32.6618814917736	0.0215412654519327	0.0400751807635795	0.910314381270903	0.666271340428279	1.23952534101751	46	98	1
SPAC1D4.13	16	563	18	100	1672	300	0.16	10.81184743321	0.336722488038278	22.7537010500046	0.0166932229421668	0.0476317292700691	0.475168738898757	0.279110687593029	0.796402513395555	29	87	1
SPAC1D4.14	225	2014	143	100	5032	300	2.25	152.041604529515	0.400238473767886	27.045733220495	0.0970967277295301	0.128505454941415	5.62164846077458	4.88590733934995	6.46639449265202	92	233	1.6457221469041e-45
SPNCRNA.158	8	69	61	100	689	300	0.08	5.40592371660499	0.100145137880987	6.7672121996688	0.0516654516037551	0.249499092729628	0.798840579710145	0.355974961549873	1.71904874890714	9	99	1
SPAC22F3.12c	14	2613	98	100	2622	300	0.14	9.46036650405873	0.996567505720824	67.342098929676	0.00304458827959257	0.00924807373590239	0.140482204362801	0.0798291046909171	0.242484493355361	56	58	1
SPAC22F3.11c	14	237	112	100	691	300	0.14	9.46036650405873	0.342981186685962	23.1766266431871	0.0330671495122051	0.103563807719114	0.408185654008439	0.228494003129337	0.715625911339076	29	85	1
SPAC22F3.10c	50	1968	190	100	2307	300	0.5	33.7870232287812	0.853055916775033	57.6444401510545	0.0189834887731424	0.0339073489626615	0.586128048780488	0.437949085996395	0.782242540568602	69	81	1
SPAC22F3.09c	84	888	53	100	2443	300	0.84	56.7621990243524	0.36348751534998	24.5623222490034	0.0751280321388999	0.118958354161546	2.31094594594595	1.83537782515333	2.90615259216656	49	135	0.000415405802491197
SPAC22F3.08c	22	1088	58	100	1570	300	0.22	14.8662902206637	0.692993630573248	46.8283837871515	0.0129303512986909	0.0313153974714849	0.317463235294118	0.203006515389448	0.491651740302313	49	73	1
SPAC22F3.07c	94	260	171	100	407	300	0.94	63.5196036701086	0.638820638820639	43.1676955257155	0.283545608433968	0.460606313564242	1.47146153846154	1.15403062632625	1.87466769620646	75	119	1
SPAC22F3.15	143	211	58	100	431	300	1.43	96.6308864343142	0.489559164733179	33.0814937414052	0.545036995023794	0.842509871882963	2.92099526066351	2.34910944855255	3.63121754781557	79	164	1.48170964412495e-08
SPAC22F3.06c	372	2464	216	100	3193	300	3.72	251.375452822132	0.77168806764798	52.1460853339911	0.135169676164848	0.168605012582135	4.82060064935065	4.31596775994358	5.38355805174757	205	267	2.0582786673097e-47
SPAC22F3.05c	125	1105	34	100	5543	264	1.25	84.467558071953	0.199350532202778	13.4709221244103	0.0935960864937875	0.13663034821231	6.27036199095023	5.18803107435064	7.57342020140836	37	188	1.48964424904166e-34
SPAC22F3.03c	8	856	24	100	4143	300	0.08	5.40592371660499	0.206613565049481	13.9617146434162	0.00433030716336719	0.0192883009533212	0.387196261682243	0.179404625778303	0.799114308496098	18	90	1
SPAC1296.02	44	1374	120	100	937	300	0.44	29.7325804413274	1.46638207043757	99.0893701522846	0.0234289013981712	0.0436220183835306	0.300058224163028	0.219528806100864	0.408738312253681	85	59	1
SPAC1296.04	4	565	53	100	1425	300	0.04	2.7029618583025	0.396491228070175	26.79251666563	0.00225941799087807	0.019552546457174	0.100884955752212	0.0321967063700124	0.278623787014729	29	75	1
SPAC1296.06	117	991	65	100	1968	300	1.17	79.061634355348	0.503556910569106	34.0273780688233	0.0970049528061996	0.143585470970767	2.32347124117053	1.90905747122601	2.8257620687047	72	145	1.40555060164991e-05
SPAPJ696.02	128	3985	179	100	1504	300	1.28	86.4947794656799	2.64960106382979	179.044265381241	0.0268254030910063	0.0384346151512531	0.483091593475533	0.403454062488735	0.578056611874847	165	63	1
SPAC22G7.02	154	1561	88	100	3254	300	1.54	104.064031544646	0.479717271051014	32.4164371604963	0.083300473799195	0.116781472584611	3.21022421524664	2.71059741742581	3.80006911790324	82	172	1.97546959770606e-15
SPAC22G7.03	37	122	144	100	632	300	0.37	25.0023971892981	0.193037974683544	13.0443570693396	0.206319997025446	0.44421267903519	1.91672131147541	1.30394238120082	2.8074241315024	22	115	1
SPAC22G7.04	47	1662	179	100	3582	300	0.47	31.7598018350543	0.463986599664992	31.3534520414485	0.0209206414749608	0.0381084610778221	1.01296028880866	0.749377377633095	1.36504507580759	46	101	1
SPAC22G7.05	89	1334	32	100	1801	300	0.89	60.1409013472305	0.740699611327041	50.0520699469118	0.0535020187663833	0.083099558120512	1.20156671664168	0.963571357982564	1.49662304175042	80	109	1
SPAC22G7.08	42	766	263	100	2163	300	0.42	28.3810995121762	0.3541377716135	23.9305222313882	0.039666110032816	0.0755196648546087	1.18597911227154	0.85797796000981	1.63349035080519	37	105	1
SPAC22G7.10	126	1014	135	100	1816	300	1.26	85.1432985365286	0.558370044052863	37.7313232973393	0.102792627827426	0.150112979979819	2.25656804733728	1.86671412134606	2.7260517164335	80	146	2.43466061795416e-05
SPNCRNA.679	1	62	7	100	1696	300	0.01	0.675740464575624	0.0365566037735849	2.47027764172693	0.00082981925837066	0.107218374424161	0.273548387096774	0.0140737346219664	1.81842363023377	3	98	1
SPNCRNA.680	14	354	169	100	1675	300	0.14	9.46036650405873	0.21134328358209	14.2813208632699	0.0222583253173377	0.0689462669613339	0.662429378531074	0.372826949065406	1.15484997160234	19	95	1
SPAC4G8.04	26	952	122	100	2585	300	0.26	17.5692520789662	0.368278529980658	24.8860704942357	0.0181114331791948	0.0408744750296476	0.705987394957983	0.468180547682187	1.05660517951639	33	93	1
SPAC4G8.05	781	1708	31	100	1927	300	7.81	527.753302833562	0.886351842241827	59.8943805653952	0.419753235726195	0.498103252178297	8.81139929742389	8.08864485244377	9.59844966947578	413	468	1.299243730387e-120
SPNCRNA.159	40	232	209	100	496	300	0.4	27.029618583025	0.467741935483871	31.6072152785372	0.121442370266374	0.243905179667776	0.855172413793103	0.602354156521213	1.20976969115217	44	96	1
SPNCRNA.681	40	295	276	100	673	300	0.4	27.029618583025	0.438335809806835	29.6201243759003	0.0960483495110258	0.190717389604148	0.912542372881356	0.646405392209204	1.28352803203592	42	98	1
SPAC4G8.08	107	390	316	100	1117	300	1.07	72.3042297095918	0.349149507609669	23.5934450478508	0.220218469808009	0.341556554513951	3.06458974358974	2.45984030775546	3.81518671392083	53	154	1.13318232531156e-09
SPAC4G8.09	17	717	231	100	2722	300	0.17	11.4875878977856	0.263409257898604	17.7996294305923	0.0141828593263625	0.0390737790643369	0.645383542538354	0.386057430863588	1.06358826613125	24	93	1
SPAC4G8.10	14	572	59	100	1859	300	0.14	9.46036650405873	0.307692307692308	20.7920142946346	0.0138334380115791	0.0424834198256174	0.455	0.257163612635256	0.789766774558228	26	88	1
SPNCRNA.684	11	48	232	100	245	300	0.11	7.43314511033186	0.195918367346939	13.2389968569918	0.11241862814213	0.456169173210018	0.561458333333333	0.275425638948219	1.11761447436455	18	93	1
SPNCRNA.685	102	110	55	100	571	300	1.02	68.9255273867136	0.192644483362522	13.0177672685322	0.702146826314777	1.22445895655535	5.29472727272727	4.00925837825738	6.99166064193103	32	170	9.8394809835562e-18
SPNCRNA.686	2	43	58	100	1423	300	0.02	1.35148092915125	0.0302178496134926	2.04194237362978	0.00779588264304348	0.195667063440159	0.661860465116279	0.110935410010509	2.78434231275346	2	100	1
SPAC16C9.03	271	1715	329	100	1610	300	2.71	183.125665899994	1.06521739130435	71.9810494874034	0.138716782421918	0.179967308912913	2.54408163265306	2.23334019699289	2.8974736734979	191	180	5.04855371408051e-12
SPAC16C9.05	177	1191	90	100	1374	300	1.77	119.606062229885	0.866812227074236	58.5740097022975	0.126493872509469	0.174536285718066	2.04196473551637	1.7380258082801	2.39812856576623	128	149	0.000136344243242181
SPAC16C9.07	52	923	240	100	2860	300	0.52	35.1385041579324	0.322727272727273	21.8079877203951	0.0421591930719729	0.0750897520038052	1.6112676056338	1.20575292185842	2.14756690730883	37	115	1
SPAC2G11.02	201	2278	73	100	4070	300	2.01	135.8238333797	0.55970515970516	37.8215424644538	0.0761757230840254	0.102170080864674	3.59117647058824	3.10035192951983	4.15832229119222	108	193	1.66433624925337e-22
SPAC2G11.04	12	360	33	100	1073	300	0.12	8.10888557490749	0.335507921714818	22.6716278888373	0.0178789392677131	0.0606712532212753	0.357666666666667	0.191841018342561	0.651002547064284	28	84	1
SPAC2G11.06	47	986	68	100	1550	300	0.47	31.7598018350543	0.636129032258064	42.9858127788106	0.0351623218310062	0.0644230447836148	0.738843813387424	0.545015988380597	0.99855719414603	57	90	1
SPAC2G11.09	89	3181	310	100	2677	300	0.89	60.1409013472305	1.18827045199851	80.2962427274957	0.0225293921412756	0.0347050508417736	0.748987739704495	0.603111827621947	0.929054211034279	102	87	1
SPNCRNA.689	35	110	21	100	1558	300	0.35	23.6509162601468	0.0706033376123235	4.77095321587411	0.213522900639531	0.472330158945867	4.95727272727273	3.32668679196389	7.35890387637661	8	127	2.36366330183576e-07
SPNCRNA.690	32	237	6	100	2217	300	0.32	21.62369486642	0.106901217861976	7.22374786217514	0.0916547686003366	0.197885103419305	2.99341772151899	2.03198621986946	4.387112742806	12	120	0.0132687359087448
SPAC2G11.12	62	1897	140	100	3958	300	0.62	41.8959088036887	0.479282465891865	32.3870556164719	0.0251594612972454	0.0423710209573857	1.2936004217185	0.995811478144972	1.67704500949332	52	110	1
SPAC2G11.13	50	994	371	100	1781	300	0.5	33.7870232287812	0.558113419427288	37.7139821329686	0.0374505754216074	0.0673760215741675	0.895875251509054	0.666994748258828	1.19996694423592	53	97	1
SPAC2G11.14	117	2358	58	100	3125	300	1.17	79.061634355348	0.75456	50.9886724950183	0.0410222533712092	0.0599695307750706	1.55057251908397	1.28194541785029	1.87404783672096	93	124	1
SPAC521.02	178	535	35	100	683	300	1.78	120.281802694461	0.783308931185944	52.9313541065825	0.279772431421548	0.395536815754029	2.27241121495327	1.91084570660918	2.70151645160002	122	156	6.14578739283636e-06
SPAC521.03	162	2439	376	100	1022	300	1.62	109.469955261251	2.38649706457926	161.265263512715	0.0564654561459004	0.0780946165997888	0.678819188191882	0.577076961811102	0.798126981649841	184	78	1
SPNCRNA.693	1	30	956	100	872	264	0.01	0.675740464575624	0.0344036697247706	2.32479517629228	0.00168902937199498	0.227153129587376	0.290666666666667	0.0147283361237962	1.98077529000192	3	98	1
SPAC521.05	392	2058	829	72	522	300	5.44444444444444	367.903141824506	3.94252873563218	266.412619941884	0.170714792721245	0.21250110472552	1.38095238095238	1.23768224722902	1.54063300926002	370	94	1
SPAC23G3.01	95	6254	170	100	3563	300	0.95	64.1953441346843	1.75526241930957	118.610184267638	0.012335848165277	0.0186851524802411	0.541229613047649	0.43952627012882	0.66575198287099	124	71	1
SPAC23G3.03	11	169	192	100	1780	300	0.11	7.43314511033186	0.0949438202247191	6.41573811872362	0.0335366782931954	0.122975193934257	1.1585798816568	0.596952873618878	2.18895845202978	9	102	1
SPAC23G3.04	100	1296	112	100	1096	300	1	67.5740464575624	1.18248175182482	79.90507683303	0.0626117028819582	0.0949988048446046	0.845679012345679	0.686224263586262	1.04118690109687	108	92	1
SPAC23G3.06	133	4970	294	100	1833	300	1.33	89.873481788558	2.7114020731042	183.220409653074	0.0224378691561326	0.0318955522686636	0.490521126760563	0.41128614163191	0.584645473084604	170	63	1
SPAC23G3.09	27	1728	50	100	1407	300	0.27	18.2449925435418	1.22814498933902	82.9907265662173	0.0104704901398495	0.0231508526838696	0.21984375	0.147319796267682	0.325732497262046	70	57	1
SPAC23G3.11	94	2398	226	100	3061	300	0.94	63.5196036701086	0.783404116301862	52.9377861500276	0.0317177336148658	0.0483936007495629	1.19989157631359	0.970879825951043	1.48132811894412	85	109	1
SPAC22H12.02	2	1679	90	100	2351	300	0.02	1.35148092915125	0.714164185452999	48.2589638461281	0.000206147644490442	0.00480964806704315	0.0280047647409172	0.00484653112197029	0.113074826056184	42	60	1
SPAC22H12.03	28	163	27	100	965	300	0.28	18.9207330081175	0.168911917098446	11.4140617332463	0.112602580576282	0.260454850763261	1.65766871165644	1.08661490256112	2.51338930986547	18	110	1
SPAC1687.01	18	606	108	100	635	300	0.18	12.1633283623612	0.954330708661417	64.4879876429651	0.0180181795959098	0.0483291252193998	0.188613861386139	0.114415440434027	0.306889945143189	57	61	1
