ePRO_Lsk1as_Cdk9as_3MBPP1r2_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r2gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r2_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r2Fexact_Pval
SPAC227.09	22	163	10	100	2018	300	0.22	51.4219814011368	0.0807730426164519	18.8795904324383	0.0841893586759255	0.214427880870834	2.72368098159509	1.69894125808018	4.32715463597343	9	113	1
SPAC227.10	48	254	43	100	920	300	0.48	112.193413966117	0.276086956521739	64.5315379243515	0.13708817630471	0.25980707007866	1.73858267716535	1.26121122200333	2.39022504472368	32	116	1
SPAC227.12	6	143	5	100	1511	300	0.06	14.0241767457646	0.0946393117140966	22.1206405762667	0.0167501487226776	0.0982351122217779	0.633986013986014	0.253094747199658	1.48433254567106	9	97	1
SPNCRNA.658	0	9	1	100	737	300	0	0	0.0122116689280868	2.85431005680419	0.0103569347612096	0.590306163886248	0	0.0763306091901144	4.35055642784164	1	99	1
SPAC227.14	1	142	18	100	2392	300	0.01	2.33736279096076	0.0593645484949833	13.875648675436	0.000365277484745459	0.0462052383730063	0.168450704225352	0.00873743743511139	1.10522930188231	5	96	1
SPAC227.15	50	815	122	100	3140	300	0.5	116.868139548038	0.259554140127389	60.6672189373574	0.04560394788094	0.0823050763902456	1.92638036809816	1.43196396346152	2.58437939865371	30	120	1
SPNCRNA.659	227	4698	3	100	1709	300	2.27	530.581353548093	2.7489760093622	642.535423752701	0.0421935452485608	0.0553167404791391	0.82576202639421	0.721087688297904	0.945363094788487	239	88	1
SPSNORNA.05	428	266	1801	100	32	300	4.28	1000.39127453121	8.3125	1942.93281998613	1.37679327248876	1.88063111466649	0.514887218045113	0.440573847196404	0.601801956693276	471	57	1
SPAC227.18	11	1239	124	100	1503	300	0.11	25.7109907005684	0.82435129740519	192.680804923512	0.00465630811540277	0.0164647732276626	0.133438256658596	0.0699843109745036	0.247465541611769	50	61	1
SPAC2F7.04	0	254	21	100	1900	300	0	0	0.133684210526316	31.2468499423176	0.000358149190971556	0.0189227569049333	0	0.00680483462845956	0.359532381193733	11	89	1
SPNCRNA.552	9	248	20	100	1515	300	0.09	21.0362651186469	0.163696369636964	38.2617803404798	0.0174855523158835	0.072587270005902	0.549798387096774	0.264906117585635	1.09969714058942	15	94	1
SPNCRNA.660	9	301	20	100	2062	300	0.09	21.0362651186469	0.145974781765276	34.1196023316775	0.0144389784131197	0.0596646263804389	0.616544850498339	0.297731734878528	1.23028459596465	13	96	1
SPNCRNA.661	5	115	2	100	910	300	0.05	11.6868139548038	0.126373626373626	29.5381012044492	0.0156822335973583	0.110315289995307	0.395652173913043	0.14270832573596	1.0038691389573	11	94	1
SPAC2F7.10	2	341	37	100	2628	300	0.02	4.67472558192153	0.129756468797565	30.3287942053889	0.00101162592720829	0.0237822435775148	0.154134897360704	0.0265855293670339	0.624997361217089	11	91	1
SPNCRNA.154	16	267	255	100	624	300	0.16	37.3978046553722	0.427884615384615	100.012157882456	0.0349130111188203	0.101289148328016	0.373932584269663	0.217857189381439	0.63204428556682	34	82	1
SPAC2F7.11	16	2053	98	100	3566	300	0.16	37.3978046553722	0.575715086932137	134.565502238992	0.00460271357602503	0.0129893632974092	0.27791524598149	0.164132766121053	0.463200695185612	42	74	1
SPAC2F7.15	4	218	37	100	962	300	0.04	9.34945116384305	0.226611226611227	52.9672649095059	0.00582116950516905	0.0510158460005029	0.17651376146789	0.0559996506397263	0.490772438524838	19	85	1
SPAC2F7.17	0	96	5	100	2126	300	0	0	0.0451552210724365	10.554413355232	0.000948971945877649	0.0503622168201372	0	0.0201751435693588	1.07070072959612	4	96	1
SPNCRNA.155	1	5	5	100	751	300	0.01	2.33736279096076	0.0066577896138482	1.55616697134538	0.00883974757390515	1.74105855180368	1.502	0.0663865042800277	13.0753497240456	0	101	1
SPAC13A11.03	6	452	50	100	1299	300	0.06	14.0241767457646	0.347959969207082	81.3308684768487	0.00536503091369679	0.0306647899737105	0.172433628318584	0.0696917515689213	0.3983356217585	27	79	1
SPAC13A11.05	39	633	58	100	1914	300	0.39	91.1571488474698	0.330721003134796	77.3014966916491	0.0439581370061274	0.0860088883891414	1.17924170616114	0.841358742297278	1.64621012376817	34	105	1
SPAC13A11.06	15	37	10	100	2110	300	0.15	35.0604418644115	0.0175355450236967	4.09869304576058	0.212803416726136	0.762862551907812	8.55405405405405	4.49015209292147	16.0963998452548	1	114	9.58478544741524e-05
SPAC3H8.02	77	991	73	100	1885	300	0.77	179.976934903979	0.525729442970822	122.882043811253	0.0611773169659268	0.0985431434423449	1.4646316851665	1.15319242480772	1.8575382538882	60	117	1
SPAC3H8.03	23	323	26	100	1248	300	0.23	53.7593441920976	0.258814102564103	60.4942453109236	0.0455100568939869	0.110435602823015	0.888668730650155	0.567965510036957	1.37823632323122	25	98	1
SPAC3H8.04	5	480	109	100	1486	300	0.05	11.6868139548038	0.323014804845222	75.5002785774675	0.00381603042053409	0.0259795798815045	0.154791666666667	0.0567062120491366	0.386056557039157	25	80	1
SPNCRNA.156	0	0	34	100	367	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC3H8.06	18	690	90	100	2157	300	0.18	42.0725302372937	0.319888734353268	74.7696024924862	0.0158387489478651	0.0424067503357255	0.562695652173913	0.34164181480545	0.914713604741598	28	90	1
SPNCRNA.666	3	82	23	100	1793	300	0.03	7.01208837288229	0.0457334076965979	10.6895565453866	0.00924410871541094	0.119632172109518	0.655975609756097	0.165746869267318	2.14500484592367	4	99	1
SPAC3H8.10	98	1008	106	100	1535	300	0.98	229.061553514155	0.656677524429967	153.489361126283	0.0785624461319531	0.12019661765334	1.49236111111111	1.20593354812548	1.84501808097877	78	120	1
SPAC1F3.01	33	353	20	100	2291	300	0.33	77.1329721017052	0.154081187254474	36.0143633875665	0.0643128369406087	0.135203061050427	2.14172804532578	1.47340709430935	3.09750212866528	17	116	1
SPAC1F3.03	32	756	9	100	4680	300	0.32	74.7956093107444	0.161538461538462	37.7573989309046	0.0292093533746072	0.0610048808979739	1.98095238095238	1.36699773793162	2.85502842602518	18	114	1
SPAC1F3.05	5	542	53	100	2085	300	0.05	11.6868139548038	0.259952038369305	60.7602221918817	0.003381422303134	0.0229934278887934	0.192343173431734	0.0705026550203438	0.479412971481343	21	84	1
SPNCRNA.668	6	35	7	100	454	300	0.06	14.0241767457646	0.0770925110132159	18.0193166704024	0.0648817861530847	0.425764869777491	0.778285714285714	0.294563309135004	1.93297250878981	7	99	1
SPAC1F3.09	0	502	80	100	3107	300	0	0	0.161570646926295	37.7649218236982	0.000181136552946454	0.00955758886145063	0	0.00562791270004633	0.296954285925271	13	87	1
SPAC1D4.01	17	218	7	100	1689	300	0.17	39.735167446333	0.12907045589106	30.1684481012106	0.0460170507340865	0.13033050953681	1.31711009174312	0.77722798689872	2.20128230607672	13	104	1
SPAC1D4.04	35	863	88	100	1676	300	0.35	81.8076976836267	0.51491646778043	120.354659224292	0.0284757929183467	0.0574865690798001	0.679721900347625	0.477254289311491	0.96347489777745	45	90	1
SPAC1D4.08	45	713	69	100	1557	300	0.45	105.181325593234	0.457931920359666	107.035303144189	0.0461258117913154	0.0860798849627769	0.982678821879383	0.718178889590781	1.34026380887044	45	100	1
SPAC1D4.10	0	232	11	100	2960	300	0	0	0.0783783783783784	18.3198705237465	0.000392144189851533	0.0207241763654203	0	0.0116074680196054	0.613435620416442	7	93	1
SPNCRNA.671	5	245	6	100	3579	300	0.05	11.6868139548038	0.0684548756635932	16.0003879235928	0.00744104792108657	0.0511646629143546	0.730408163265306	0.266315105095688	1.83118328570475	6	99	1
SPAC1D4.12	6	491	18	100	3093	300	0.06	14.0241767457646	0.158745554477853	37.1045952266969	0.00494114628588675	0.0282151103110163	0.3779633401222	0.152829654622477	0.872693361919733	14	92	1
SPAC1D4.13	9	145	5	100	1672	300	0.09	21.0362651186469	0.0867224880382775	20.270191668021	0.0296397690700887	0.125334227805958	1.03779310344828	0.495576938851884	2.09558828891562	8	101	1
SPAC1D4.14	18	731	26	100	5032	300	0.18	42.0725302372937	0.14527027027027	33.9549324362543	0.0149557827261643	0.0400134231195709	1.23906976744186	0.752574986780588	2.01347545137681	14	104	1
SPNCRNA.158	4	17	12	100	689	300	0.04	9.34945116384305	0.0246734397677794	5.76707800382191	0.0670760206056884	0.74144797528323	1.62117647058824	0.462153781973193	5.10857654970146	2	102	1
SPAC22F3.12c	0	536	19	100	2622	300	0	0	0.204424103737605	47.7813293651781	0.000169641781791134	0.00895029872264661	0	0.00444800751856353	0.234676832507794	16	84	1
SPAC22F3.11c	4	45	43	100	691	300	0.04	9.34945116384305	0.065123010130246	15.2216100713798	0.0271963397809832	0.257605273600223	0.614222222222222	0.187926707886594	1.78005244057754	6	98	1
SPAC22F3.10c	24	669	89	100	2307	300	0.24	56.0967069830583	0.28998699609883	67.7804814543889	0.0233296813584156	0.0547005404960916	0.82762331838565	0.538215748938649	1.26194146924483	27	97	1
SPAC22F3.09c	28	409	18	100	2443	300	0.28	65.4461581469014	0.16741711011052	39.131452374251	0.0457534405682267	0.101763175609054	1.67246943765281	1.11775655308178	2.48607438012918	18	110	1
SPAC22F3.08c	5	314	39	100	1570	300	0.05	11.6868139548038	0.2	46.7472558192153	0.00581822428716788	0.039828302885948	0.25	0.0913461213085357	0.625304355309383	17	88	1
SPAC22F3.07c	12	82	95	100	407	300	0.12	28.0483534915292	0.201474201474201	47.0918301864331	0.0759261101531651	0.27582852006557	0.595609756097561	0.309019268323382	1.12262207666687	18	94	1
SPAC22F3.15	68	92	29	100	431	300	0.68	158.940669785332	0.213457076566125	49.8926628232924	0.533893261119481	1.02263134011657	3.18565217391304	2.30107995542496	4.40754107590242	29	139	2.357047406328e-05
SPAC22F3.06c	17	1140	47	100	3193	300	0.17	39.735167446333	0.357031005324147	83.4510987063975	0.00894027076907929	0.0245187558448724	0.476149122807018	0.285462845656702	0.782883874126775	30	87	1
SPAC22F3.05c	18	332	3	100	5543	264	0.18	42.0725302372937	0.0598953635215587	13.999719404636	0.0326921679863993	0.0887610672107745	3.00524096385542	1.81212687148611	4.92002595549323	6	112	0.959550639803905
SPAC22F3.03c	4	188	1	100	4143	300	0.04	9.34945116384305	0.0453777455949795	10.6064254091389	0.0067397210620988	0.0592595318112127	0.881489361702128	0.279226643602754	2.45512240293854	4	100	1
SPAC1296.02	5	443	94	100	937	300	0.05	11.6868139548038	0.472785485592316	110.50712021298	0.00413304469580046	0.0281622250194909	0.105756207674944	0.0387266287996503	0.26388004843263	33	72	1
SPAC1296.04	0	168	30	100	1425	300	0	0	0.117894736842105	27.5562771144848	0.00054173043117836	0.0286618016075514	0	0.00771965864429163	0.408430672907607	10	90	1
SPAC1296.06	14	381	32	100	1968	300	0.14	32.7230790734507	0.19359756097561	45.2507735445148	0.0206971276040519	0.0640083887682731	0.723149606299213	0.407319471247742	1.25968509095961	18	96	1
SPAPJ696.02	34	1263	193	100	1504	300	0.34	79.470334892666	0.839760638297872	196.282526927091	0.0188446795164449	0.0382632081197565	0.404877276326207	0.283423979927331	0.575478650121138	61	73	1
SPAC22G7.02	71	903	20	100	3254	300	0.71	165.952758158214	0.277504609711125	64.8628949058872	0.0612716175592513	0.100735973735558	2.55851605758583	1.99377843537804	3.27794858535505	37	134	7.14914709168186e-05
SPAC22G7.03	8	35	33	100	632	300	0.08	18.6989023276861	0.055379746835443	12.9442559625992	0.09795681106216	0.513268899062203	1.44457142857143	0.619087045912851	3.24385944207312	5	103	1
SPAC22G7.04	14	632	45	100	3582	300	0.14	32.7230790734507	0.17643774427694	41.2399018393971	0.0125283101993872	0.038424189042319	0.793481012658228	0.448764071342051	1.37635445149587	17	97	1
SPAC22G7.05	29	400	21	100	1801	300	0.29	67.7835209378621	0.222098833981122	51.9125550463246	0.0487751923619923	0.107096602029763	1.305725	0.878441214439482	1.92880980255603	23	106	1
SPAC22G7.08	9	420	57	100	2163	300	0.09	21.0362651186469	0.194174757281553	45.3856852613741	0.0103788038777716	0.0426252028778897	0.4635	0.224493527876199	0.921983138248754	17	92	1
SPAC22G7.10	31	475	59	100	1816	300	0.31	72.4582465197837	0.261563876651982	61.1369672745795	0.0445686479652122	0.0950283548673152	1.18517894736842	0.809366647048254	1.72571492439044	27	104	1
SPNCRNA.679	0	23	1	100	1696	300	0	0	0.013561320754717	3.16977265283594	0.00399043342974737	0.216691035021888	0	0.0676777509685154	3.67507995397122	1	99	1
SPNCRNA.680	0	45	61	100	1675	300	0	0	0.026865671641791	6.27948212496922	0.00202982372305869	0.108604324102592	0	0.033999547361233	1.81912242871841	2	98	1
SPAC4G8.04	12	351	40	100	2585	300	0.12	28.0483534915292	0.1357833655706	31.7374986316142	0.0183326346252507	0.0622437149232864	0.883760683760684	0.473898605062731	1.60900003076695	13	99	1
SPAC4G8.05	190	631	31	100	1927	300	1.9	444.098930282545	0.327451997924235	76.5374115773867	0.255158020276991	0.355228169287	5.80237717908082	4.91689505073762	6.84524682216049	71	219	3.40468065748735e-39
SPNCRNA.159	5	46	36	100	496	300	0.05	11.6868139548038	0.092741935483871	21.6771549161684	0.0380545415310089	0.285148878491716	0.539130434782609	0.188750525993804	1.41433843731891	8	97	1
SPNCRNA.681	5	67	29	100	673	300	0.05	11.6868139548038	0.099554234769688	23.2694364033241	0.0265332680507047	0.192405437540586	0.502238805970149	0.178568893981243	1.29488859464814	9	96	1
SPAC4G8.08	11	118	70	100	1117	300	0.11	25.7109907005684	0.105640107430618	24.6919256341424	0.0476155886502217	0.177746335577671	1.04127118644068	0.531866125222977	1.98542656840258	10	101	1
SPAC4G8.09	5	355	61	100	2722	300	0.05	11.6868139548038	0.130418809698751	30.4836073031253	0.00515074087543997	0.0351946408759173	0.383380281690141	0.140203166629476	0.95799812464247	12	93	1
SPAC4G8.10	5	214	12	100	1859	300	0.05	11.6868139548038	0.115115653577192	26.9067045328458	0.00850709552025876	0.0586665529245074	0.434345794392523	0.15814690572161	1.09061121886659	10	95	1
SPNCRNA.684	5	18	16	100	245	300	0.05	11.6868139548038	0.073469387755102	17.1724613213444	0.090442291502021	0.792422818262202	0.680555555555556	0.221583614179951	1.94143590474239	7	98	1
SPNCRNA.685	9	9	16	100	571	300	0.09	21.0362651186469	0.0157618213660245	3.68410947787161	0.365532261261232	2.73573663935873	5.71	2.08718921180164	15.6210562107383	1	108	1
SPNCRNA.686	0	18	19	100	1423	300	0	0	0.0126493323963457	2.95660788737131	0.00511285240857114	0.280011224227739	0	0.0727558897739673	3.98455972076072	1	99	1
SPAC16C9.03	40	769	122	100	1610	300	0.4	93.4945116384306	0.477639751552795	111.641738276325	0.0373340284525292	0.072190343014743	0.837451235370611	0.60107785808572	1.16226452253736	45	95	1
SPAC16C9.05	14	309	84	100	1374	300	0.14	32.7230790734507	0.224890829694323	52.5651457355805	0.0254590078468033	0.0791184876891137	0.62252427184466	0.349806767815077	1.08708802084842	20	94	1
SPAC16C9.07	9	437	35	100	2860	300	0.09	21.0362651186469	0.152797202797203	35.7142496381068	0.00997798310744902	0.0409542992931772	0.589016018306636	0.285370316873042	1.17129295978487	14	95	1
SPAC2G11.02	8	863	12	100	4070	300	0.08	18.6989023276861	0.212039312039312	49.5612798181607	0.004295305572316	0.0191312693489922	0.37728852838934	0.174818936793261	0.778642662503983	18	90	1
SPAC2G11.04	1	79	16	100	1073	300	0.01	2.33736279096076	0.0736253494874185	17.2089152363374	0.000653273939375048	0.083726477547001	0.135822784810127	0.00700962936949427	0.89838510407932	6	95	1
SPAC2G11.06	5	279	24	100	1550	300	0.05	11.6868139548038	0.18	42.0725302372937	0.0065419292354455	0.0448713803444198	0.277777777777778	0.101399903149405	0.695506395338507	16	89	1
SPAC2G11.09	16	1623	85	100	2677	300	0.16	37.3978046553722	0.606275681733284	141.708621954775	0.00581898970250165	0.0164400180156964	0.263906346272335	0.155774354335969	0.440099282280193	43	73	1
SPNCRNA.689	17	32	7	100	1558	300	0.17	39.735167446333	0.0205391527599487	4.8007451418963	0.283085993531113	0.988617120312615	8.276875	4.41047977921475	15.4026547344705	2	115	3.49593355546094e-05
SPNCRNA.690	6	34	3	100	2217	300	0.06	14.0241767457646	0.0153360396932792	3.58458885397681	0.0666562781680915	0.439275859525599	3.91235294117647	1.47776968698659	9.73874580568252	1	105	1
SPAC2G11.12	6	706	27	100	3958	300	0.06	14.0241767457646	0.178372915613946	41.6922215871223	0.003441963005073	0.0195883759566571	0.336373937677054	0.136232895740789	0.775307920364487	16	90	1
SPAC2G11.13	15	385	136	100	1781	300	0.15	35.0604418644115	0.216170690623245	50.5269328759065	0.0223961062397569	0.0666273807482831	0.693896103896104	0.39887465213007	1.18663365112692	20	95	1
SPAC2G11.14	29	947	27	100	3125	300	0.29	67.7835209378621	0.30304	70.831442017275	0.020766466915817	0.0448710913921211	0.956969376979937	0.648952091119282	1.40222160600379	30	99	1
SPAC521.02	27	180	19	100	683	300	0.27	63.1087953559406	0.263543191800878	61.5996050326409	0.0979260719189712	0.228258862019558	1.0245	0.668835071206573	1.55900802759358	26	101	1
SPAC521.03	19	586	132	100	1022	300	0.19	44.4098930282545	0.573385518590998	134.020997603034	0.0199369347119697	0.0520985402085769	0.331365187713311	0.203755472756331	0.532447080931656	43	76	1
SPNCRNA.693	0	12	101	100	872	264	0	0	0.0137614678899083	3.21655429948729	0.00771806013949717	0.431135285113533	0	0.0673014844164153	3.75949968619001	1	99	1
SPAC521.05	31	348	433	72	522	300	0.430555555555556	100.6364534997	0.666666666666667	155.824186064051	0.0605716127998745	0.130280010401349	0.645833333333333	0.43914419279909	0.94453007540978	41	62	1
SPAC23G3.01	36	1752	42	100	3563	300	0.36	84.1450604745875	0.491720460286276	114.932910742724	0.0145520377189479	0.0288805462390611	0.732123287671233	0.518489103926114	1.02901386249775	44	92	1
SPAC23G3.03	7	100	28	100	1780	300	0.07	16.3615395367253	0.0561797752808989	13.131251634611	0.0298330429584381	0.155804925389961	1.246	0.531028164660199	2.77332767194131	5	102	1
SPAC23G3.04	7	305	119	100	1096	300	0.07	16.3615395367253	0.278284671532847	65.0452236535614	0.00996451899342554	0.0500714944077837	0.251540983606557	0.109211128167944	0.54878357870931	23	84	1
SPAC23G3.06	21	1686	219	100	1833	300	0.21	49.084618610176	0.919803600654664	214.991471116195	0.00789029224675931	0.0194574709497462	0.228309608540925	0.144629056883098	0.356655442508847	57	64	1
SPAC23G3.09	6	652	58	100	1407	300	0.06	14.0241767457646	0.463397299218195	108.312760462432	0.00372589377003434	0.0212177525911594	0.129478527607362	0.0524233253443831	0.298533778957612	33	73	1
SPAC23G3.11	58	843	111	100	3061	300	0.58	135.567041875724	0.275400196014374	64.3710170787299	0.052228657622014	0.090435788171383	2.10602609727165	1.59871920980985	2.76823947592603	34	124	0.106653671579817
SPAC22H12.02	1	535	54	100	2351	300	0.01	2.33736279096076	0.227562739259889	53.1896679355172	9.74055107401665e-05	0.0121729231936915	0.0439439252336449	0.00229000355750131	0.286185424283688	18	83	1
SPAC22H12.03	26	48	3	100	965	300	0.26	60.7714325649799	0.049740932642487	11.6262605146235	0.326986567232764	0.893394272296974	5.22708333333333	3.15542037379617	8.6212547276658	5	121	6.01247249872988e-05
SPAC1687.01	3	105	69	100	635	300	0.03	7.01208837288229	0.165354330708661	38.6493059922646	0.00725358091087451	0.0929025376779243	0.181428571428571	0.0460602387840531	0.589931114254819	14	89	1
SPAC1687.02	19	168	16	100	2108	300	0.19	44.4098930282545	0.079696394686907	18.62793875149	0.0682404702602947	0.18529717123307	2.38404761904762	1.43850911308701	3.90606436959311	8	111	1
SPAC1687.04	33	275	117	100	1619	300	0.33	77.1329721017052	0.169857936998147	39.7019621688826	0.0821762380678811	0.174365301261277	1.9428	1.330433294319	2.82297422742007	19	114	1
SPAC1687.05	16	776	16	100	2981	300	0.16	37.3978046553722	0.260315330426032	60.8451367254463	0.0121359673457526	0.0344847608444159	0.614639175257732	0.361773186576885	1.02799072077204	23	93	1
SPAC1687.08	30	14	35	100	90	300	0.3	70.1208837288229	0.155555555555556	36.3589767482786	1.09587076757197	4.24295388409659	1.92857142857143	0.986283690814772	3.81865849568693	17	113	1
SPAC1687.09	54	1610	35	100	4612	300	0.54	126.217590711881	0.34908933217693	81.5948415751698	0.025320056137699	0.0443189645130234	1.54688198757764	1.16776098907068	2.04399064334064	39	115	1
SPAC1687.10	14	142	74	100	2041	300	0.14	32.7230790734507	0.0695737383635473	16.2619067278995	0.0545967123764302	0.174805712639685	2.01225352112676	1.11431889960294	3.56778459497597	7	107	1
SPAC1687.11	60	1259	129	100	2664	300	0.6	140.241767457646	0.472597597597598	110.463203972207	0.0364508515755259	0.0621767443280304	1.26957903097697	0.971050685972011	1.65638846889873	51	109	1
SPAC1687.15	13	761	154	100	2170	300	0.13	30.3857162824899	0.350691244239631	81.9692665401447	0.0094529845715536	0.0302146352935696	0.370696452036794	0.205129765202713	0.65565758587046	29	84	1
SPNCRNA.160	3	1	11	100	35	249	0.03	7.01208837288229	0.0285714285714286	6.67817940274504	0.281109371130232	74.8083338953006	1.05	0.0983882798955813	26.1829168633552	2	101	1
SPNCRNA.697	11	46	7	100	1333	300	0.11	25.7109907005684	0.0345086271567892	8.06591810834172	0.116970780454063	0.477470088958952	3.18760869565217	1.55922050345266	6.36467628582283	3	108	1
SPAC1687.21	17	282	32	100	1174	300	0.17	39.735167446333	0.240204429301533	56.1444895273369	0.035730213417301	0.100295051757558	0.707730496453901	0.419472705519114	1.17746390763373	22	95	1
SPNCRNA.699	2	14	34	100	261	300	0.02	4.67472558192153	0.053639846743295	12.5375781890616	0.0224451794089099	0.655283897988541	0.372857142857143	0.0585819182572549	1.71029097375009	5	97	1
