V4	Mcs6as_Cdk9as_3MBPP1r2_pr_counts	Mcs6as_Cdk9as_3MBPP1r2gb_counts	Mcs6as_Cdk9as_3MBPP1r2term_counts	Mcs6as_Cdk9as_3MBPP1r2pr_map	Mcs6as_Cdk9as_3MBPP1r2gb_map	Mcs6as_Cdk9as_3MBPP1r2term_map	Mcs6as_Cdk9as_3MBPP1r2pr_density	Mcs6as_Cdk9as_3MBPP1r2pr_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2gb_density	Mcs6as_Cdk9as_3MBPP1r2gb_densityRPKM	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high	Mcs6as_Cdk9as_3MBPP1r2pause_index_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1r2pause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1r2_ExpPR	Mcs6as_Cdk9as_3MBPP1r2_ExpGB	Mcs6as_Cdk9as_3MBPP1r2Fexact_Pval
SPAC11G7.05c	1	309	1	100	1975	296	0.01	2.18206542966832	0.156455696202532	34.1396565958234	0.000168438933184394	0.0211175614918769	0.063915857605178	0.00332666893039177	0.41707183946457	13	88	1
SPAC11G7.06c	14	116	5	100	2860	300	0.14	30.5489160153565	0.0405594405594406	8.85033530914424	0.0664373698594739	0.21532151796961	3.45172413793103	1.90010877798095	6.15819541393084	4	110	1
SPAC11H11.01	2	40	4	100	1378	300	0.02	4.36413085933664	0.0290275761973875	6.33400705273823	0.00836032650796309	0.211005400062266	0.689	0.115205299279731	2.90765441285803	2	100	1
SPAC11H11.02c	3	73	1	100	2839	300	0.03	6.54619628900496	0.0257132793237055	5.61080578956631	0.0103561834799021	0.134807201761393	1.16671232876712	0.29401204899442	3.82717645800595	2	101	1
SPAC11H11.03c	7	65	4	100	1081	300	0.07	15.2744580076783	0.0601295097132285	13.1206524448141	0.0452347370140372	0.243518059343716	1.16415384615385	0.488987507121743	2.63243022150557	6	101	1
SPAC11H11.04	1	62	13	100	1498	300	0.01	2.18206542966832	0.041388518024032	9.03124543654445	0.00082981925837066	0.107218374424161	0.241612903225806	0.0124306924903925	1.60613124887393	4	97	1
SPAC11H11.05c	3	5	8	100	59	300	0.03	6.54619628900496	0.0847457627118644	18.4920799124434	0.114091922497598	2.86178388725642	0.354	0.0673142342735829	1.68845249348129	8	95	1
SPAC11H11.06	99	1690	56	100	1533	300	0.99	216.024477537164	1.10241356816699	240.55385362945	0.0475710760862177	0.0720653650016733	0.898029585798817	0.729264596401717	1.10476204547565	104	95	1
SPAC1250.01	28	991	3	100	3829	300	0.28	61.097832030713	0.258814311830765	56.474976254931	0.0190307264094784	0.0416670293083727	1.08185671039354	0.728686514218929	1.59543055221759	26	102	1
SPAC1250.02	0	2	3	100	718	300	0	0	0.00278551532033426	0.607817668431287	0.0514242900386907	4.05388820080272	0	0.3692264024778	29.1069172817636	0	100	1
SPAC1250.03	11	401	28	100	937	300	0.11	24.0027197263515	0.427961579509071	93.3840167872996	0.0143021207384698	0.0511879971822066	0.257032418952618	0.134010871319462	0.479631533597276	33	78	1
SPAC1250.04c	5	34	7	100	574	300	0.05	10.9103271483416	0.0592334494773519	12.9251262384535	0.0506159886425307	0.393324464431894	0.844117647058824	0.290535774808126	2.25768242583907	5	100	1
SPAC1250.05	50	926	386	100	605	300	0.5	109.103271483416	1.53057851239669	333.982245929399	0.0401795000294983	0.0723623502589338	0.326673866090713	0.243085975178465	0.437792219066549	90	60	1
SPAC1250.07	45	26	34	100	38	300	0.45	98.1929443350745	0.684210526315789	149.299213608885	1.04283275162451	2.88420622311376	0.657692307692308	0.396276445617313	1.09599836478323	58	87	1
SPAC1296.01c	14	685	35	100	2107	300	0.14	30.5489160153565	0.325106786900807	70.9404280646797	0.0115645376064529	0.035433527926537	0.430627737226277	0.243664807367962	0.746584433412135	27	87	1
SPAC1296.02	21	581	61	100	937	300	0.21	45.8233740230348	0.620064034151548	135.302029310277	0.0227736905542167	0.0567761197393814	0.338674698795181	0.213389480493011	0.531992241958004	46	75	1
SPAC1296.03c	5	129	14	100	1536	300	0.05	10.9103271483416	0.083984375	18.32594013198	0.0140110633785884	0.0981033614543481	0.595348837209302	0.215209933495118	1.50686763193879	8	97	1
SPAC1296.04	4	45	5	100	1425	300	0.04	8.72826171867329	0.0315789473684211	6.8907329357947	0.0271963397809832	0.257605273600223	1.26666666666667	0.387547841879011	3.67087514880318	3	101	1
SPAC1296.05c	2	55	20	100	846	300	0.02	4.36413085933664	0.0650118203309693	14.1860045664016	0.00613821781293066	0.151580113120863	0.307636363636364	0.0519293226973934	1.2823677570025	6	96	1
SPAC1296.06	20	266	16	100	1968	300	0.2	43.6413085933664	0.135162601626016	29.4933640392161	0.0463840830185383	0.120560877689077	1.4796992481203	0.912838753804833	2.37263807292103	14	106	1
SPAC12B10.01c	123	1261	7	100	5138	300	1.23	268.394047849204	0.245426235889451	53.5536104867994	0.080688112245936	0.117833741019639	5.01168913560666	4.14575520719619	6.05429761358907	43	180	1.79851743802667e-26
SPAC12B10.02c	53	127	11	100	489	300	0.53	115.649467772421	0.259713701431493	56.6712289504861	0.298992012703427	0.58142970376651	2.04070866141732	1.46207094211976	2.84319125141823	31	122	1
SPAC12B10.03	9	162	59	100	2213	300	0.09	19.6385888670149	0.0732037957523723	15.9735472031752	0.0265892035577379	0.111913880428691	1.22944444444444	0.58841907473274	2.47665417388693	7	102	1
SPAC12B10.04	35	218	63	100	1314	300	0.35	76.3722900383913	0.165905631659056	36.2016943430513	0.110472323239955	0.232302102029733	2.10963302752294	1.45160632737301	3.05244962067069	19	116	1
SPAC12B10.05	20	153	2	100	1942	300	0.2	43.6413085933664	0.0787847579814624	17.1913496776134	0.079640988264758	0.212318687624699	2.53856209150327	1.5466279921016	4.12322891367166	8	112	1
SPAC12B10.06c	2	100	45	100	498	300	0.02	4.36413085933664	0.200803212851406	43.8165748929382	0.00341511778310214	0.0821436396003927	0.0996	0.0170072865598487	0.409075325209956	17	85	1
SPAC12B10.07	1	543	30	100	1782	300	0.01	2.18206542966832	0.304713804713805	66.4905459208697	9.59728277828425e-05	0.0119931051569578	0.032817679558011	0.00171023579109025	0.213717133896989	23	78	1
SPAC12B10.08c	0	61	5	100	2191	300	0	0	0.0278411684162483	6.07512511226689	0.00149545868574188	0.0796917976497406	0	0.0327654998046045	1.74604728650582	2	98	1
SPAC12B10.09	3	119	16	100	1167	300	0.03	6.54619628900496	0.101970865467009	22.2507100368921	0.00641303010883689	0.0817792339360502	0.294201680672269	0.0748400613701265	0.954363660033706	9	94	1
SPAC12B10.10	11	130	30	100	1169	300	0.11	24.0027197263515	0.111206159110351	24.2659115360891	0.0433348346387897	0.160889141734526	0.989153846153846	0.506584216927452	1.88079406687661	11	100	1
SPAC12B10.11	13	108	12	100	1512	300	0.13	28.3668505856882	0.0714285714285714	15.586181640488	0.0646742000260419	0.219554474724689	1.82	0.977873904393754	3.3196636578373	7	106	1
SPAC12B10.12c	18	211	6	100	2295	300	0.18	39.2771777340298	0.0919389978213508	20.0616908784321	0.0510556049838102	0.140746672354228	1.95781990521327	1.17172613437844	3.23013613052954	9	109	1
SPAC12B10.13	12	546	67	100	952	300	0.12	26.1847851560199	0.573529411764706	125.147870230977	0.0118289879517045	0.0398595681397091	0.209230769230769	0.112611965300227	0.379463088690031	40	72	1
SPAC12B10.14c	10	401	18	100	2206	300	0.1	21.8206542966832	0.181776971894832	39.6649246281504	0.012566990791772	0.0479400169280072	0.550124688279302	0.27722781686649	1.05755677343184	16	94	1
SPAC12B10.15c	9	37	16	100	251	300	0.09	19.6385888670149	0.147410358565737	32.1659047401306	0.109412337320634	0.523875714264458	0.610540540540541	0.274624966674791	1.31492804280379	14	95	1
SPAC12B10.16c	4	368	28	100	1872	300	0.04	8.72826171867329	0.196581196581197	42.8953033182662	0.0034620081104803	0.0300873294736851	0.203478260869565	0.0648087918281912	0.563234807747386	17	87	1
SPAC12G12.01c	6	498	3	100	3100	300	0.06	13.0923925780099	0.160645161290323	35.0538252895105	0.00487205537903823	0.027816266539426	0.373493975903614	0.151033716750185	0.862304262722205	14	92	1
SPAC12G12.02	0	601	255	100	2301	300	0	0	0.261190786614515	56.993538601941	0.000151287714198866	0.00798083671576862	0	0.00348113030371592	0.183639052829836	20	80	1
SPAC12G12.03	126	2019	475	100	2891	300	1.26	274.940244138209	0.698374264960221	152.389834053972	0.0519036929433583	0.0749848868551229	1.80419019316493	1.50053576299249	2.1678130789816	92	134	0.0680541138265036
SPAC12G12.04	243	2721	120	100	2131	300	2.43	530.241899409402	1.27686532144533	278.620367626819	0.0781448093321359	0.102034476380037	1.90309812568908	1.66526588686782	2.17435469165859	192	151	0.000244619160768702
SPAC12G12.05c	39	253	7	100	1251	300	0.39	85.1005517570646	0.202238209432454	44.129700536058	0.108379240931725	0.218427025866757	1.92841897233202	1.35582430405588	2.73252209359313	23	116	1
SPAC12G12.06c	36	886	110	100	1638	300	0.36	78.5543554680596	0.540903540903541	118.02869173908	0.0286767166063429	0.0573089094849325	0.665553047404063	0.469724618011896	0.938719937363195	47	89	1
SPAC12G12.07c	36	701	73	100	1327	300	0.36	78.5543554680596	0.528259231348907	115.269620662961	0.0361786929904242	0.0725674803854671	0.681483594864479	0.48009125598293	0.962970464715149	47	89	1
SPAC12G12.08	0	141	6	100	1186	300	0	0	0.118887015177066	25.9419245854328	0.000645629926128715	0.0341856195956341	0	0.00765717092388656	0.40544144840422	10	90	1
SPAC12G12.09	7	455	9	100	2798	300	0.07	15.2744580076783	0.162616154395997	35.4839088813112	0.00669977355650526	0.0334555324965479	0.430461538461539	0.187459664111017	0.936085799253409	14	93	1
SPAC12G12.10	10	296	46	100	1189	300	0.1	21.8206542966832	0.248948696383516	54.3222344139464	0.0169748498206744	0.0651471220654022	0.401689189189189	0.201830964367818	0.774599281357633	21	89	1
SPAC12G12.11c	2	191	7	100	1362	300	0.02	4.36413085933664	0.140234948604993	30.6001833382268	0.00180016496304459	0.042637239400816	0.14261780104712	0.0245182467966673	0.580719200639115	12	90	1
SPAC12G12.12	17	204	7	100	1209	300	0.17	37.0951123043615	0.168734491315136	36.8189700291429	0.0491101060602481	0.139465448464547	1.0075	0.5937411822684	1.68613727193637	16	101	1
SPAC12G12.13c	39	737	17	100	2129	300	0.39	85.1005517570646	0.346171911695632	75.5369761233233	0.037808407960947	0.0737662786650523	1.1266078697422	0.804941005488561	1.57048407277896	35	104	1
SPAC12G12.14c	3	265	148	100	1844	300	0.03	6.54619628900496	0.143709327548807	31.3583155565133	0.00290384579332249	0.0363657266419405	0.208754716981132	0.0535469164288667	0.670583999277383	12	91	1
SPAC12G12.15	80	646	24	100	1759	300	0.8	174.565234373466	0.367254121660034	80.1372522777564	0.0974676144952722	0.157140853733024	2.17832817337461	1.71445533897184	2.7641076171639	48	132	0.0055364709360298
SPAC12G12.16c	13	103	10	100	1991	300	0.13	28.3668505856882	0.0517327975891512	11.2884349199316	0.0677036988356784	0.230605424194975	2.51291262135922	1.34798064381836	4.59135399572196	5	108	1
SPAC12G12.17	7	92	14	100	508	300	0.07	15.2744580076783	0.181102362204724	39.51772037982	0.0323505684441699	0.169788209052961	0.386521739130435	0.164340887696383	0.86252410198904	16	91	1
SPAC1327.01c	134	1414	8	100	3188	300	1.34	292.396767575555	0.443538268506901	96.7829522443854	0.0790516212294929	0.113536405167912	3.02115983026874	2.52016568479623	3.61954059675304	71	163	1.91239795339493e-12
SPAC139.01c	20	637	12	100	2750	300	0.2	43.6413085933664	0.231636363636364	50.5445701344989	0.0195653676394662	0.0498254378448257	0.86342229199372	0.538047610085322	1.37019954073271	22	98	1
SPAC139.02c	13	937	71	100	1235	300	0.13	28.3668505856882	0.758704453441296	165.554275918965	0.00768461733342347	0.0245153770165413	0.171344717182497	0.0949050240677798	0.302764906154284	48	65	1
SPAC139.03	2	58	3	100	2287	300	0.02	4.36413085933664	0.0253607345867949	5.53387822128389	0.00582839169848962	0.143495553135204	0.788620689655172	0.133295318144458	3.28174330020212	2	100	1
SPAC139.04c	4	334	20	100	1553	300	0.04	8.72826171867329	0.215067611075338	46.9291599168847	0.00381220347307821	0.0331719354029033	0.185988023952096	0.0592035199369046	0.515160156807089	18	86	1
SPAC139.05	1	38	21	100	1851	300	0.01	2.18206542966832	0.0205294435440303	4.47965890477559	0.0013417190345932	0.177523570277566	0.487105263157895	0.0248352193303201	3.28596128583775	2	99	1
SPAC139.06	12	162	38	100	1582	300	0.12	26.1847851560199	0.102402022756005	22.3447913783987	0.0392492972692006	0.136556388765913	1.17185185185185	0.620923882798753	2.16032207027675	10	102	1
SPAC1399.01c	6	194	4	100	3116	300	0.06	13.0923925780099	0.0622593068035944	13.5853881051237	0.0124051596078941	0.0720390560310326	0.963711340206186	0.386544773381981	2.24473698592698	6	100	1
SPAC1399.02	92	282	13	100	2102	300	0.92	200.750019529486	0.134157944814462	29.2741413494989	0.256006173487254	0.41537835732192	6.85758865248227	5.38124976670209	8.73125307090677	22	170	2.0958076493394e-27
SPAC1399.03	10	1166	62	100	2115	300	0.1	21.8206542966832	0.551300236406619	120.297318723086	0.00434566796340495	0.0163925070413232	0.18138936535163	0.0919108774260147	0.346701523923987	39	71	1
SPAC1399.04c	14	180	46	100	612	300	0.14	30.5489160153565	0.294117647058824	64.1783949902448	0.043315307715631	0.137090234031153	0.476	0.265089683219662	0.838992232270656	25	89	1
SPAC1399.05c	28	223	29	100	1609	300	0.28	61.097832030713	0.138595400870106	30.242423294968	0.0830129812335405	0.188715929774848	2.02026905829596	1.33567886804767	3.03643931007731	15	113	1
SPAC1399.06	0	96	103	100	2211	300	0	0	0.0434192672998643	9.47436821565621	0.000948971945877649	0.0503622168201372	0	0.0209817697233548	1.11350861389323	4	96	1
SPAC13A11.01c	90	913	1	100	3460	300	0.9	196.385888670149	0.263872832369942	57.5787785343115	0.0788894955525908	0.123038996107122	3.41073384446878	2.72957654611964	4.25714926530641	39	151	1.41209278811017e-11
SPAC13A11.02c	279	1670	121	100	2318	300	2.79	608.796254877462	0.720448662640207	157.206612059797	0.146866189347307	0.190007291974886	3.87258682634731	3.40435826907057	4.40436902797785	158	221	3.31701763476212e-29
SPAC13A11.03	10	409	32	100	1299	300	0.1	21.8206542966832	0.314857582755966	68.7039846600726	0.0123231859965839	0.0469942783533493	0.31760391198044	0.160078186095625	0.610455675810008	26	84	1
SPAC13A11.04c	7	296	5	100	1927	300	0.07	15.2744580076783	0.153606642449403	33.5179744256265	0.0102646330969982	0.0516093786131397	0.455709459459459	0.197799479779154	0.994512725875202	14	93	1
SPAC13A11.05	40	916	28	100	1914	300	0.4	87.2826171867329	0.478578892371996	104.429045641389	0.0313847758689194	0.0605227566183018	0.835807860262009	0.600704610131117	1.1584055616743	45	95	1
SPAC13A11.06	3	39	11	100	2110	300	0.03	6.54619628900496	0.0184834123222749	4.03320150507415	0.0189841980592871	0.258723898903967	1.62307692307692	0.400566579050957	5.4590742668737	1	102	1
SPAC13C5.01c	34	799	128	100	1113	300	0.34	74.1902246087229	0.717879604672057	156.646026801886	0.0297063330762517	0.0606530625975441	0.473617021276596	0.330631487138681	0.675068586710666	55	79	1
SPAC13C5.02	111	324	51	100	1441	300	1.11	242.209262693184	0.224843858431645	49.062401055693	0.274520606662908	0.427265258383101	4.93675925925926	3.95584194201251	6.15689237330049	38	173	1.6863103685053e-21
SPAC13C5.03	21	92	101	100	2441	300	0.21	45.8233740230348	0.0376894715280623	8.22408928838532	0.137960606855445	0.374276289212825	5.57184782608696	3.36761841334142	9.13608421968505	4	117	8.72115498152005e-05
SPAC13C5.04	71	70	398	100	743	300	0.71	154.926645506451	0.0942126514131898	20.5578169686114	0.71990458478423	1.42909312520329	7.53614285714286	5.34889106494683	10.6181619202604	14	157	1.65463156407162e-19
SPAC13C5.05c	38	336	7	100	1652	300	0.38	82.9184863273962	0.203389830508475	44.3809917898642	0.0796510176932299	0.159935997200262	1.86833333333333	1.31583481229216	2.64214267374832	23	115	1
SPAC13C5.06c	76	222	28	100	880	300	0.76	165.836972654792	0.252272727272727	55.0475597029963	0.261556416123468	0.447562704797304	3.01261261261261	2.30169646188652	3.93855180221628	35	141	1.30329327964063e-06
SPAC13C5.07	0	1332	16	100	4610	300	0	0	0.288937093275488	63.0479642585294	6.8247345273819e-05	0.00359798505202883	0	0.00314620261712306	0.165867110898529	22	78	1
SPAC13D6.01	2	18	1	100	1431	300	0.02	4.36413085933664	0.0125786163522013	2.7447363895199	0.017824798022405	0.495388811964686	1.59	0.255072859700616	7.08901389921466	1	101	1
SPAC13D6.02c	189	1232	155	100	1046	300	1.89	412.410366207313	1.17782026768642	257.008088848124	0.131225779051689	0.179279887607256	1.60465909090909	1.37262164888066	1.8752676243719	156	133	0.99510942868904
SPAC13D6.03c	58	305	16	100	1087	300	0.58	126.559794920763	0.280588776448942	61.2263069042169	0.142133316262905	0.253913782617045	2.06708196721311	1.54498914777778	2.76004281704728	34	124	0.321705872023852
SPAC13D6.04c	7	191	27	100	1714	300	0.07	15.2744580076783	0.111435239206534	24.3158983119399	0.0158254221234825	0.0804270331417357	0.628167539267016	0.27124773519649	1.37851934804935	10	97	1
SPAC13D6.05	12	288	38	100	830	300	0.12	26.1847851560199	0.346987951807229	75.7150414149972	0.0222925316698052	0.0760385051579347	0.345833333333333	0.185028012859383	0.631119592810858	28	84	1
SPAC13F5.01c	14	265	6	100	2911	300	0.14	30.5489160153565	0.0910340089316386	19.8642163813846	0.0296243102132143	0.092455282503537	1.53788679245283	0.862363670306668	2.69137327367796	9	105	1
SPAC13F5.02c	31	370	26	100	1174	300	0.31	67.644028319718	0.315161839863714	68.7703755517273	0.0570245404846616	0.122414290663433	0.983621621621622	0.669468105289928	1.43714377238871	31	100	1
SPAC13F5.03c	2	29	2	100	2209	300	0.02	4.36413085933664	0.0131281122679946	2.86463999367955	0.0113820309314607	0.296059868747899	1.52344827586207	0.251429063275968	6.53996250064109	1	101	1
SPAC13F5.04c	10	111	2	100	2346	300	0.1	21.8206542966832	0.0473145780051151	10.3243504984307	0.0444400227110539	0.177140432521065	2.11351351351351	1.04256293280133	4.15571454694417	4	106	1
SPAC13F5.05	5	432	44	100	1977	300	0.05	10.9103271483416	0.218512898330804	47.6809441384277	0.00423770668993297	0.0288836527580735	0.228819444444444	0.0837794612599749	0.571029815027113	18	87	1
SPAC13F5.06c	3	550	5	100	2828	300	0.03	6.54619628900496	0.194483734087694	42.4376232785565	0.00140407769207428	0.0174491943059314	0.154254545454545	0.0397073171318606	0.493463214971739	16	87	1
SPAC13F5.07c	0	2	4	100	1144	300	0	0	0.00174825174825175	0.381479970221735	0.0514242900386907	4.05388820080272	0	0.588293878042622	46.3764810171832	0	100	1
SPAC13G6.01c	62	280	6	100	4022	300	0.62	135.288056639436	0.069617105917454	15.1909080136034	0.166520765464034	0.293919818712103	8.90585714285714	6.69746518696344	11.8214551086008	10	152	1.13592158681031e-25
SPAC13G6.02c	0	2385	200	100	1590	300	0	0	1.5	327.309814450248	3.81126911438372e-05	0.00200883751564121	0	0.000605991789187012	0.0319405164986952	60	40	1
SPAC13G6.03	47	500	10	100	3896	300	0.47	102.557075194411	0.128336755646817	28.0039197852711	0.0688713773144711	0.127917573209757	3.66224	2.68322886017179	4.98366865225213	16	131	4.32879633779538e-07
SPAC13G6.04	36	396	213	100	505	300	0.36	78.5543554680596	0.784158415841584	171.10849705914	0.0636190623489266	0.129330152691957	0.459090909090909	0.321276264862079	0.653117271094381	59	77	1
SPAC13G6.05c	5	71	10	100	1131	300	0.05	10.9103271483416	0.0627763041556145	13.698200310031	0.0250866719158234	0.181175045858876	0.796478873239437	0.283730259367963	2.04908976866389	6	99	1
SPAC13G6.06c	193	2131	12	100	3730	300	1.93	421.138627925986	0.571313672922252	124.664381518048	0.0779367911422395	0.105208774436913	3.37817925856405	2.90704230960553	3.92428728649685	106	187	1.14772532094846e-19
SPAC13G6.07c	155	2606	381	100	1057	300	1.55	338.22014159859	2.46546830652791	537.981315961745	0.0504042086268832	0.0701504489965762	0.628683806600154	0.532772485186156	0.741490245893811	181	74	1
SPAC13G6.08	0	23	13	100	2130	300	0	0	0.0107981220657277	2.35622088649631	0.00399043342974737	0.216691035021888	0	0.0849962320536189	4.61551904596622	1	99	1
SPAC13G6.09	7	356	8	100	1572	300	0.07	15.2744580076783	0.2264631043257	49.415731104448	0.00854824749803568	0.0428378526074127	0.309101123595506	0.134378450669121	0.673411042988527	19	88	1
SPAC13G6.10c	389	3079	134	100	1922	300	3.89	848.823452140977	1.60197710718002	349.561886469759	0.113528128527543	0.14058023882734	2.42824943163365	2.18201063029937	2.70195219026147	301	188	1.32348287343593e-12
SPAC13G6.11c	5	400	860	100	1342	300	0.05	10.9103271483416	0.29806259314456	65.0392080378039	0.00457471483275839	0.0312094273712385	0.16775	0.0613926730556176	0.41883051532202	24	81	1
SPAC13G6.12c	0	255	3	100	2897	300	0	0	0.0880220918191232	19.20699636056	0.000356743458837867	0.0188482859603479	0	0.010334858002533	0.54603484427128	8	92	1
