Isk1as_3MBPP1_combined_pr_counts	Isk1as_3MBPP1_combinedgb_counts	Isk1as_3MBPP1_combinedterm_counts	Isk1as_3MBPP1_combinedpr_map	Isk1as_3MBPP1_combinedgb_map	Isk1as_3MBPP1_combinedterm_map	Isk1as_3MBPP1_combinedpr_density	Isk1as_3MBPP1_combinedpr_densityRPKM	Isk1as_3MBPP1_combinedgb_density	Isk1as_3MBPP1_combinedgb_densityRPKM	Isk1as_3MBPP1_combinedpause_index_CI_low	Isk1as_3MBPP1_combinedpause_index_CI_high	Isk1as_3MBPP1_combinedpause_index_scaled	Isk1as_3MBPP1_combinedpause_index_CI_low_scaled	Isk1as_3MBPP1_combinedpause_index_CI_high_scaled	Isk1as_3MBPP1_combined_ExpPR	Isk1as_3MBPP1_combined_ExpGB	Isk1as_3MBPP1_combinedFexact_Pval
SPNCRNA.657	16	66	10	100	607	300	0.16	21.2068668895332	0.108731466227348	14.4115858186696	0.135015271252872	0.429486017253515	1.47151515151515	0.819542696504934	2.60698012472884	11	105	1
SPAC227.09	17	230	31	100	2018	300	0.17	22.532296070129	0.113974231912785	15.1064772813201	0.0436601251341489	0.123401992261498	1.4915652173913	0.881061325207124	2.49025220383703	11	106	1
SPAC227.10	156	298	111	100	920	300	1.56	206.766952172948	0.323913043478261	42.932379980169	0.429273988830375	0.638191449460659	4.81610738255034	3.94932069723945	5.87136133503806	62	194	1.28335725229184e-24
SPAC227.12	35	172	19	100	1511	300	0.35	46.3900213208538	0.113831899404368	15.0876121153198	0.139043559028341	0.296535034074864	3.07470930232558	2.10094817691824	4.48064436487119	13	122	0.00476781711028792
SPNCRNA.658	4	11	3	100	737	300	0.04	5.30171672238329	0.0149253731343284	1.97825250835197	0.0978590667085697	1.23052614057963	2.68	0.721221321642159	9.06897765607184	1	103	1
SPAC227.14	2	295	48	100	2392	300	0.02	2.65085836119165	0.123327759197324	16.3462210817629	0.00116860639117562	0.0275134913933464	0.162169491525424	0.0279530648769209	0.658122714128846	11	91	1
SPAC227.15	60	838	683	100	3140	300	0.6	79.5257508357494	0.26687898089172	35.372918896156	0.0545936120608136	0.0937065505394033	2.24821002386635	1.71423941870955	2.94238568693726	33	127	0.0164657131231559
SPNCRNA.659	1063	8964	11	100	1709	300	10.63	1408.93121897336	5.24517261556466	695.210484193151	0.111221727034436	0.126433354950039	2.02662539045069	1.90077931501852	2.16074603609617	976	187	5.26277107846301e-09
SPSNORNA.05	939	506	2366	100	32	300	9.39	1244.57800057948	15.8125	2095.83489181715	1.66320839928181	2.07064258049717	0.593833992094862	0.532226687770179	0.662605625759093	977	62	1
SPAC227.18	146	1792	190	100	1503	300	1.46	193.51266036699	1.19228210246174	158.028549010493	0.0685671034840566	0.0967562890119949	1.22454241071429	1.03056356536537	1.45424702385028	133	113	1
SPAC2F7.04	10	346	27	100	1900	300	0.1	13.2542918059582	0.182105263157895	24.1367629729555	0.0145454159166244	0.0556377373856007	0.549132947976879	0.276362902415863	1.05711701032641	16	94	1
SPNCRNA.552	30	319	45	100	1515	300	0.3	39.7628754178747	0.210561056105611	27.908376805945	0.063461809385658	0.138553072409403	1.42476489028213	0.961446412192719	2.09907904700245	22	108	1
SPNCRNA.660	30	407	35	100	2062	300	0.3	39.7628754178747	0.197381183317168	26.1614780069108	0.0499265703386135	0.108182528089836	1.51990171990172	1.02948588038221	2.23072372921241	21	109	1
SPNCRNA.661	26	179	8	100	910	300	0.26	34.4611586954914	0.196703296703297	26.0716289369948	0.0941031151040486	0.222639582087971	1.32178770949721	0.856338347446842	2.02602019700054	20	106	1
SPAC2F7.10	31	806	55	100	2628	300	0.31	41.0883045984705	0.306697108066971	40.6505296636314	0.0263950576380571	0.0557236158956994	1.01076923076923	0.69366211472814	1.46441662573898	30	101	1
SPNCRNA.154	184	702	445	100	624	300	1.84	243.878969229631	1.125	149.11078281703	0.222074708860535	0.309256217315416	1.63555555555556	1.38574618328974	1.9297587960482	150	134	1
SPAC2F7.11	184	3486	261	100	3566	300	1.84	243.878969229631	0.977565900168256	129.569437003843	0.0453770443553868	0.0613728375242556	1.88222604704532	1.61814540171309	2.18855538611495	140	144	0.00147051166585533
SPAC2F7.15	28	328	59	100	962	300	0.28	37.112017056683	0.340956340956341	45.1913483612713	0.0568682740225321	0.127312980667065	0.821219512195122	0.547072796096759	1.22475087401716	32	96	1
SPAC2F7.17	0	126	14	100	2126	300	0	0	0.0592662276575729	7.85531875611824	0.000722626557887521	0.0382847122909604	0	0.0153630406206887	0.813932983305817	5	95	1
SPNCRNA.155	0	4	3	100	751	300	0	0	0.00532623169107856	0.705954290596976	0.0240893601812892	1.52670069174082	0	0.180911094961482	11.4655221949736	0	100	1
SPAC13A11.03	24	740	68	100	1299	300	0.24	31.8103003342998	0.569668976135489	75.5055884250122	0.0211066366159809	0.049415511439105	0.421297297297297	0.274175209641592	0.641907493593973	45	79	1
SPAC13A11.05	182	1015	84	100	1914	300	1.82	241.22811086844	0.53030303030303	70.2879110922027	0.152641079100848	0.210563011516826	3.432	2.92155025399023	4.03017604043205	97	185	1.51216041347864e-18
SPAC13A11.06	9	78	18	100	2110	300	0.09	11.9288626253624	0.0369668246445498	4.89969080978551	0.0541086742273285	0.237550502178026	2.43461538461538	1.14169302619663	5.01231559595635	3	106	1
SPAC3H8.02	57	1371	180	100	1885	300	0.57	75.5494632939619	0.727320954907162	96.4012417292771	0.0315965457318193	0.0545811641302924	0.783698030634573	0.595594887044795	1.02885494385601	66	91	1
SPAC3H8.03	36	710	53	100	1248	300	0.36	47.7154505014496	0.568910256410256	75.4050254986406	0.0357240365386029	0.0716395745627402	0.632788732394366	0.445835976001764	0.894061890542998	49	87	1
SPAC3H8.04	20	796	145	100	1486	300	0.2	26.5085836119165	0.535666218034993	70.9987636442984	0.0156801002411268	0.0398131641768639	0.373366834170854	0.233006289583145	0.591623619668197	41	79	1
SPNCRNA.156	3	5	89	100	367	300	0.03	3.97628754178747	0.0136239782016349	1.80576182642483	0.114091922497598	2.86178388725642	2.202	0.418717355566185	10.502746866231	1	102	1
SPAC3H8.06	65	1115	160	100	2157	300	0.65	86.1528967387285	0.516921650440426	68.5143039575495	0.0450159256262048	0.0753536785871042	1.25744394618834	0.970993515757237	1.62537884712384	56	109	1
SPNCRNA.666	10	189	34	100	1793	300	0.1	13.2542918059582	0.105409927495817	13.9713393827446	0.0264175507441354	0.102710890473055	0.948677248677249	0.473666684842348	1.84160626618187	10	100	1
SPAC3H8.10	194	1336	174	100	1535	300	1.94	257.13326103559	0.870358306188925	115.359829659676	0.124538094597336	0.169255125573448	2.22896706586826	1.9116597520691	2.59806617755243	136	158	7.95323904030033e-07
SPAC1F3.01	71	528	12	100	2291	300	0.71	94.1054718223034	0.230467044958533	30.546774655373	0.104110196802229	0.173413760283161	3.08070075757576	2.38516460873907	3.97290924808722	32	139	1.80902290640583e-07
SPAC1F3.03	138	1073	12	100	4680	300	1.38	182.909226922224	0.229273504273504	30.3885792901564	0.107275844504746	0.154102289854864	6.01901211556384	5.0205095228221	7.21198716520761	44	194	2.52626128590056e-35
SPAC1F3.05	48	778	112	100	2085	300	0.48	63.6206006685995	0.373141486810552	49.4572615109616	0.0455688592818787	0.0832882433551427	1.28637532133676	0.950110716027171	1.73655987395473	40	108	1
SPNCRNA.668	69	74	14	100	454	300	0.69	91.4546134611118	0.162995594713656	21.603911754205	0.663251405820609	1.31064402963713	4.23324324324324	3.01116138242557	5.95032389455258	23	146	6.21549235972349e-09
SPAC1F3.09	0	735	153	100	3107	300	0	0	0.236562600579337	31.3546973845488	0.000123697666901838	0.00652403334446743	0	0.00384328651064012	0.202701716012603	19	81	1
SPAC1D4.01	42	269	27	100	1689	300	0.42	55.6680255850246	0.159265837773831	21.1095588857476	0.11121725743604	0.218454648932555	2.63710037174721	1.87845947809472	3.68969902047086	19	123	0.0145770755917862
SPAC1D4.04	126	1021	101	100	1676	300	1.26	167.004076755074	0.609188544152745	80.7436272904735	0.102095336826197	0.149072854379651	2.06832517140059	1.71111784520707	2.49846103940295	85	141	0.000841550548298964
SPAC1D4.08	185	990	103	100	1557	300	1.85	245.204398410227	0.635838150289017	84.2758438529136	0.159205579428139	0.219261483536161	2.90954545454545	2.47883087169613	3.41390129865802	110	175	2.46546480303793e-13
SPAC1D4.10	3	457	21	100	2960	300	0.03	3.97628754178747	0.154391891891892	20.4635518760909	0.00168867792427011	0.0210166105709901	0.194310722100656	0.0499848665583952	0.622091672901306	13	90	1
SPNCRNA.671	24	615	43	100	3579	300	0.24	31.8103003342998	0.171835708298407	22.7756062047061	0.0253612840804436	0.0595439369268252	1.39668292682927	0.907680357239077	2.13107750261107	18	106	1
SPAC1D4.12	39	853	71	100	3093	300	0.39	51.6917380432371	0.275784028451342	36.5532198851677	0.0327051412644014	0.0636590270419408	1.41415005861665	1.01157001930793	1.96897370640723	30	109	1
SPAC1D4.13	41	231	11	100	1672	300	0.41	54.3425964044287	0.138157894736842	18.3118505213897	0.125483618138414	0.250188095543091	2.96761904761905	2.09808609527429	4.18314495748049	17	124	0.00154512890552862
SPAC1D4.14	140	1280	59	100	5032	300	1.4	185.560085283415	0.254372019077901	33.7152096812928	0.0914951800557352	0.13067494841947	5.50375	4.60403746040459	6.57556340446773	48	192	1.81612896730804e-32
SPNCRNA.158	21	32	29	100	689	300	0.21	27.8340127925123	0.04644412191582	6.15583944543778	0.365383696089281	1.17317223605299	4.5215625	2.51749366605515	8.08315670640513	5	116	0.0156717707030908
SPAC22F3.12c	5	412	36	100	2622	300	0.05	6.62714590297911	0.157131960335622	20.8267285433058	0.00444223718842152	0.0302946568809124	0.318203883495146	0.116475459080412	0.794325903417523	14	91	1
SPAC22F3.11c	21	86	115	100	691	300	0.21	27.8340127925123	0.124457308248915	16.4959348091521	0.147100247015439	0.4017616932413	1.68732558139535	1.01646270687669	2.77617330029738	13	108	1
SPAC22F3.10c	76	1184	151	100	2307	300	0.76	100.732617725283	0.513220632856524	68.0237602871892	0.0505361600546671	0.0814116966497477	1.48084459459459	1.16586921246117	1.87816784170968	59	117	1
SPAC22F3.09c	80	499	55	100	2443	300	0.8	106.034334447666	0.204257060990585	27.0728268979663	0.1256860931671	0.204240016248364	3.91663326653307	3.07051125607226	4.98958359694754	30	150	8.22158762233736e-13
SPAC22F3.08c	24	491	47	100	1570	300	0.24	31.8103003342998	0.312738853503185	41.4513202339203	0.0317004048239033	0.0747397090814553	0.767413441955193	0.497696355735281	1.17341343257885	29	95	1
SPAC22F3.07c	93	240	128	100	407	300	0.93	123.264913795412	0.58968058968059	78.1579860793606	0.302783719732581	0.495518952608406	1.577125	1.2323297393116	2.01676213711621	71	122	1
SPAC22F3.15	36	94	36	100	431	300	0.36	47.7154505014496	0.218097447795824	28.9072721522059	0.25601028422016	0.570973690726156	1.65063829787234	1.10340432498889	2.46089660702973	24	112	1
SPAC22F3.06c	46	1029	89	100	3193	300	0.46	60.9697423074078	0.322267460068901	42.714269553182	0.0328779810380479	0.0605913694636277	1.42738581146744	1.04979393454487	1.93468242697363	35	111	1
SPAC22F3.05c	40	838	46	100	5543	264	0.4	53.0171672238329	0.151181670575501	20.0380597751993	0.0342835806275244	0.066200051240509	2.64582338902148	1.90033887418368	3.66946884026142	18	122	0.0106154795109146
SPAC22F3.03c	8	548	24	100	4143	300	0.08	10.6034334447666	0.132271300989621	17.5316242087017	0.00675078720952731	0.0301924189904745	0.604817518248175	0.279685114090717	1.25087191877536	12	96	1
SPAC1296.02	44	557	83	100	937	300	0.44	58.3188839462162	0.594450373532551	78.7901871496129	0.0573813799578754	0.108389996099808	0.740179533213644	0.537663530205292	1.0156142634552	53	91	1
SPAC1296.04	7	304	81	100	1425	300	0.07	9.27800426417076	0.213333333333333	28.2758225193776	0.00999699553493349	0.0502378296980705	0.328125	0.142457186372802	0.715889073197505	18	89	1
SPAC1296.06	105	544	56	100	1968	300	1.05	139.170063962561	0.276422764227642	36.6378797888276	0.155731507139664	0.239027598641549	3.79852941176471	3.0647960605086	4.70406314126569	44	161	5.46055076375267e-15
SPAPJ696.02	126	1454	167	100	1504	300	1.26	167.004076755074	0.966755319148936	128.136571049623	0.0719195798018648	0.104345331530334	1.30332874828061	1.08167048022005	1.56935378621622	111	115	1
SPAC22G7.02	225	877	86	100	3254	300	2.25	298.22156563406	0.269514443761524	35.7222308353576	0.220984821895935	0.297780729237579	8.34834663625998	7.19084610449371	9.68978492939083	68	257	5.5537981432499e-66
SPAC22G7.03	49	47	76	100	632	300	0.49	64.9460298491953	0.0743670886075949	9.85683093164615	0.686161732921828	1.58433818041696	6.58893617021277	4.33654215206595	10.0130173002352	10	139	1.11461560767897e-11
SPAC22G7.04	44	983	143	100	3582	300	0.44	58.3188839462162	0.274427694025684	36.3734473625263	0.0326839359069013	0.0610942106337755	1.60333672431333	1.17073858418521	2.18839462490184	31	113	1
SPAC22G7.05	89	370	44	100	1801	300	0.89	117.963197073028	0.205441421432537	27.2298054869769	0.189526202818574	0.304977955064603	4.33213513513514	3.41336691276252	5.4926529707135	32	157	1.02023383317493e-15
SPAC22G7.08	53	593	80	100	2163	300	0.53	70.2477465715786	0.274156264447527	36.3374712941897	0.0667696202867572	0.119340227975621	1.93320404721754	1.44422688680256	2.58132913111268	32	121	1
SPAC22G7.10	123	452	112	100	1816	300	1.23	163.027789213286	0.248898678414097	32.989757138178	0.221802693664059	0.333660670149843	4.94176991150442	4.02793691693931	6.05927776992115	44	179	5.44213922535242e-24
SPNCRNA.679	5	93	19	100	1696	300	0.05	6.62714590297911	0.0548349056603774	7.26797840774832	0.0192996768811656	0.137137312446542	0.911827956989247	0.327322519904568	2.32584881909335	5	100	1
SPNCRNA.680	15	336	83	100	1675	300	0.15	19.8814377089373	0.200597014925373	26.5877137122505	0.02562307910442	0.0764646104062296	0.747767857142857	0.429186574999034	1.28078222430435	19	96	1
SPAC4G8.04	29	579	73	100	2585	300	0.29	38.4374462372789	0.223984526112186	29.6875626911018	0.0338392232053561	0.0736684229673885	1.2947322970639	0.874743919858456	1.90432873370699	23	106	1
SPAC4G8.05	371	542	50	100	1927	300	3.71	491.73422600105	0.281266216917488	37.2798451418234	0.598496418854208	0.782821844167121	13.1903505535055	11.5330259913206	15.0849769371004	103	368	4.44534285164787e-119
SPNCRNA.159	16	84	77	100	496	300	0.16	21.2068668895332	0.169354838709677	22.4467845100905	0.107413268484264	0.333070626793294	0.944761904761905	0.53276981168195	1.65203030889474	16	100	1
SPNCRNA.681	16	124	71	100	673	300	0.16	21.2068668895332	0.184249628528975	24.4209834166244	0.0738712064434057	0.22209797806228	0.868387096774194	0.49715321936412	1.49471939235914	18	98	1
SPAC4G8.08	28	308	118	100	1117	300	0.28	37.112017056683	0.275738585496867	36.5471967433763	0.0604972270784445	0.135726101689858	1.01545454545455	0.675754026466225	1.51606055587572	27	101	1
SPAC4G8.09	47	500	92	100	2722	300	0.47	62.2951714880037	0.183688464364438	24.3466050807462	0.0688713773144711	0.127917573209757	2.55868	1.8746788904999	3.48191634276959	22	125	0.00669513804608915
SPAC4G8.10	11	303	50	100	1859	300	0.11	14.5797209865541	0.162990855298548	21.6032835782966	0.0188748171238016	0.0679433877448287	0.674884488448845	0.350882850331472	1.26306757817637	15	96	1
SPNCRNA.684	8	19	64	100	245	300	0.08	10.6034334447666	0.0775510204081633	10.2788385433962	0.169557956223164	1.01372578064047	1.03157894736842	0.415416992746752	2.48362816256916	7	101	1
SPNCRNA.685	26	69	28	100	571	300	0.26	34.4611586954914	0.120840630472855	16.0165697830318	0.233955454048551	0.603513342631763	2.15159420289855	1.33588564261722	3.44606118642737	13	113	1
SPNCRNA.686	3	25	27	100	1423	300	0.03	3.97628754178747	0.0175685172171469	2.32858253794066	0.0288991736999246	0.415829500379834	1.7076	0.411235241749927	5.91725379040504	1	102	1
SPAC16C9.03	157	920	201	100	1610	300	1.57	208.092381353544	0.571428571428571	75.7388103197613	0.143542154351735	0.202789968937001	2.7475	2.31102868506294	3.26491849988572	93	164	1.21638362376477e-10
SPAC16C9.05	70	425	61	100	1374	300	0.7	92.7800426417076	0.309315866084425	40.9976274929567	0.126838596969083	0.213547892535438	2.26305882352941	1.7427623223552	2.93414804343691	40	130	0.00739651230001176
SPAC16C9.07	25	530	137	100	2860	300	0.25	33.1357295148956	0.185314685314685	24.5621491509016	0.0308863353036335	0.0714714689032738	1.34905660377359	0.883349189683919	2.04408401063363	19	106	1
SPAC2G11.02	112	1524	53	100	4070	300	1.12	148.448068226732	0.374447174447174	49.630321160394	0.0603626845333069	0.0894017131761746	2.99107611548556	2.45676126050559	3.6386497262703	57	155	7.97873151624873e-11
SPAC2G11.04	7	144	38	100	1073	300	0.07	9.27800426417076	0.134203168685927	17.7876795904752	0.0208916718841707	0.107222354545199	0.521597222222222	0.224167639317152	1.15049586426998	12	95	1
SPAC2G11.06	27	425	32	100	1550	300	0.27	35.7865878760872	0.274193548387097	36.3424130163371	0.0421694548748729	0.0950444745271731	0.984705882352941	0.65362655056053	1.47318935517118	27	100	1
SPAC2G11.09	58	2269	139	100	2677	300	0.58	76.8748924745577	0.8475905864774	112.342129651547	0.0195161139910993	0.0334055408633588	0.684292639929484	0.522446371541728	0.894266328912114	72	86	1
SPNCRNA.689	38	59	10	100	1558	300	0.38	50.3663088626413	0.0378690629011553	5.019276101101	0.419999499087505	0.985729526144871	10.0345762711864	6.54359219578333	15.3576660173371	5	133	1.5251472922579e-15
SPNCRNA.690	1	14	6	100	2217	300	0.01	1.32542918059582	0.0063148398737032	0.836987303939627	0.00350210863509423	0.514391103811047	1.58357142857143	0.0776417484400392	11.4040507714909	0	101	1
SPAC2G11.12	22	1156	74	100	3958	300	0.22	29.1594419731081	0.292066700353714	38.7113727329149	0.0121729654244041	0.0294653334264039	0.753252595155709	0.481805971497915	1.16623789701707	27	95	1
SPAC2G11.13	38	603	357	100	1781	300	0.38	50.3663088626413	0.3385738349242	44.8755640594768	0.0447446881686937	0.0883860856618846	1.12235489220564	0.796902896284434	1.57415618563816	34	104	1
SPAC2G11.14	182	1022	54	100	3125	300	1.82	241.22811086844	0.32704	43.3468359222058	0.151608496405354	0.2091029265864	5.56506849315068	4.7377655126673	6.534466455825	69	213	3.44931530537742e-38
SPAC521.02	76	250	11	100	683	300	0.76	100.732617725283	0.366032210834553	48.514977327812	0.233179878782937	0.395851807767801	2.07632	1.59261857208746	2.70366784705408	47	129	0.0979458861915554
SPAC521.03	204	1242	244	100	1022	300	2.04	270.387552841548	1.21526418786693	161.074661673191	0.141239575211207	0.190953155496356	1.67864734299517	1.44346845865854	1.95154124917276	166	138	0.18835352622129
SPNCRNA.693	1	22	464	100	872	264	0.01	1.32542918059582	0.0252293577981651	3.34397270333809	0.0022789459676721	0.315231910448174	0.396363636363636	0.0198724088381007	2.74882225910808	2	99	1
SPAC521.05	364	785	633	72	522	300	5.05555555555556	670.078085745666	1.50383141762452	199.322204361632	0.408692114028762	0.526049806790302	3.36178343949045	2.96301782670852	3.81386109922969	261	175	6.41830647774816e-17
SPAC23G3.01	250	2215	76	100	3563	300	2.5	331.357295148956	0.621667134437272	82.3975760600547	0.0988091680219361	0.128894103343966	4.02144469525959	3.52057065662158	4.59249690214549	134	216	2.96964918848202e-30
SPAC23G3.03	24	213	93	100	1780	300	0.24	31.8103003342998	0.119662921348315	15.8604727790399	0.0721174045617447	0.174630880836051	2.0056338028169	1.28368980119906	3.1084296788817	13	111	1
SPAC23G3.04	55	452	85	100	1096	300	0.55	72.8986049327703	0.412408759124088	54.6618603676379	0.0910182576471731	0.162301799165327	1.33362831858407	0.997560103813018	1.77882771885199	45	110	1
SPAC23G3.06	136	2119	253	100	1833	300	1.36	180.258368561032	1.15602836879433	153.223373359659	0.0537495277748941	0.0765909248987615	1.17644171779141	0.98522884411381	1.4039116533943	126	110	1
SPAC23G3.09	60	772	80	100	1407	300	0.6	79.5257508357494	0.548685145700071	72.7243303070345	0.0592142717489271	0.101798686719559	1.09352331606218	0.833144803507405	1.43230752214419	56	104	1
SPAC23G3.11	63	830	115	100	3061	300	0.63	83.5020383775368	0.271153217902646	35.9394387420625	0.0582368987505739	0.0987393422333563	2.32340963855422	1.78263147075507	3.02241126576304	34	129	0.00458989519086528
SPAC22H12.02	1	721	39	100	2351	300	0.01	1.32542918059582	0.30667800935772	40.6479982649761	7.23088382135674e-05	0.00902635408477144	0.0326074895977809	0.00169998078640097	0.212209584532977	23	78	1
SPAC22H12.03	15	108	20	100	965	300	0.15	19.8814377089373	0.111917098445596	14.8338188087408	0.0777705690168833	0.244085517492819	1.34027777777778	0.750485991012924	2.3554252438057	11	104	1
SPAC1687.01	15	197	108	100	635	300	0.15	19.8814377089373	0.310236220472441	41.1196139491932	0.0433375093241502	0.131555903620537	0.483502538071066	0.275193184208354	0.835379987990408	27	88	1
