Cdk9as_3MBPP1_18C_combined_pr_counts	Cdk9as_3MBPP1_18C_combinedgb_counts	Cdk9as_3MBPP1_18C_combinedterm_counts	Cdk9as_3MBPP1_18C_combinedpr_map	Cdk9as_3MBPP1_18C_combinedgb_map	Cdk9as_3MBPP1_18C_combinedterm_map	Cdk9as_3MBPP1_18C_combinedpr_density	Cdk9as_3MBPP1_18C_combinedpr_densityRPKM	Cdk9as_3MBPP1_18C_combinedgb_density	Cdk9as_3MBPP1_18C_combinedgb_densityRPKM	Cdk9as_3MBPP1_18C_combinedpause_index_CI_low	Cdk9as_3MBPP1_18C_combinedpause_index_CI_high	Cdk9as_3MBPP1_18C_combinedpause_index_scaled	Cdk9as_3MBPP1_18C_combinedpause_index_CI_low_scaled	Cdk9as_3MBPP1_18C_combinedpause_index_CI_high_scaled	Cdk9as_3MBPP1_18C_combined_ExpPR	Cdk9as_3MBPP1_18C_combined_ExpGB	Cdk9as_3MBPP1_18C_combinedFexact_Pval
SPAC227.10	83	343	22	100	920	300	0.83	108.084865110739	0.372826086956522	48.5504305041692	0.188979034225887	0.309504793980422	2.22623906705539	1.73860711487816	2.84744410461988	49	134	0.0050481285741401
SPAC227.12	17	553	13	100	1511	300	0.17	22.1378639383442	0.365982792852416	47.659278070247	0.0183562324526076	0.0507547975683457	0.464502712477396	0.2773626723589	0.766904991257703	31	86	1
SPNCRNA.658	0	10	2	100	737	300	0	0	0.0135685210312076	1.76692983784374	0.00929728784483565	0.525639636497703	0	0.0685210114164387	3.87396412098807	1	99	1
SPAC227.14	3	267	10	100	2392	300	0.03	3.90668187147251	0.111622073578595	14.5357310435223	0.00288224105653062	0.0360911632141606	0.26876404494382	0.0689432060722124	0.863300624082723	10	93	1
SPAC227.15	49	848	141	100	3140	300	0.49	63.809137234051	0.270063694267516	35.1684312845933	0.0428404669156174	0.0777160931228827	1.81438679245283	1.34519066115039	2.44028532405852	31	118	1
SPNCRNA.659	286	6459	6	100	1709	300	2.86	372.437005080379	3.77940315974254	492.164193638403	0.0392608223824191	0.0499292440468594	0.756733240439696	0.670967454515543	0.853290780760827	305	81	1
SPSNORNA.05	363	361	2400	100	32	300	3.63	472.708506448174	11.28125	1469.07516208498	0.866934234881049	1.16630780928161	0.321772853185596	0.277418955161936	0.373218498970117	425	38	1
SPAC227.18	55	2817	89	100	1503	300	0.55	71.622500976996	1.87425149700599	244.07014486445	0.0148070037781525	0.0256817523603955	0.293450479233227	0.222549266785632	0.385996737976744	101	54	1
SPAC2F7.04	6	293	9	100	1900	300	0.06	7.81336374294502	0.154210526315789	20.0817155849376	0.00825068117577146	0.0474655869785233	0.389078498293515	0.156762942339658	0.901846152591943	14	92	1
SPNCRNA.552	5	188	1	100	1515	300	0.05	6.51113645245418	0.124092409240924	16.1596521856289	0.00966889966985715	0.0668922882832213	0.402925531914894	0.146483829998336	1.0134181674908	11	94	1
SPNCRNA.660	5	195	3	100	2062	300	0.05	6.51113645245418	0.0945683802133851	12.3149525531384	0.00932599591159969	0.0644590367465795	0.528717948717949	0.192302035697186	1.32914533771447	9	96	1
SPNCRNA.661	13	204	14	100	910	300	0.13	16.9289547763809	0.224175824175824	29.1927876110034	0.0347907224075036	0.114306852846153	0.579901960784314	0.316595573908283	1.04019236089999	20	93	1
SPAC2F7.10	7	654	50	100	2628	300	0.07	9.11559103343586	0.248858447488584	32.4070261788816	0.004669929748583	0.023228793185637	0.281284403669725	0.122725753792761	0.610452684918539	21	86	1
SPNCRNA.154	72	812	339	100	624	300	0.72	93.7603649153402	1.30128205128205	169.456499980538	0.069140999173321	0.113537369894096	0.553300492610837	0.431439834841523	0.708473188139161	97	75	1
SPAC2F7.11	72	2132	79	100	3566	300	0.72	93.7603649153402	0.597868760515984	77.8561016075845	0.0265041227401395	0.0429612104468352	1.20427767354597	0.945137016913375	1.53199676453414	64	108	1
SPAC2F7.15	9	251	23	100	962	300	0.09	11.7200456144175	0.260914760914761	33.9770322155094	0.0172791822309956	0.0717081751691202	0.344940239043825	0.166225733062178	0.689832645126936	22	87	1
SPAC2F7.17	0	107	3	100	2126	300	0	0	0.0503292568203198	6.55401317415426	0.000851210776203672	0.0451407668396882	0	0.0180967411020901	0.959692703011771	4	96	1
SPNCRNA.155	0	1	4	100	751	300	0	0	0.00133155792276964	0.173399106589992	0.120791776113059	17.3080587281839	0	0.907146238609072	129.983521048661	0	100	1
SPAC13A11.03	26	878	68	100	1299	300	0.26	33.8579095527618	0.67590454195535	88.0181340300966	0.0196287252939962	0.0443406242803637	0.384669703872437	0.25497714156901	0.575984709401924	50	76	1
SPAC13A11.05	61	1135	11	100	1914	300	0.61	79.4358647199411	0.592998955067921	77.2219422521996	0.0411686593282012	0.070018285444101	1.02866960352423	0.787968139541771	1.34014998340009	59	102	1
SPAC13A11.06	14	144	21	100	2110	300	0.14	18.2311820668717	0.0682464454976303	8.88723838060097	0.0538583911942726	0.172311135749506	2.05138888888889	1.13641205419915	3.63576496431457	7	107	1
SPAC3H8.02	99	941	48	100	1885	300	0.99	128.920501758593	0.49920424403183	65.0077390107097	0.0850425464332588	0.130028828023571	1.98315621679065	1.60305200026693	2.45104340824431	66	133	0.0183047825021706
SPAC3H8.03	20	496	21	100	1248	300	0.2	26.0445458098167	0.397435897435897	51.7551871861743	0.025075302578968	0.0641257011009926	0.503225806451613	0.312939776185521	0.800288749740388	34	86	1
SPAC3H8.04	3	445	34	100	1486	300	0.03	3.90668187147251	0.299461641991925	38.9967122657081	0.00173403020588776	0.0215860515097566	0.100179775280899	0.0257676888594921	0.320768725434983	23	80	1
SPNCRNA.156	1	5	114	100	367	300	0.01	1.30222729049084	0.0136239782016349	1.77415162192212	0.00883974757390515	1.74105855180368	0.734	0.0324418735962319	6.38968488511951	1	100	1
SPAC3H8.06	66	1674	23	100	2157	300	0.66	85.9470011723952	0.776077885952712	101.062980263406	0.030578377558557	0.0507418243387536	0.850430107526882	0.659575603938075	1.09450115098691	72	94	1
SPNCRNA.666	7	219	22	100	1793	300	0.07	9.11559103343586	0.122141662018963	15.9056205587001	0.01382777806829	0.0700038817461723	0.57310502283105	0.247932060764439	1.25516959970887	11	96	1
SPAC3H8.10	114	1575	45	100	1535	300	1.14	148.453911115955	1.02605863192182	133.616155213229	0.0595629749192006	0.0878879862561504	1.11104761904762	0.91429166500973	1.34908058903191	108	106	1
SPAC1F3.01	20	497	0	100	2291	300	0.2	26.0445458098167	0.216935835879529	28.2499765767763	0.0250253194328961	0.0639954411562144	0.921931589537223	0.57333006820765	1.46613555688887	21	99	1
SPAC1F3.03	64	1020	9	100	4680	300	0.64	83.3425465914136	0.217948717948718	28.3818768440311	0.0483238917287815	0.0813157048435018	2.93647058823529	2.26155813290698	3.80557498667588	29	135	2.29194278118524e-06
SPAC1F3.05	23	1204	32	100	2085	300	0.23	29.9512276812892	0.577458033573142	75.1981610432119	0.012346556415193	0.0292892758590751	0.398297342192691	0.257425701256774	0.610681401661715	45	78	1
SPNCRNA.668	38	80	8	100	454	300	0.38	49.4846370386518	0.176211453744493	22.9467363963143	0.316942390083651	0.709922647628461	2.1565	1.43891845097977	3.22304882023321	20	118	1
SPAC1F3.09	1	662	21	100	3107	300	0.01	1.30222729049084	0.213067267460573	27.7462010397468	7.87444790238599e-05	0.00983256462092746	0.0469335347432024	0.00244659096327133	0.305497782772216	17	84	1
SPAC1D4.01	21	555	17	100	1689	300	0.21	27.3467731003076	0.328596802841918	42.7907724228783	0.0238314387049019	0.0594592380402313	0.639081081081081	0.402512999725794	1.00426653049951	29	92	1
SPAC1D4.04	37	1693	36	100	1676	300	0.37	48.182409748161	1.01014319809069	131.543603985739	0.0155501966139631	0.0305793790947664	0.366284701712936	0.260621295250021	0.512510393628285	68	69	1
SPAC1D4.08	94	946	20	100	1557	300	0.94	122.409365306139	0.607578676942839	79.120553423528	0.0799077528448466	0.123433716812781	1.54712473572939	1.24416371179426	1.921862970775	73	121	1
SPAC1D4.10	0	223	12	100	2960	300	0	0	0.0753378378378378	9.81069884390056	0.000407986431124027	0.0215639825523655	0	0.0120763983612712	0.63829388355002	7	93	1
SPNCRNA.671	12	419	8	100	3579	300	0.12	15.62672748589	0.117071807767533	15.2454103021978	0.0153832301867811	0.052050795183138	1.02501193317422	0.550565808384896	1.86289795960451	11	101	1
SPAC1D4.12	11	732	38	100	3093	300	0.11	14.3245001953992	0.236663433559651	30.8189581842642	0.00786589228870672	0.0279259660374429	0.464795081967213	0.243292048489699	0.86375012953811	21	90	1
SPAC1D4.13	24	657	1	100	1672	300	0.24	31.2534549717801	0.392942583732057	51.1700556131866	0.0237525090337774	0.0557075100932743	0.610776255707763	0.397141951044758	0.931429568759547	34	90	1
SPAC1D4.14	26	1035	96	100	5032	300	0.26	33.8579095527618	0.205683624801272	26.7846829423294	0.0166664430925046	0.0375795404739268	1.26407729468599	0.838655416414832	1.89100247664799	21	105	1
SPNCRNA.158	5	21	17	100	689	300	0.05	6.51113645245418	0.0304789550072569	3.96905269960923	0.0788096715967451	0.666201688729767	1.64047619047619	0.542998637301574	4.5901296353481	3	102	1
SPAC22F3.12c	3	1121	23	100	2622	300	0.03	3.90668187147251	0.427536231884058	55.6749348833039	0.000690044423081846	0.00854434937047277	0.0701694915254237	0.018092964773206	0.224032840493796	30	73	1
SPAC22F3.11c	2	51	62	100	691	300	0.02	2.60445458098167	0.0738060781476122	9.61122891679199	0.00660646829335149	0.16389065168521	0.270980392156863	0.0456506959070588	1.1324844031448	7	95	1
SPAC22F3.10c	30	911	89	100	2307	300	0.3	39.0668187147251	0.394885132206329	51.4230195768163	0.0224754966076584	0.0479590795102316	0.759714599341383	0.518509706738678	1.10641596430104	36	94	1
SPAC22F3.09c	51	919	16	100	2443	300	0.51	66.4135918150327	0.376176831764224	48.9867736373753	0.0414115396437926	0.0741691766991589	1.35574537540805	1.01168391349785	1.81195298676045	41	110	1
SPAC22F3.08c	5	350	15	100	1570	300	0.05	6.51113645245418	0.222929936305732	29.0305446924709	0.00522382524870295	0.0357011687197423	0.224285714285714	0.0820140564046363	0.560508348899954	19	86	1
SPAC22F3.07c	24	281	156	100	407	300	0.24	31.2534549717801	0.69041769041769	89.908075829957	0.0549718401720115	0.131614851341866	0.347615658362989	0.223735389500087	0.535672444961394	50	74	1
SPAC22F3.15	11	72	26	100	431	300	0.11	14.3245001953992	0.167053364269142	21.7541449919583	0.0766430902682131	0.296921561971301	0.658472222222222	0.330331719055998	1.27973193209631	15	96	1
SPAC22F3.06c	80	1514	58	100	3193	300	0.8	104.178183239267	0.474162229877858	61.7466995866936	0.0419145301486192	0.0665230648301553	1.68718626155878	1.33833094764541	2.12408146002686	57	123	1
SPAC22F3.05c	27	831	35	100	5543	264	0.27	35.1601368432526	0.149918816525347	19.5228374237396	0.0216993641173812	0.0483058826335881	1.80097472924188	1.20279575302644	2.67759507437979	16	111	1
SPAC22F3.03c	2	383	6	100	4143	300	0.02	2.60445458098167	0.0924450881004103	12.0384516596184	0.000901105081329007	0.0211619099239196	0.216344647519582	0.0373327835194608	0.876737928147989	8	94	1
SPAC1296.02	14	1606	55	100	937	300	0.14	18.2311820668717	1.71398078975454	223.199255979539	0.00494890666117525	0.0150616528265684	0.081681195516812	0.046371255415212	0.141127686984946	71	43	1
SPAC1296.04	9	398	20	100	1425	300	0.09	11.7200456144175	0.279298245614035	36.3709797624809	0.0109479373301982	0.0450012071140434	0.322236180904523	0.156008106955325	0.641267201375119	23	86	1
SPAC1296.06	40	659	22	100	1968	300	0.4	52.0890916196335	0.334857723577236	43.6060866073913	0.0435052303179314	0.0843592620355196	1.19453717754173	0.85618293265689	1.66019027685903	35	105	1
SPAPJ696.02	114	2544	52	100	1504	300	1.14	148.453911115955	1.69148936170213	220.270360838344	0.036970299731842	0.0542718062698743	0.673962264150943	0.556033307966904	0.81624796629891	134	80	1
SPAC22G7.02	69	690	20	100	3254	300	0.69	89.8536830438677	0.212046711739398	27.6133014885887	0.0774417700967315	0.128915908594299	3.254	2.51995519894764	4.19492366565848	29	140	2.44676949069728e-08
SPAC22G7.03	5	34	40	100	632	300	0.05	6.51113645245418	0.0537974683544304	7.00565314504564	0.0506159886425307	0.393324464431894	0.929411764705882	0.319893048220794	2.48581061520957	5	100	1
SPAC22G7.04	15	788	65	100	3582	300	0.15	19.5334093573626	0.21998883305416	28.6475462006359	0.0110013442108762	0.032371887891758	0.681852791878173	0.394068149633585	1.15956102428277	20	95	1
SPAC22G7.05	31	568	9	100	1801	300	0.31	40.3690460052159	0.315380344253193	41.0696891170902	0.0373441484289914	0.0793113388647332	0.98294014084507	0.672568113206135	1.42839721295385	31	100	1
SPAC22G7.08	16	623	24	100	2163	300	0.16	20.8356366478534	0.288025889967638	37.5075174283769	0.0150963360813944	0.0430126008797322	0.555505617977528	0.32653374944056	0.930362557028608	25	91	1
SPAC22G7.10	60	832	20	100	1816	300	0.6	78.1336374294502	0.458149779735683	59.6615146304172	0.0549836571664927	0.094388660576612	1.30961538461538	0.998503214143508	1.71409807607127	50	110	1
SPNCRNA.679	2	55	7	100	1696	300	0.02	2.60445458098167	0.0324292452830189	4.22302482175684	0.00613821781293066	0.151580113120863	0.616727272727273	0.104104174107304	2.57079871852984	3	99	1
SPNCRNA.680	4	196	354	100	1675	300	0.04	5.20890916196335	0.117014925373134	15.2380029215644	0.00646757385123282	0.0568115035589382	0.341836734693878	0.10833186200815	0.951592684612214	10	94	1
SPAC4G8.04	54	1660	34	100	2585	300	0.54	70.3202736865052	0.642166344294004	83.6246538574387	0.0245608427171627	0.042977978944663	0.840903614457831	0.634897784238656	1.11098075571954	60	94	1
SPAC4G8.05	224	1831	26	100	1927	300	2.24	291.698913069947	0.950181629475869	123.735244882653	0.106220422227675	0.14086121768094	2.35744401966139	2.0468675363273	2.71439566471171	157	167	4.88476742976887e-09
SPNCRNA.159	4	68	44	100	496	300	0.04	5.20890916196335	0.137096774193548	17.8531160793099	0.0182743894999811	0.167504599733104	0.291764705882353	0.0906409719199062	0.830822814676194	12	92	1
SPNCRNA.681	4	78	56	100	673	300	0.04	5.20890916196335	0.115898959881129	15.0926788496709	0.0159933198758557	0.14538413260974	0.345128205128205	0.107635042764509	0.978435212463553	10	94	1
SPAC4G8.08	16	287	115	100	1117	300	0.16	20.8356366478534	0.256938227394808	33.4591971683859	0.0325150233629457	0.0941257781953486	0.622717770034843	0.363192810964103	1.05138494244204	23	93	1
SPAC4G8.09	22	348	118	100	2722	300	0.22	28.6490003907984	0.127847171197649	16.6486075345632	0.0400448765978419	0.0988599837485667	1.72080459770115	1.09002154099326	2.69096875763599	13	109	1
SPAC4G8.10	14	317	10	100	1859	300	0.14	18.2311820668717	0.170521785906401	22.2058123230552	0.0248243947194209	0.0770963649439169	0.821009463722397	0.461485497834035	1.43322142430742	16	98	1
SPNCRNA.684	8	17	64	100	245	300	0.08	10.4178183239267	0.0693877551020408	9.03586283197724	0.186643339561973	1.15286048967567	1.15294117647059	0.457276181926833	2.82450819970538	7	101	1
SPNCRNA.685	20	107	42	100	571	300	0.2	26.0445458098167	0.18739054290718	24.4025078953624	0.112484472208562	0.307493726699458	1.06728971962617	0.64228633631089	1.7557891794539	18	102	1
SPNCRNA.686	4	6	14	100	1423	300	0.04	5.20890916196335	0.00421644413211525	0.549076861767043	0.158655326760933	2.65404002692664	9.48666666666667	2.25766529980807	37.7669895831661	0	104	1
SPAC16C9.03	69	1149	50	100	1610	300	0.69	89.8536830438677	0.713664596273292	92.9353513524206	0.0467278746944487	0.0770452692180875	0.966840731070496	0.752318782580624	1.24042883441121	70	99	1
SPAC16C9.05	19	523	19	100	1374	300	0.19	24.7423185193259	0.380640465793304	49.5680402421185	0.0223177165529937	0.0584301756963823	0.499158699808795	0.306645425438133	0.802830614068293	32	87	1
SPAC16C9.07	14	664	51	100	2860	300	0.14	18.2311820668717	0.232167832167832	30.2335287023047	0.0119281151232323	0.0365610512934061	0.603012048192771	0.341144092524443	1.04564606699141	21	93	1
SPAC2G11.02	35	783	13	100	4070	300	0.35	45.5779551671793	0.192383292383292	25.0526773576001	0.0313627183387906	0.0634061471487897	1.81928480204342	1.27646263638878	2.58063018895574	21	114	1
SPAC2G11.04	3	253	22	100	1073	300	0.03	3.90668187147251	0.235787511649581	30.704893242701	0.00304059623719893	0.0381050258702078	0.127233201581028	0.0326255976251445	0.40886692758733	19	84	1
SPAC2G11.06	12	537	27	100	1550	300	0.12	15.62672748589	0.346451612903226	45.1158745157148	0.0120258915427649	0.0405323391042255	0.346368715083799	0.186401318912855	0.628251256115496	28	84	1
SPAC2G11.09	56	2134	32	100	2677	300	0.56	72.9247282674869	0.797161001120657	103.808481057432	0.0199343856173304	0.0344632781984065	0.702492970946579	0.533643502975935	0.922581957371343	69	87	1
SPNCRNA.689	9	28	3	100	1558	300	0.09	11.7200456144175	0.0179717586649551	2.34033145916197	0.141108056549698	0.711010957557123	5.00785714285714	2.19846352104429	11.07755071874	1	108	1
SPNCRNA.690	10	285	2	100	2217	300	0.1	13.0222729049084	0.128552097428958	16.7404049521826	0.0176223939709851	0.0676923931808949	0.777894736842105	0.390688474336739	1.50074035682044	12	98	1
SPAC2G11.12	9	857	57	100	3958	300	0.09	11.7200456144175	0.216523496715513	28.1962806455444	0.0051061424249141	0.0208048419961611	0.415659276546091	0.2021011171781	0.823455646208055	19	90	1
SPAC2G11.13	8	663	382	100	1781	300	0.08	10.4178183239267	0.372262773722628	48.4770743175421	0.00558514574571532	0.0249302210859331	0.214901960784314	0.0994714457311899	0.444007237540469	29	79	1
SPAC2G11.14	73	1279	18	100	3125	300	0.73	95.0625922058311	0.40928	53.297558545209	0.0447480556131671	0.0726863998953067	1.78362001563722	1.39837673791147	2.27144999672834	50	123	1
SPAC521.02	58	584	31	100	683	300	0.58	75.5291828484685	0.855051244509517	111.347106536845	0.075092233429341	0.131069468459797	0.678321917808219	0.512879954322399	0.895204469580414	72	86	1
SPAC521.03	163	4019	880	100	1022	300	1.63	212.263048350006	3.93248532289628	512.098970693021	0.0345653380441212	0.0475657949772552	0.414496143319234	0.353257754810919	0.486122424667548	209	54	1
SPNCRNA.693	0	17	336	100	872	264	0	0	0.0194954128440367	2.53874586448902	0.00541762860743838	0.297388981119444	0	0.0472417214568627	2.59323191536155	1	99	1
SPAC521.05	138	1415	634	72	522	300	1.91666666666667	249.593564010744	2.71072796934866	352.998393878263	0.0815558085975169	0.116556762210917	0.707067137809187	0.591279612331998	0.845036526029147	153	57	1
SPAC23G3.01	66	3017	108	100	3563	300	0.66	85.9470011723952	0.846758349705305	110.267183143723	0.0170038587709553	0.0280922001105552	0.779443155452436	0.605847488009137	1.00092508993908	76	90	1
SPAC23G3.03	8	366	60	100	1780	300	0.08	10.4178183239267	0.20561797752809	26.776134175261	0.0100802857925155	0.0453370338330346	0.389071038251366	0.179429087106776	0.806999202228016	18	90	1
SPAC23G3.04	38	790	61	100	1096	300	0.38	49.4846370386518	0.720802919708029	93.8649233109271	0.0342372155047984	0.0672963888961279	0.527189873417722	0.37523988193259	0.737568422301562	57	81	1
SPAC23G3.06	72	2499	56	100	1833	300	0.72	93.7603649153402	1.3633387888707	177.537697705216	0.0226251614240641	0.0366301138520775	0.528115246098439	0.414719208903094	0.67142998690858	99	73	1
SPAC23G3.09	82	1883	16	100	1407	300	0.82	106.782637820249	1.33830845771144	174.278179672654	0.034680272972291	0.0546099528840637	0.61271375464684	0.487951440720135	0.768362037078776	104	78	1
SPAC23G3.11	33	1410	43	100	3061	300	0.33	42.9735005861976	0.460633779810519	59.9849878991205	0.0163019669998879	0.0334244249373425	0.716404255319149	0.499003209866568	1.02312164733206	41	92	1
SPAC22H12.02	1	1021	33	100	2351	300	0.01	1.30222729049084	0.43428328370906	56.5535543849913	5.10811882817507e-05	0.00637041148353614	0.023026444662096	0.00120091873650396	0.149768373977935	30	71	1
SPAC22H12.03	6	159	11	100	965	300	0.06	7.81336374294502	0.164766839378238	21.4563874806262	0.0150917832341831	0.0881762978284154	0.364150943396226	0.145635708209867	0.850901274044208	14	92	1
SPAC1687.01	3	221	92	100	635	300	0.03	3.90668187147251	0.348031496062992	45.3216112123583	0.00347727629466796	0.0436753917885814	0.0861990950226244	0.0220807044711416	0.277338737857492	26	77	1
SPAC1687.02	15	156	15	100	2108	300	0.15	19.5334093573626	0.0740037950664137	9.6369761535375	0.0544404003330819	0.167042713013051	2.02692307692308	1.14760363902137	3.52126039031511	7	108	1
SPAC1687.04	31	453	149	100	1619	300	0.31	40.3690460052159	0.279802347127857	36.4366252373285	0.0467061641775864	0.0997020095540656	1.10792494481236	0.756172798035124	1.61417553468032	28	103	1
SPAC1687.05	28	944	18	100	2981	300	0.28	36.4623641337434	0.316672257631667	41.2379256029302	0.0199727377074418	0.0437538052473963	0.884194915254237	0.595387311058839	1.30430093442488	30	98	1
SPAC1687.08	45	9	69	100	90	300	0.45	58.6002280720877	0.1	13.0222729049084	2.35676507014453	10.963405133778	4.5	2.12108856313007	9.86706462040024	13	132	0.164796439868224
SPAC1687.09	113	2345	97	100	4612	300	1.13	147.151683825465	0.508456201214224	66.2125541240462	0.0397086355420306	0.0584297464047013	2.22241364605544	1.83136227119845	2.69477990418482	71	142	5.92041653018866e-05
SPAC1687.10	25	220	88	100	2041	300	0.25	32.5556822622709	0.107790298873101	14.0367468842716	0.0734137297031214	0.174568672002937	2.31931818181818	1.49837422324071	3.56294659557995	12	113	1
SPAC1687.11	74	1482	30	100	2664	300	0.74	96.3648194963219	0.556306306306306	72.4437253944227	0.0392469659915758	0.063429994273739	1.3302024291498	1.04553917401558	1.68977504745241	62	112	1
