WT_3MBPP1_combined_pr_counts	WT_3MBPP1_combinedgb_counts	WT_3MBPP1_combinedterm_counts	WT_3MBPP1_combinedpr_map	WT_3MBPP1_combinedgb_map	WT_3MBPP1_combinedterm_map	WT_3MBPP1_combinedpr_density	WT_3MBPP1_combinedpr_densityRPKM	WT_3MBPP1_combinedgb_density	WT_3MBPP1_combinedgb_densityRPKM	WT_3MBPP1_combinedpause_index_CI_low	WT_3MBPP1_combinedpause_index_CI_high	WT_3MBPP1_combinedpause_index_scaled	WT_3MBPP1_combinedpause_index_CI_low_scaled	WT_3MBPP1_combinedpause_index_CI_high_scaled	WT_3MBPP1_combined_ExpPR	WT_3MBPP1_combined_ExpGB	WT_3MBPP1_combinedFexact_Pval
SPNCRNA.657	109	266	24	100	607	300	1.09	56.6336118615931	0.438220757825371	22.7688296407112	0.325834259538238	0.515020940818797	2.48733082706767	1.9778139553971	3.1261771107701	63	146	3.36889425627955e-05
SPAC227.09	96	595	56	100	2018	300	0.96	49.8791443918618	0.294846382556987	15.3194638426855	0.129263499359115	0.201193784019352	3.25593277310924	2.60853741706694	4.06009056151052	44	152	9.2612948894392e-11
SPAC227.10	307	1189	399	100	920	300	3.07	159.509347169808	1.29239130434783	67.1493463336998	0.227287810511226	0.293271672271468	2.37544154751892	2.09104785670328	2.69809938489751	229	178	9.64115460550639e-10
SPAC227.12	47	663	54	100	1511	300	0.47	24.4199977751823	0.438782263401721	22.7980040341691	0.0521142751993845	0.0961405618084077	1.07114630467572	0.7874466982627	1.45268388892504	44	103	1
SPNCRNA.658	0	33	7	100	737	300	0	0	0.0447761194029851	2.32645263021743	0.0027729657495468	0.149200036234492	0	0.0204367575741599	1.09960426704821	4	96	1
SPAC227.14	4	568	123	100	2392	300	0.04	2.07829768299424	0.237458193979933	12.3377203589123	0.00224752887490025	0.0194488428523584	0.168450704225352	0.053760890687614	0.465216321028413	19	85	1
SPAC227.15	170	2847	473	100	3140	300	1.7	88.3276515272552	0.906687898089172	47.1091839449411	0.0509888173261986	0.0698970617787367	1.87495609413418	1.60104886404264	2.19476773985233	128	142	0.00298130553042236
SPNCRNA.659	946	20803	41	100	1709	300	9.46	491.517402028138	12.1726155646577	632.457968100193	0.0425819739458269	0.0485612833104014	0.777154256597606	0.727725934734182	0.829912331774759	966	80	1
SPSNORNA.05	457	1232	10903	100	32	300	4.57	237.445510282092	38.5	2000.36151988196	0.332689379267195	0.413560982631011	0.118701298701299	0.106460601365502	0.132339514441924	542	15	1
SPAC227.18	50	3026	686	100	1503	300	0.5	25.978721037428	2.01330671989355	104.606267277787	0.0123620917414642	0.0220234097742448	0.248347653668209	0.185802238874207	0.331011848906899	100	50	1
SPAC2F7.04	4	784	91	100	1900	300	0.04	2.07829768299424	0.412631578947368	21.4392813614143	0.00162998385081657	0.0140742113629788	0.0969387755102041	0.0309696931655147	0.267410015896598	30	74	1
SPNCRNA.552	28	682	120	100	1515	300	0.28	14.5480837809597	0.45016501650165	23.3894227690111	0.0275842265419058	0.0606996201998769	0.621994134897361	0.417901032109873	0.919599246028134	39	89	1
SPNCRNA.660	28	1033	87	100	2062	300	0.28	14.5480837809597	0.500969932104753	26.0291162285772	0.0182610727370347	0.0399637735279352	0.55891577928364	0.376543319837656	0.824053010146025	42	86	1
SPNCRNA.661	30	1128	57	100	910	300	0.3	15.5872326224568	1.23956043956044	64.4043897367446	0.0181734436242929	0.0386858821806998	0.242021276595745	0.165378336981065	0.352041527844368	71	59	1
SPAC2F7.10	18	1679	294	100	2628	300	0.18	9.35233957347408	0.638888888888889	33.1950324367136	0.00653385016732391	0.0173595154895432	0.281739130434783	0.171709582397272	0.456208067065196	46	72	1
SPNCRNA.154	175	1425	1138	100	624	300	1.75	90.925523630998	2.28365384615385	118.652812430561	0.104623985383044	0.144092461354353	0.766315789473684	0.652853668790193	0.899136958851165	191	84	1
SPAC2F7.11	175	9925	1150	100	3566	300	1.75	90.925523630998	2.78323051037577	144.609538023821	0.0151391915733302	0.0205270791740265	0.628765743073048	0.539863571504954	0.731995643345783	202	73	1
SPAC2F7.15	10	662	340	100	962	300	0.1	5.1957442074856	0.688149688149688	35.7544975608677	0.00763739181833839	0.0289390976368436	0.145317220543807	0.0734717092924153	0.278394119266435	44	66	1
SPAC2F7.17	1	512	33	100	2126	300	0.01	0.51957442074856	0.240827845719661	12.5127988439917	0.00010177342434905	0.0127212891689802	0.0415234375	0.00216370300166079	0.270454607732519	19	82	1
SPNCRNA.155	0	5	11	100	751	300	0	0	0.0066577896138482	0.345921718208096	0.0190383591688732	1.16008855872718	0	0.142978077358238	8.71226507604114	0	100	1
SPAC13A11.03	27	1993	96	100	1299	300	0.27	14.0285093602111	1.5342571208622	79.7160754851332	0.00908206205289796	0.0200640727967147	0.175980933266433	0.117975986067145	0.260632305629324	76	51	1
SPAC13A11.05	192	2508	295	100	1914	300	1.92	99.7582887837236	1.31034482758621	68.0821654773975	0.0659169241593549	0.0888780798802755	1.46526315789474	1.26164992841005	1.70112644890847	165	127	1
SPAC13A11.06	75	175	51	100	2110	300	0.75	38.968081556142	0.0829383886255924	4.30926652279611	0.323991733202499	0.566308699504504	9.04285714285714	6.83622557057272	11.949113559545	13	162	6.39103591715535e-29
SPAC3H8.02	327	4366	705	100	1885	300	3.27	169.900835584779	2.31618037135279	120.342807479481	0.0668249086777464	0.0839304854290618	1.41180714612918	1.25964952857552	1.58208965033781	298	129	1
SPAC3H8.03	147	1673	97	100	1248	300	1.47	76.3774398500383	1.34054487179487	69.6512825250273	0.0739536355191506	0.10434025488498	1.0965690376569	0.922941371279	1.30216638096455	141	106	1
SPAC3H8.04	39	1798	451	100	1486	300	0.39	20.2634024091938	1.20995962314939	62.8664070326993	0.0155771599142097	0.0300803840074816	0.322324805339266	0.231476596325156	0.446994506351177	76	63	1
SPNCRNA.156	3	5	174	100	367	300	0.03	1.55872326224568	0.0136239782016349	0.707867058240545	0.114091922497598	2.86178388725642	2.202	0.418717355566185	10.502746866231	1	102	1
SPAC3H8.06	109	2030	772	100	2157	300	1.09	56.6336118615931	0.941121928604543	48.8982880908473	0.044063976511549	0.0653742173193693	1.1581921182266	0.950459973354112	1.41012186757879	101	108	1
SPNCRNA.666	5	750	149	100	1793	300	0.05	2.5978721037428	0.418293363078639	21.7334531824551	0.00244661380823649	0.0165943755449921	0.119533333333333	0.0438677855816802	0.297537153521708	30	75	1
SPAC3H8.10	471	3985	571	100	1535	300	4.71	244.719552172572	2.59609120521173	134.886258415831	0.107299754082207	0.130180871169606	1.81426599749059	1.64705122516187	1.99827637245345	412	159	0.000176367472299852
SPAC1F3.01	125	1670	91	100	2291	300	1.25	64.94680259357	0.728939327804452	37.8738229004843	0.0621374632753577	0.0901022747700945	1.71482035928144	1.42356928363844	2.06424311498286	94	131	0.37821830171109
SPAC1F3.03	53	3727	24	100	4680	300	0.53	27.5374442996737	0.796367521367521	41.3772193617497	0.0107350235644626	0.0187891061408227	0.665521867453716	0.50239910281685	0.879330167390504	67	86	1
SPAC1F3.05	49	1606	188	100	2085	300	0.49	25.4591466166794	0.770263788968825	40.0209361977068	0.0227102687972302	0.0408718709919628	0.636145703611457	0.47350910442225	0.852178510182424	64	85	1
SPNCRNA.668	179	202	49	100	454	300	1.79	93.0038213139923	0.444933920704846	23.1176284121606	0.721057097824044	1.08894335358218	4.02306930693069	3.27359922412116	4.94380282526309	85	194	1.72660509650896e-17
SPAC1F3.09	2	1781	540	100	3107	300	0.02	1.03914884149712	0.573221757322176	29.7831362521141	0.000194350841220231	0.00453391279919629	0.0348905109489051	0.00603848063671258	0.140868670671029	37	65	1
SPAC1D4.01	44	1265	40	100	1689	300	0.44	22.8612745129366	0.748963883955003	38.9142476167512	0.0254368537301765	0.0474011532669203	0.587478260869565	0.429628459502681	0.800605478678285	61	83	1
SPAC1D4.04	182	2007	215	100	1676	300	1.82	94.562544576238	1.19749403341289	62.2187268760358	0.0776797585891621	0.105821221994057	1.51984055804684	1.30191275395436	1.77356368062039	153	129	1
SPAC1D4.08	644	2023	391	100	1557	300	6.44	334.605926962073	1.29929351316635	67.5079674485766	0.291028247540171	0.348196360479464	4.95653979238754	4.53130981420046	5.42141733266525	420	324	4.34183960841344e-56
SPAC1D4.10	1	1139	52	100	2960	300	0.01	0.51957442074856	0.384797297297297	19.9930832848855	4.57933987237267e-05	0.00570960630805929	0.0259877085162423	0.00135548460222231	0.169004346718555	28	73	1
SPNCRNA.671	34	1673	90	100	3579	300	0.34	17.665530305451	0.467449008102822	24.2874547614513	0.014243072849453	0.0288518490722188	0.727352062163778	0.509759577281923	1.03260767829471	42	92	1
SPAC1D4.12	62	2546	96	100	3093	300	0.62	32.2136140864107	0.82314904623343	42.7687188886464	0.0187662724971446	0.0315359695365895	0.753205027494108	0.580440808336683	0.975407537766714	73	89	1
SPAC1D4.13	23	917	36	100	1672	300	0.23	11.9502116772169	0.548444976076555	28.4957980757434	0.0161897007543806	0.0385072386364531	0.419367502726281	0.270691796613244	0.643841030001496	43	80	1
SPAC1D4.14	256	3249	356	100	5032	300	2.56	133.011051711631	0.64566772655008	33.5472435018297	0.0692317979289612	0.0896549004694449	3.96488765774084	3.48374407178533	4.51143459162247	139	217	1.58595780777233e-30
SPNCRNA.158	6	129	69	100	689	300	0.06	3.11744652449136	0.187227866473149	9.72788102707754	0.0185320141536929	0.109127081376121	0.32046511627907	0.127685577518944	0.751885590681474	16	90	1
SPAC22F3.12c	26	2251	204	100	2622	300	0.26	13.5089349394626	0.858504958047292	44.6057216287189	0.00768442508844043	0.0172301685793231	0.302852065748556	0.201485625818908	0.451775020149852	58	68	1
SPAC22F3.11c	33	259	318	100	691	300	0.33	17.1459558847025	0.374819102749638	19.4746418196638	0.0871417066746056	0.185377536969043	0.88042471042471	0.602149193121525	1.28095878045609	36	97	1
SPAC22F3.10c	101	2968	477	100	2307	300	1.01	52.4770164956046	1.28651928912007	66.844251442641	0.0277611239718812	0.0416732546839575	0.785064016172507	0.6404491300313	0.961401985558899	113	88	1
SPAC22F3.09c	182	1033	102	100	2443	300	1.82	94.562544576238	0.422840769545641	21.9697247905552	0.150013806061426	0.206848957424792	4.30422071636012	3.66483728208065	5.05332002988767	83	199	4.91143893037026e-27
SPAC22F3.08c	22	1799	231	100	1570	300	0.22	11.4306372564683	1.14585987261147	59.5359479571121	0.0078339722366598	0.0189044560100785	0.191995553085047	0.122993364115559	0.296799959358233	65	57	1
SPAC22F3.07c	86	232	219	100	407	300	0.86	44.6834001843762	0.57002457002457	29.6170185782963	0.28718229413991	0.478035770869785	1.50870689655172	1.16883193714943	1.94560558744003	67	119	1
SPAC22F3.15	247	171	142	100	431	300	2.47	128.334881924894	0.396751740139211	20.6142055563814	1.18316505667268	1.7637381533885	6.22555555555556	5.09944139425927	7.60171144110442	98	249	2.97418587333724e-34
SPAC22F3.06c	202	3715	292	100	3193	300	2.02	104.954032991209	1.16348261822737	60.4515807416505	0.0470695554154784	0.0627911979538323	1.7361668909825	1.50293090441623	2.00492295066586	162	140	0.0258634860101698
SPAC22F3.05c	122	2308	75	100	5543	264	1.22	63.3880793313243	0.416381021107703	21.6340927852729	0.0438659126441434	0.0636513945735874	2.93000866551127	2.43148753786487	3.52819680121395	65	157	3.32223370719271e-11
SPAC22F3.03c	11	1835	49	100	4143	300	0.11	5.71531862823416	0.442915761525465	23.0127700235001	0.00314686665322305	0.0111063624593085	0.248354223433243	0.130374685443031	0.460136596689153	34	77	1
SPAC1296.02	66	1130	269	100	937	300	0.66	34.291911769405	1.2059765208111	62.6594552236791	0.045192846278605	0.0753482835757761	0.547274336283186	0.423456969630528	0.706013417105022	90	76	1
SPAC1296.04	1	1070	348	100	1425	300	0.01	0.51957442074856	0.750877192982456	39.0136582597165	4.87439341478994e-05	0.00607829048658081	0.0133177570093458	0.000694601061607567	0.0866156394337765	43	58	1
SPAC1296.06	140	1710	121	100	1968	300	1.4	72.7404189047984	0.86890243902439	45.1459481443109	0.0686426713043608	0.0975932355395529	1.61122807017544	1.35088777126982	1.9206348754184	111	129	1
SPAPJ696.02	171	4170	389	100	1504	300	1.71	88.8472259480038	2.77260638297872	144.057535539993	0.0350827404923793	0.0479112171221951	0.616748201438849	0.527644417005385	0.720584705517814	199	72	1
SPAC22G7.02	131	2452	127	100	3254	300	1.31	68.0642491180614	0.753534111862323	39.1517049685147	0.044630426202852	0.0639130583245881	1.73847471451876	1.4522740686408	2.0797309178821	99	132	0.175806752162964
SPAC22G7.03	58	100	117	100	632	300	0.58	30.1353164034165	0.158227848101266	8.22111425235064	0.414344907443776	0.810905750415167	3.6656	2.61865981504466	5.12492434262386	21	137	9.75830764703195e-07
SPAC22G7.04	57	2403	268	100	3582	300	0.57	29.6157419826679	0.670854271356784	34.8558719446898	0.0180704298033181	0.0310650206959646	0.849662921348315	0.647282795554856	1.11274904132945	63	94	1
SPAC22G7.05	112	1183	85	100	1801	300	1.12	58.1923351238387	0.656857301499167	34.1286251940892	0.0776096208457151	0.115399488699816	1.70508875739645	1.39774927143133	2.07834479148369	84	128	0.790860562021956
SPAC22G7.08	37	1321	534	100	2163	300	0.37	19.2242535676967	0.610725843735552	31.7317526495075	0.019908440934917	0.0392321259260952	0.605836487509463	0.430619577422255	0.84859088378144	51	86	1
SPAC22G7.10	164	1385	290	100	1816	300	1.64	85.2102050027639	0.762665198237885	39.6261328599535	0.100369201572414	0.139635351674149	2.15035379061372	1.82270470055504	2.53577798640255	114	150	1.65748370925177e-05
SPNCRNA.679	4	97	19	100	1696	300	0.04	2.07829768299424	0.0571933962264151	2.97162257149825	0.0129274537247367	0.116217329160722	0.699381443298969	0.219249615171534	1.97104590256584	5	99	1
SPNCRNA.680	21	780	160	100	1675	300	0.21	10.9110628357198	0.465671641791045	24.1951073542613	0.0169989870169619	0.0422004094079635	0.450961538461538	0.284733032534112	0.706856857583389	38	83	1
SPAC4G8.04	31	1487	283	100	2585	300	0.31	16.1068070432054	0.575241779497099	29.8880914372576	0.0143537187382121	0.030103842050593	0.538903833221251	0.371043629382782	0.778184317007829	47	84	1
SPAC4G8.05	1094	2359	87	100	1927	300	10.94	568.414416298925	1.22418266735859	63.6054000283266	0.431385949523139	0.49854580846738	8.93657481983892	8.31280724731089	9.60697772916641	657	537	2.50968901575758e-136
SPNCRNA.159	41	213	212	100	496	300	0.41	21.302551250691	0.429435483870968	22.3123692781136	0.135783011072444	0.271951039561761	0.954741784037559	0.673483734919323	1.34887715622633	42	99	1
SPNCRNA.681	41	291	202	100	673	300	0.41	21.302551250691	0.432392273402675	22.4659964989348	0.100163236658324	0.197488487215233	0.948213058419244	0.674098582710518	1.32909751895852	42	99	1
SPAC4G8.08	79	424	287	100	1117	300	0.79	41.0463792391363	0.37958818263205	19.7224310114046	0.145433487965026	0.238400904130735	2.08120283018868	1.62449206056934	2.66293809914032	49	130	0.0356127044473316
SPAC4G8.09	33	1612	312	100	2722	300	0.33	17.1459558847025	0.592211609110948	30.7698003764393	0.0142666966723109	0.0292203324193088	0.557233250620347	0.388339483420303	0.795377448453585	49	84	1
SPAC4G8.10	35	879	72	100	1859	300	0.35	18.1851047261996	0.472834857450242	24.5672897169438	0.0279610352105269	0.0564328474245691	0.740216154721274	0.519795644563695	1.04908663362274	43	92	1
SPNCRNA.684	13	94	197	100	245	300	0.13	6.75446746973128	0.383673469387755	19.9346920613733	0.0739382943290374	0.253574623985251	0.338829787234043	0.181148821106142	0.621257828763866	31	82	1
SPNCRNA.685	81	111	123	100	571	300	0.81	42.0855280806334	0.194395796847636	10.1003083543065	0.542562273023709	0.980982630244843	4.16675675675676	3.09803057896538	5.60141081869805	29	152	6.07219239671317e-11
SPNCRNA.686	4	26	62	100	1423	300	0.04	2.07829768299424	0.0182712579058327	0.94932782427706	0.0455844319439998	0.462894764092878	2.18923076923077	0.648666466563117	6.58699249304165	1	103	1
SPAC16C9.03	241	1867	526	100	1610	300	2.41	125.217435400403	1.15962732919255	60.2512697849417	0.112611630493099	0.147929683253563	2.07825388323514	1.81304725093889	2.38166790038236	183	158	4.37078066818376e-06
SPAC16C9.05	165	1265	268	100	1374	300	1.65	85.7297794235124	0.920669577874818	47.835636262513	0.110517948957367	0.153873933058868	1.79217391304348	1.51851661867423	2.11422784022885	127	138	0.0357300588645658
SPAC16C9.07	44	1515	386	100	2860	300	0.44	22.8612745129366	0.52972027972028	27.522910749443	0.0212581680877916	0.0395437341687562	0.830627062706271	0.607983607310841	1.13095079722643	49	95	1
SPAC2G11.02	240	4166	177	100	4070	300	2.4	124.697860979654	1.02358722358722	53.1829738780959	0.050467657100734	0.065744318196807	2.3446951512242	2.05403364399987	2.67579375061004	171	169	1.02294734496855e-09
SPAC2G11.04	9	201	114	100	1073	300	0.09	4.67616978673704	0.187325256290774	9.73294115288543	0.021510440338047	0.0898417996486056	0.48044776119403	0.230807024827244	0.964002510229539	17	92	1
SPAC2G11.06	35	1289	158	100	1550	300	0.35	18.1851047261996	0.831612903225806	43.2084792480577	0.0191092839746912	0.0383970982981351	0.420868890612878	0.296193901607713	0.595155023621093	61	74	1
SPAC2G11.09	84	4759	783	100	2677	300	0.84	43.6442513428791	1.77773627194621	92.3666293740156	0.0141365212361026	0.0220102280992931	0.472511031729355	0.378434673490467	0.589213806218076	117	67	1
SPNCRNA.689	117	182	23	100	1558	300	1.17	60.7902072275815	0.116816431322208	6.06948296381502	0.506228404678934	0.81606520984555	10.0157142857143	7.8870385448978	12.7142959693937	22	195	3.84174782763482e-43
SPNCRNA.690	51	506	8	100	2217	300	0.51	26.4982954581766	0.228236355435273	11.8585772169044	0.074736984325409	0.135572360405665	2.2345256916996	1.65691894249432	3.00563923019359	28	123	0.0817226894745402
SPAC2G11.12	47	3044	250	100	3958	300	0.47	24.4199977751823	0.769075290550783	39.9591848599954	0.0114444922818189	0.0207665130921679	0.611123521681997	0.452973004514393	0.821938588188004	63	84	1
SPAC2G11.13	58	1513	461	100	1781	300	0.58	30.1353164034165	0.849522740033689	44.1390285565734	0.029217814803646	0.0501836173913876	0.682736285525446	0.520369281652936	0.893770225740613	72	86	1
SPAC2G11.14	223	4028	196	100	3125	300	2.23	115.865095826929	1.28896	66.9710645368064	0.0482627060740624	0.0634882288586718	1.7300769612711	1.50820956481445	1.98400715183349	181	142	0.0195176164205835
SPAC521.02	185	423	72	100	683	300	1.85	96.1212678384836	0.619326500732064	32.1786207872095	0.366564247545484	0.521670622918839	2.9871158392435	2.50363381073566	3.56301035453567	109	176	3.56561269074305e-12
SPAC521.03	256	2139	742	100	1022	300	2.56	133.011051711631	2.09295499021526	108.74458766939	0.104900094897294	0.136516221726293	1.22315100514259	1.07207896985035	1.39519578604272	240	116	1
SPNCRNA.693	0	34	758	100	872	264	0	0	0.0389908256880734	2.02586356713888	0.00269086889544985	0.144693076160053	0	0.0234643767683227	1.26172362411566	3	97	1
SPAC521.05	493	1329	2300	72	522	300	6.84722222222222	355.764151984778	2.54597701149425	132.282453098628	0.33406926982737	0.411887265495876	2.68942814145974	2.42200220624843	2.9861826748451	405	160	2.13707546551292e-11
SPAC23G3.01	209	6846	368	100	3563	300	2.09	108.591053936449	1.92141453831041	99.8317845760495	0.0265365468765821	0.0351102231817183	1.08774028629857	0.94549716521262	1.25097725196462	203	106	1
SPAC23G3.03	22	419	195	100	1780	300	0.22	11.4306372564683	0.235393258426966	12.2304315895307	0.0333371875262906	0.0819111797706962	0.934606205250597	0.593401937967973	1.45801899991839	23	99	1
SPAC23G3.04	61	1003	314	100	1096	300	0.61	31.6940396656622	0.91514598540146	47.5486445265334	0.0465443033991864	0.0793058382425761	0.666560319042871	0.510125565255083	0.869191987138634	76	85	1
SPAC23G3.06	203	5414	940	100	1833	300	2.03	105.473607411958	2.95362793235134	153.462952205821	0.0325081221948278	0.0432331766891273	0.687290358330255	0.595873879831194	0.792464128711703	226	77	1
SPAC23G3.09	48	2196	147	100	1407	300	0.48	24.9395721959309	1.56076759061834	81.0934916818648	0.0162388259147679	0.0293334605104086	0.307540983606557	0.228480280620785	0.412721789381449	90	58	1
SPAC23G3.11	272	1906	386	100	3061	300	2.72	141.324242443608	0.622672329304149	32.352461481436	0.125416600391109	0.162348687853579	4.36826862539349	3.83900213797183	4.96949333519804	142	230	2.20475889794035e-35
SPAC22H12.02	4	1863	263	100	2351	300	0.04	2.07829768299424	0.792428753721821	41.1725710699518	0.000687015330776911	0.00591237827793505	0.0504777241009125	0.0161517304265652	0.139000013314253	45	59	1
