V4	CDK9as_dis2ts_3MBPP1_30Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_30Cr2gb_counts	CDK9as_dis2ts_3MBPP1_30Cr2term_counts	CDK9as_dis2ts_3MBPP1_30Cr2pr_map	CDK9as_dis2ts_3MBPP1_30Cr2gb_map	CDK9as_dis2ts_3MBPP1_30Cr2term_map	CDK9as_dis2ts_3MBPP1_30Cr2pr_density	CDK9as_dis2ts_3MBPP1_30Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2gb_density	CDK9as_dis2ts_3MBPP1_30Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_30Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_30Cr2Fexact_Pval
SPAC11G7.06c	3	54	3	100	2860	300	0.03	13.4904763981867	0.0188811188811189	8.49050962123638	0.0138817681280433	0.184093203713225	1.58888888888889	0.397018568462039	5.26506562619824	1	102	1
SPAC11H11.01	3	22	2	100	1378	300	0.03	13.4904763981867	0.0159651669085631	7.17925691243608	0.0325415198670741	0.477885849419339	1.87909090909091	0.448422143768281	6.58526700499849	1	102	1
SPAC11H11.02c	4	30	6	100	2839	300	0.04	17.9873018642489	0.0105671010919338	4.75184092926619	0.0399036842115003	0.396477875317764	3.78533333333333	1.13286559476449	11.2560068802713	1	103	1
SPAC11H11.03c	3	48	4	100	1081	300	0.03	13.4904763981867	0.0444033302497687	19.9674026245132	0.0155539315870732	0.208111576518362	0.675625	0.168138000456262	2.24968614216349	4	99	1
SPAC11H11.04	0	36	8	100	1498	300	0	0	0.0240320427236315	10.8067901721122	0.00254044356681343	0.136449384104687	0	0.0380558446308651	2.04401177388822	2	98	1
SPAC11H11.05c	1	1	10	100	59	300	0.01	4.49682546606223	0.0169491525423729	7.62173807807158	0.027408528703162	36.4849938072245	0.59	0.0161710319348656	21.5261463462625	1	100	1
SPAC11H11.06	54	642	26	100	1533	300	0.54	242.828575167361	0.418786692759295	188.321066484798	0.0630590831846182	0.111923092665809	1.28943925233645	0.966695745220197	1.71578101056685	45	109	1
SPAC1250.01	17	508	7	100	3829	300	0.17	76.446032923058	0.132671715852703	59.6601550472608	0.0199685179196486	0.0552900286677893	1.28135826771654	0.764594551143346	2.11705519768965	13	104	1
SPAC1250.02	4	4	2	100	718	300	0.04	17.9873018642489	0.00557103064066852	2.50519524571712	0.211385029561017	4.73070397689326	7.18	1.5177445122481	33.9664545540936	0	104	1
SPAC1250.03	11	185	9	100	937	300	0.11	49.4650801266846	0.1974386339381	88.7847077077389	0.0306900001235776	0.112132470514331	0.557135135135135	0.287565301157922	1.05068124871928	18	93	1
SPAC1250.04c	1	14	2	100	574	300	0.01	4.49682546606223	0.024390243902439	10.9678669903957	0.00350210863509423	0.514391103811047	0.41	0.0201021035654409	2.95260493587541	2	99	1
SPAC1250.05	18	355	106	100	605	300	0.18	80.9428583891202	0.586776859504132	263.86331247142	0.0306002065184631	0.0829373211714028	0.306760563380282	0.185131249436702	0.501770793086987	43	75	1
SPAC1250.07	23	4	14	100	38	300	0.23	103.426985719431	0.105263157894737	47.3350049059182	1.88926153029819	19.5947621239413	2.185	0.717919381513313	7.44600960709771	11	112	1
SPAC1296.01c	7	297	17	100	2107	300	0.07	31.4777782624356	0.140958709065021	63.3866712586846	0.0102303973151213	0.0514338537748665	0.496599326599327	0.215554471429605	1.08371129903644	13	94	1
SPAC1296.02	10	368	11	100	937	300	0.1	44.9682546606223	0.392742796157951	176.609580737556	0.0136837212171996	0.0522799329896028	0.254619565217391	0.12821646780516	0.489862972112578	31	79	1
SPAC1296.03c	1	102	5	100	1536	300	0.01	4.49682546606223	0.06640625	29.8617316105695	0.000507263171805745	0.0645810699462844	0.150588235294118	0.00779156231893624	0.991965234374928	6	95	1
SPAC1296.04	2	105	15	100	1425	300	0.02	8.99365093212447	0.0736842105263158	33.1345034341428	0.0032546875071055	0.078164564689363	0.271428571428571	0.0463792969762534	1.11384504682342	7	95	1
SPAC1296.05c	4	37	5	100	846	300	0.04	17.9873018642489	0.0437352245862884	19.6669671683573	0.0327600561833436	0.316819953322237	0.914594594594595	0.277150075311087	2.68029680510612	4	100	1
SPAC1296.06	28	195	13	100	1968	300	0.28	125.911113049743	0.0990853658536585	44.5569596484825	0.0946146175213692	0.216556768902349	2.82584615384615	1.86201567282055	4.26183721199823	11	117	0.124975128826198
SPAC12B10.01c	60	747	11	100	5138	300	0.6	269.809527963734	0.145387310237446	65.378135911804	0.061175564546408	0.105241108869265	4.12690763052209	3.14320050639444	5.40728817370282	20	140	3.60549709193015e-11
SPAC12B10.02c	42	63	8	100	489	300	0.42	188.866669574614	0.128834355828221	57.9345612192067	0.443027638532015	1.00159456706361	3.26	2.16640515242155	4.89779743294103	16	126	0.00264922013943143
SPAC12B10.03	1	121	39	100	2213	300	0.01	4.49682546606223	0.0546769091730682	24.5872517575025	0.000428201888286966	0.0543197665647442	0.182892561983471	0.00947610778779056	1.20209643407779	5	96	1
SPAC12B10.04	17	100	52	100	1314	300	0.17	76.446032923058	0.076103500761035	34.2224160278709	0.0981062240104288	0.290772713443489	2.2338	1.28911578349704	3.82075345464744	8	109	1
SPAC12B10.05	23	97	6	100	1942	300	0.23	103.426985719431	0.0499485066941298	22.4609716893943	0.146487358861698	0.380824329855293	4.60474226804124	2.84478450909418	7.39560848578979	5	118	0.000558773837047341
SPAC12B10.06c	4	76	24	100	498	300	0.04	17.9873018642489	0.152610441767068	68.626252092516	0.0164028074013098	0.149328469928046	0.262105263157895	0.0816859808585228	0.743655780241668	13	91	1
SPAC12B10.07	2	327	5	100	1782	300	0.02	8.99365093212447	0.183501683501683	82.5175043435662	0.0010547476497537	0.0248060971159409	0.108990825688073	0.0187956031186109	0.442044650606067	15	87	1
SPAC12B10.08c	1	52	5	100	2191	300	0.01	4.49682546606223	0.0237334550433592	10.6725205036621	0.000986668874465665	0.128409958324346	0.421346153846154	0.0216179150395427	2.81346218688642	2	99	1
SPAC12B10.09	7	57	10	100	1167	300	0.07	31.4777782624356	0.0488431876606684	21.963929011615	0.0512877669317074	0.279446301388472	1.43315789473684	0.598528240093025	3.26113833720347	4	103	1
SPAC12B10.10	7	47	7	100	1169	300	0.07	31.4777782624356	0.0402053036783576	18.0796233451604	0.0615913112941173	0.342579968415387	1.74106382978723	0.720002429028231	4.00475983077588	4	103	1
SPAC12B10.11	2	58	10	100	1512	300	0.02	8.99365093212447	0.0383597883597884	17.2497273169054	0.00582839169848962	0.143495553135204	0.521379310344828	0.088125282481163	2.16965276340429	3	99	1
SPAC12B10.12c	18	74	2	100	2295	300	0.18	80.9428583891202	0.0322440087145969	14.4995679515732	0.140360831016279	0.416834721583968	5.58243243243243	3.22128107182361	9.56635686035206	3	115	0.000838236291069652
SPAC12B10.13	14	197	14	100	952	300	0.14	62.9555565248713	0.206932773109244	93.0540563880525	0.0396502483908187	0.125020532304781	0.676548223350254	0.377470364680594	1.19019546754152	19	95	1
SPAC12B10.14c	2	260	18	100	2206	300	0.02	8.99365093212447	0.117860380779692	52.999756172991	0.00132505423806762	0.0312430979732352	0.169692307692308	0.0292306964917718	0.689222741289569	10	92	1
SPAC12B10.15c	13	18	14	100	251	300	0.13	58.458731058809	0.0717131474103586	32.2481507526375	0.334511856587091	1.54703394854274	1.81277777777778	0.839624760033599	3.88305521084227	7	106	1
SPAC12B10.16c	1	163	11	100	1872	300	0.01	4.49682546606223	0.0870726495726496	39.1550507995803	0.000318477165350508	0.0401999139416411	0.114846625766871	0.00596189253536151	0.752542388987521	8	93	1
SPAC12G12.01c	3	215	4	100	3100	300	0.03	13.4904763981867	0.0693548387096774	31.1876604904316	0.00357350406062711	0.0449062424380785	0.432558139534884	0.11077862587944	1.39209351558043	6	97	1
SPAC12G12.02	0	145	124	100	2301	300	0	0	0.0630160799652325	28.3372313159072	0.000627792083890632	0.0332366573016508	0	0.0144454958503234	0.764775484510986	5	95	1
SPAC12G12.03	39	784	227	100	2891	300	0.39	175.376193176427	0.271186440677966	121.947809249145	0.0355601895787554	0.0693077628900989	1.438125	1.02804508072182	2.00368742515276	29	110	1
SPAC12G12.04	86	1539	142	100	2131	300	0.86	386.726990081352	0.722196152041295	324.759004799145	0.0446884382387503	0.0697903140198349	1.1908122157245	0.952310618867769	1.48723159176268	77	109	1
SPAC12G12.05c	19	81	2	100	1251	300	0.19	85.4396838551824	0.0647482014388489	29.1161361111943	0.137741010528335	0.395318633076176	2.93444444444444	1.72314004170948	4.94543609978297	7	112	1
SPAC12G12.06c	5	303	53	100	1638	300	0.05	22.4841273303112	0.184981684981685	83.1830351780743	0.00602779897545939	0.0412866560202009	0.27029702970297	0.0987353472180248	0.67627542561089	16	89	1
SPAC12G12.07c	9	330	22	100	1327	300	0.09	40.4714291945601	0.248681235870384	111.827611439377	0.0131822528066279	0.0543682995232092	0.361909090909091	0.174928494743953	0.721467334672986	21	88	1
SPAC12G12.08	1	85	7	100	1186	300	0.01	4.49682546606223	0.0716694772344014	32.2285130367024	0.000607646510904272	0.0777163283726937	0.139529411764706	0.00720668761932467	0.921715654500147	6	95	1
SPAC12G12.09	4	220	13	100	2798	300	0.04	17.9873018642489	0.0786275911365261	35.357455415786	0.00576875495758884	0.0505470604097379	0.508727272727273	0.161409763713336	1.41430675026447	7	97	1
SPAC12G12.10	6	162	13	100	1189	300	0.06	26.9809527963734	0.136248948696384	61.2687742222104	0.0148167323828659	0.0865152252004829	0.44037037037037	0.176170948032276	1.02866602763374	12	94	1
SPAC12G12.11c	3	117	6	100	1362	300	0.03	13.4904763981867	0.0859030837004405	38.6291174397417	0.00652098088577648	0.0832023962057653	0.349230769230769	0.0888157596642757	1.13321663632252	8	95	1
SPAC12G12.12	13	94	8	100	1209	300	0.13	58.458731058809	0.0777502067824648	34.9629109850992	0.0739382943290374	0.253574623985251	1.67202127659574	0.893913978438062	3.06571720398169	8	105	1
SPAC12G12.13c	11	342	4	100	2129	300	0.11	49.4650801266846	0.160638797557539	72.2364635694356	0.0167443227171424	0.0601129795059703	0.684766081871345	0.356486630647961	1.27980533368211	15	96	1
SPAC12G12.14c	1	155	51	100	1844	300	0.01	4.49682546606223	0.084056399132321	37.7986956203713	0.000334819232841836	0.0422940082788218	0.118967741935484	0.00617406665360346	0.779901512661473	7	94	1
SPAC12G12.15	45	256	20	100	1759	300	0.45	202.357145972801	0.145537237066515	65.4455553901041	0.126363842725122	0.243795490447987	3.0919921875	2.22273999353489	4.28836267698009	18	127	0.000187006909277453
SPAC12G12.16c	9	68	5	100	1991	300	0.09	40.4714291945601	0.0341536916122551	15.3583190202025	0.0617145743157014	0.274149120316157	2.63514705882353	1.22873717462561	5.45830898549469	3	106	1
SPAC12G12.17	0	40	7	100	508	300	0	0	0.078740157480315	35.4080745359231	0.00228497423961751	0.122491520736586	0	0.011607669137257	0.622256925341856	7	93	1
SPAC1327.01c	34	762	15	100	3188	300	0.34	152.892065846116	0.239021329987453	107.483720361964	0.0311374760269577	0.0636215852178406	1.42246719160105	0.992662735739411	2.02825613674476	25	109	1
SPAC139.01c	6	299	16	100	2750	300	0.06	26.9809527963734	0.108727272727273	48.8927568855494	0.00808655015750718	0.0465041424316311	0.551839464882943	0.222380129331448	1.27886391686986	10	96	1
SPAC139.02c	2	368	18	100	1235	300	0.02	8.99365093212447	0.297975708502024	133.994475425984	0.00093769205095532	0.0220287439269431	0.0671195652173913	0.0115804968292982	0.272054987497747	23	79	1
SPAC139.03	4	49	7	100	2287	300	0.04	17.9873018642489	0.0214254481853957	9.63465010218843	0.0250677867183047	0.23557808869923	1.8669387755102	0.573300282247629	5.3876708885514	2	102	1
SPAC139.04c	4	209	5	100	1553	300	0.04	17.9873018642489	0.134578235672891	60.5174837351582	0.00606932437381485	0.0532376607689327	0.297224880382775	0.0942566075253446	0.826780871741525	12	92	1
SPAC139.05	0	45	4	100	1851	300	0	0	0.0243111831442464	10.932314747315	0.00202982372305869	0.108604324102592	0	0.0375720371138163	2.01026603913898	2	98	1
SPAC139.06	3	78	40	100	1582	300	0.03	13.4904763981867	0.0493046776232617	22.1714529932272	0.0097073997032946	0.12593283491389	0.608461538461538	0.153571063306121	1.99225744833774	4	99	1
SPAC1399.01c	2	346	6	100	3116	300	0.02	8.99365093212447	0.111039794608472	49.9326576141699	0.000997067513419101	0.0234367663219963	0.180115606936416	0.0310686237181392	0.730289638593406	10	92	1
SPAC1399.02	65	132	5	100	2102	300	0.65	292.293655294045	0.0627973358705994	28.2388659143775	0.361894255416137	0.669236373678355	10.3507575757576	7.60701724884719	14.067348574719	9	156	5.68511282045318e-28
SPAC1399.03	5	293	21	100	2115	300	0.05	22.4841273303112	0.138534278959811	62.2964473549047	0.00623186657619878	0.0427082927644463	0.360921501706485	0.131803978086604	0.90328039196804	12	93	1
SPAC1399.04c	5	38	16	100	612	300	0.05	22.4841273303112	0.0620915032679739	27.9214653121511	0.0455984034810161	0.34919452091346	0.805263157894737	0.279062229303819	2.13707046799038	6	99	1
SPAC1399.05c	9	107	9	100	1609	300	0.09	40.4714291945601	0.0665009322560597	29.9043085685928	0.0398634493624027	0.171218734265595	1.35336448598131	0.641402900241059	2.75490943433343	6	103	1
SPAC1399.06	0	78	83	100	2211	300	0	0	0.0352781546811398	15.8639704365832	0.0011685921826045	0.0621201799630321	0	0.0258375731573854	1.37347717898264	3	97	1
SPAC13A11.01c	63	395	1	100	3460	300	0.63	283.300004361921	0.114161849710983	51.3365913033116	0.121118232761452	0.209646248817732	5.51848101265823	4.19069085354625	7.25376020909353	16	147	1.44233005436262e-16
SPAC13A11.02c	93	615	55	100	2318	300	0.93	418.204768343788	0.265314926660915	119.307491873523	0.120831509800293	0.189057350380306	3.50526829268293	2.8008743971708	4.38234938181548	40	153	4.07730683762162e-12
SPAC13A11.03	7	196	6	100	1299	300	0.07	31.4777782624356	0.150885296381832	67.8504843224171	0.0154274312752545	0.0783440528882819	0.463928571428571	0.200402332265555	1.01768924701878	14	93	1
SPAC13A11.04c	4	145	5	100	1927	300	0.04	17.9873018642489	0.0752464971458225	33.8370364597314	0.00870960733171247	0.0771208402311982	0.531586206896552	0.167834133282099	1.48611859125519	7	97	1
SPAC13A11.05	15	332	15	100	1914	300	0.15	67.4523819909335	0.173458725182863	78.0013612712989	0.0259280513212636	0.0773974335347653	0.864759036144578	0.496262902288984	1.48138687785541	16	99	1
SPAC13A11.06	4	52	6	100	2110	300	0.04	17.9873018642489	0.0246445497630332	11.0822238974046	0.023677930787996	0.221377727302635	1.62307692307692	0.499604339626715	4.67107004608559	2	102	1
SPAC13C5.01c	33	302	16	100	1113	300	0.33	148.395240380054	0.271338724168913	122.01628847716	0.0749679650756498	0.158477077814245	1.21619205298013	0.834393451291982	1.76384987607254	28	105	1
SPAC13C5.02	12	113	17	100	1441	300	0.12	53.9619055927468	0.0784177654406662	35.2631004625283	0.0557399041363907	0.197723424062523	1.53026548672566	0.80321201860539	2.84919454074096	8	104	1
SPAC13C5.03	4	35	131	100	2441	300	0.04	17.9873018642489	0.014338385907415	6.44772188906916	0.0345259525222105	0.336123682860994	2.78971428571429	0.842778501067157	8.20477909863687	1	103	1
SPAC13C5.04	57	122	123	100	743	300	0.57	256.319051565547	0.164199192462988	73.8375110174418	0.336964674209236	0.64682829006155	3.47139344262295	2.50364752937462	4.80593419515731	22	135	2.7524201412217e-06
SPAC13C5.05c	12	134	2	100	1652	300	0.12	53.9619055927468	0.0811138014527845	36.4754608021997	0.0472342862714751	0.165884296205618	1.47940298507463	0.780310409204768	2.74040857331681	8	104	1
SPAC13C5.06c	18	71	6	100	880	300	0.18	80.9428583891202	0.0806818181818182	36.2812054648203	0.145956951102764	0.435489783896536	2.23098591549296	1.28442116970432	3.83231009828952	8	110	1
SPAC13C5.07	0	423	7	100	4610	300	0	0	0.0917570498915401	41.2615438643021	0.000214983621464079	0.0113464019588421	0	0.00991074494949403	0.523069130302622	8	92	1
SPAC13D6.01	1	51	1	100	1431	300	0.01	4.49682546606223	0.0356394129979036	16.0264219964482	0.00100567785774732	0.130998981520172	0.280588235294118	0.0143912501443641	1.87459542555366	3	98	1
SPAC13D6.02c	116	574	69	100	1046	300	1.16	521.631754063219	0.548757170172084	246.766521751407	0.164677981437628	0.247829141734784	2.11386759581882	1.72253168583759	2.59229282254585	76	140	0.00141202273265897
SPAC13D6.03c	18	100	1	100	1087	300	0.18	80.9428583891202	0.0919963201471941	41.3691395221917	0.105364062134132	0.303886009550129	1.9566	1.14530735539802	3.30324092380991	9	109	1
SPAC13D6.04c	6	100	16	100	1714	300	0.06	26.9809527963734	0.058343057176196	26.2358545277843	0.0237700194371648	0.141656906997168	1.0284	0.407418133153005	2.42799938593146	5	101	1
SPAC13D6.05	6	128	32	100	830	300	0.06	26.9809527963734	0.15421686746988	69.3486336934899	0.0186739088736213	0.109998203831381	0.3890625	0.154993443651057	0.912985091800466	14	92	1
SPAC13F5.01c	4	112	9	100	2911	300	0.04	17.9873018642489	0.0384747509446925	17.3014239848495	0.0112282082040834	0.100324974566415	1.03964285714286	0.326853140820866	2.92046000962835	3	101	1
SPAC13F5.02c	40	205	10	100	1174	300	0.4	179.873018642489	0.174616695059625	78.5220801143746	0.13696512636199	0.276998435483006	2.29073170731707	1.60797058348976	3.25196163257049	20	120	0.435388273114326
SPAC13F5.03c	5	125	6	100	2209	300	0.05	22.4841273303112	0.0565866908103214	25.4460472276043	0.0144510532424012	0.101307676109515	0.8836	0.319223766124643	2.23788656525918	5	100	1
SPAC13F5.04c	8	89	15	100	2346	300	0.08	35.9746037284979	0.0379369138959932	17.0595680511312	0.0404310035777144	0.191493353034288	2.10876404494382	0.948511343933179	4.49243406218439	3	105	1
SPAC13F5.05	3	186	21	100	1977	300	0.03	13.4904763981867	0.0940819423368741	42.3070074197054	0.0041252784319319	0.0519874758842294	0.318870967741935	0.0815567545992936	1.02779239823122	8	95	1
SPAC13F5.06c	3	252	9	100	2828	300	0.03	13.4904763981867	0.0891089108910891	40.070721974812	0.00305257578607983	0.0382575071250755	0.336666666666667	0.0863268432303376	1.08192230149714	8	95	1
SPAC13F5.07c	1	25	7	100	1144	300	0.01	4.49682546606223	0.0218531468531469	9.82697872828285	0.00201502960057811	0.275223236161762	0.4576	0.0230519386306136	3.14855382169056	2	99	1
SPAC13G6.01c	10	147	2	100	4022	300	0.1	44.9682546606223	0.0365489806066634	16.4354386750658	0.0337977388768882	0.132749136708815	2.73605442176871	1.35934505762844	5.33917027842855	3	107	1
SPAC13G6.02c	0	1072	44	100	1590	300	0	0	0.674213836477987	303.182194944573	8.48033046402202e-05	0.00447136815868365	0	0.0013483725437795	0.07109475372307	40	60	1
SPAC13G6.03	11	302	8	100	3896	300	0.11	49.4650801266846	0.0775154004106776	34.8573226578746	0.0189365977447714	0.0681710776714224	1.41907284768212	0.737769848136295	2.65594518607862	7	104	1
SPAC13G6.04	18	137	41	100	505	300	0.18	80.9428583891202	0.271287128712871	121.993086901094	0.0777796692846067	0.219232790399597	0.663503649635036	0.392787329887264	1.10712559151796	25	93	1
SPAC13G6.05c	13	63	4	100	1131	300	0.13	58.458731058809	0.0557029177718833	25.0486299170575	0.108299291739124	0.385809171761594	2.33380952380952	1.2248649895695	4.36350173262363	5	108	1
SPAC13G6.06c	79	898	21	100	3730	300	0.79	355.249211818916	0.240750670241287	108.261374491257	0.0694050811804886	0.111357670146043	3.28140311804009	2.58880952803222	4.15364109644742	34	145	1.11725443327174e-09
SPAC13G6.07c	57	1035	209	100	1057	300	0.57	256.319051565547	0.97918637653737	440.323023403445	0.0417784607284006	0.0724322080085924	0.582115942028986	0.441598329899195	0.765608438650822	77	80	1
SPAC13G6.08	2	16	2	100	2130	300	0.02	8.99365093212447	0.00751173708920188	3.37789706370872	0.0198698862921535	0.564288735510909	2.6625	0.42322857802287	12.0193500663824	0	102	1
SPAC13G6.09	0	178	2	100	1572	300	0	0	0.11323155216285	50.9182527327657	0.000511258068640113	0.0270433726961308	0	0.00803697683902258	0.425121818783176	10	90	1
SPAC13G6.10c	128	1997	111	100	1922	300	1.28	575.593659655966	1.03902185223725	467.229992493563	0.0533795045271277	0.0769130550456387	1.23192789183776	1.02595407701139	1.47826891797718	116	112	1
SPAC13G6.11c	9	143	358	100	1342	300	0.09	40.4714291945601	0.10655737704918	47.9169926711549	0.0300453138137841	0.127127617835475	0.844615384615385	0.403208111380982	1.70605263135208	10	99	1
SPAC13G6.12c	1	120	2	100	2897	300	0.01	4.49682546606223	0.041422160856058	18.6268227796848	0.000431743514635606	0.0547778594814043	0.241416666666667	0.0125076096189935	1.58691458917628	4	97	1
SPAC13G6.13	0	0	1	100	147	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13G6.14	25	488	11	100	1272	300	0.25	112.420636651556	0.383647798742138	172.519719138237	0.0335166318387944	0.0776888550690769	0.651639344262295	0.426331556989464	0.988202236478659	34	91	1
SPAC13G6.15c	2	76	5	100	1351	300	0.02	8.99365093212447	0.0562546262028127	25.296723569262	0.00447357636740423	0.108703657278664	0.355526315789474	0.0604380167236312	1.46858640983475	5	97	1
