CDK9as_dis2ts_3MBPP1_18Cr2_pr_counts	CDK9as_dis2ts_3MBPP1_18Cr2gb_counts	CDK9as_dis2ts_3MBPP1_18Cr2term_counts	CDK9as_dis2ts_3MBPP1_18Cr2pr_map	CDK9as_dis2ts_3MBPP1_18Cr2gb_map	CDK9as_dis2ts_3MBPP1_18Cr2term_map	CDK9as_dis2ts_3MBPP1_18Cr2pr_density	CDK9as_dis2ts_3MBPP1_18Cr2pr_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2gb_density	CDK9as_dis2ts_3MBPP1_18Cr2gb_densityRPKM	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_18Cr2pause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_18Cr2_ExpPR	CDK9as_dis2ts_3MBPP1_18Cr2_ExpGB	CDK9as_dis2ts_3MBPP1_18Cr2Fexact_Pval
SPAC227.09	6	148	3	100	2018	300	0.06	18.8492590199202	0.0733399405351833	23.0400589275536	0.0161940565034737	0.0948537618131779	0.818108108108108	0.326796060240099	1.91414891338993	7	99	1
SPAC227.10	27	159	18	100	920	300	0.27	84.821665589641	0.172826086956522	54.2940613073789	0.110448283356095	0.259394096448443	1.5622641509434	1.01612420687608	2.38642568732567	18	109	1
SPAC227.12	2	222	0	100	1511	300	0.02	6.2830863399734	0.14692256783587	46.1563589501686	0.0015504068855554	0.0366347604715929	0.136126126126126	0.0234266480407422	0.553551230725769	13	89	1
SPNCRNA.658	1	7	5	100	737	300	0.01	3.1415431699867	0.00949796472184532	2.98382662006878	0.00660323359662749	1.14229470290644	1.05285714285714	0.0486658316071446	8.41871196042043	0	101	1
SPAC227.14	0	174	11	100	2392	300	0	0	0.072742474916388	22.8523625241508	0.000523026167114892	0.0276683047009877	0	0.0125107859173882	0.661825848447626	6	94	1
SPAC227.15	17	416	61	100	3140	300	0.17	53.4062338897739	0.132484076433121	41.6204445450468	0.024339142208588	0.0676477456470524	1.28317307692308	0.764249065349664	2.12413921331745	13	104	1
SPNCRNA.659	99	2367	8	100	1709	300	0.99	311.012773828684	1.38502047981276	435.110162864747	0.0340221638118827	0.05136655413591	0.714790874524715	0.581438779545075	0.877854410182702	115	84	1
SPSNORNA.05	193	97	767	100	32	300	1.93	606.317831807434	3.03125	952.280273402219	1.54838596046894	2.55841026217958	0.636701030927835	0.495483507350059	0.818691283897464	220	73	1
SPAC227.18	20	989	31	100	1503	300	0.2	62.830863399734	0.658017298735862	206.718975057675	0.0126346438176289	0.0320061527592046	0.303943377148635	0.189898696578962	0.481052475970845	47	73	1
SPAC2F7.04	1	123	6	100	1900	300	0.01	3.1415431699867	0.0647368421052632	20.3373584162297	0.000421290135410667	0.0534261867289411	0.154471544715447	0.00800451257280268	1.01509754784988	6	95	1
SPNCRNA.552	5	82	3	100	1515	300	0.05	15.7077158499335	0.0541254125412541	17.0037320091689	0.0218158896069237	0.15611215677238	0.923780487804878	0.330510727544893	2.36509917510156	5	100	1
SPNCRNA.660	5	87	4	100	2062	300	0.05	15.7077158499335	0.042192046556741	13.2548135688091	0.020595364687552	0.146875213149307	1.18505747126437	0.424676419857322	3.02856689513871	4	101	1
SPNCRNA.661	9	90	5	100	910	300	0.09	28.2738885298803	0.0989010989010989	31.0702071756927	0.047138051667472	0.204737075175364	0.91	0.428956270173995	1.86310738409581	9	100	1
SPAC2F7.10	2	330	15	100	2628	300	0.02	6.2830863399734	0.125570776255708	39.4486014496047	0.00104520060350009	0.024579346581955	0.159272727272727	0.0274678718599824	0.645945228173776	11	91	1
SPNCRNA.154	25	254	110	100	624	300	0.25	78.5385792496675	0.407051282051282	127.876917496254	0.0637804467074683	0.150730361758955	0.614173228346457	0.397989987454602	0.940557457375877	36	89	1
SPAC2F7.11	25	821	18	100	3566	300	0.25	78.5385792496675	0.230229949523275	72.3277325451229	0.0200077205084614	0.0459764138309395	1.08587088915956	0.713475313331735	1.6395189172113	23	102	1
SPAC2F7.15	7	118	5	100	962	300	0.07	21.9908021899069	0.122661122661123	38.5345212118951	0.0253878901171685	0.131443500828245	0.570677966101695	0.244231502927161	1.26448647796772	11	96	1
SPAC2F7.17	1	64	4	100	2126	300	0.01	3.1415431699867	0.0301034807149577	9.45713842329017	0.000804249148526225	0.103792408019431	0.3321875	0.0170983368976675	2.2066265944931	2	99	1
SPNCRNA.155	0	3	8	100	751	300	0	0	0.00399467376830892	1.25494400931559	0.0327971598819604	2.22593021867193	0	0.246306670713522	16.7167359422262	0	100	1
SPAC13A11.03	5	324	16	100	1299	300	0.05	15.7077158499335	0.249422632794457	78.3571968495528	0.00563996045564443	0.0385891438076587	0.200462962962963	0.0732630863188212	0.501272978061486	20	85	1
SPAC13A11.05	28	472	11	100	1914	300	0.28	87.9632087596277	0.246603970741902	77.4717019975822	0.0397162344781459	0.0880224584377834	1.13542372881356	0.760168727911712	1.68474985449918	25	103	1
SPAC13A11.06	8	72	7	100	2110	300	0.08	25.1323453598936	0.0341232227488152	10.7199577364475	0.0495980620710347	0.238658751428835	2.34444444444444	1.04651910969883	5.03569965514842	3	105	1
SPAC3H8.02	12	381	24	100	1885	300	0.12	37.6985180398404	0.202122015915119	63.4975038602087	0.0169028810007992	0.0572939178398697	0.593700787401575	0.318619306865065	1.07999035128154	18	94	1
SPAC3H8.03	9	235	15	100	1248	300	0.09	28.2738885298803	0.188301282051282	59.1556606527945	0.0184398971851279	0.0766596745736731	0.477957446808511	0.230129916870396	0.95671273867944	17	92	1
SPAC3H8.04	1	217	17	100	1486	300	0.01	3.1415431699867	0.146029609690444	45.8758322938839	0.000239554095853957	0.0301300164021731	0.0684792626728111	0.00355977386438979	0.447732043736292	12	89	1
SPNCRNA.156	0	5	55	100	367	300	0	0	0.0136239782016349	4.28003156673938	0.0190383591688732	1.16008855872718	0	0.0698707781497646	4.25752501052876	1	99	1
SPAC3H8.06	30	637	30	100	2157	300	0.3	94.2462950996011	0.295317570700046	92.7752897209796	0.0320578381040721	0.0687740021586662	1.01585557299843	0.691487567904836	1.48345522656243	29	101	1
SPNCRNA.666	6	118	15	100	1793	300	0.06	18.8492590199202	0.0658114891243726	20.6749634165327	0.0202222844137787	0.119540330802538	0.911694915254237	0.362585559539053	2.14335813128951	6	100	1
SPAC3H8.10	50	582	37	100	1535	300	0.5	157.077158499335	0.379153094462541	119.112581428812	0.063639534225368	0.115661542871484	1.31872852233677	0.976866850359398	1.77540468307727	41	109	1
SPAC1F3.01	14	226	2	100	2291	300	0.14	43.9816043798138	0.0986468790920995	30.9903429252289	0.0346491353568753	0.108694110172484	1.41920353982301	0.793811691026013	2.4901820640516	10	104	1
SPAC1F3.03	11	531	5	100	4680	300	0.11	34.5569748698537	0.113461538461538	35.644432121003	0.0108237325696841	0.0385698714019532	0.969491525423729	0.506550684261218	1.80506998161141	11	100	1
SPAC1F3.05	10	494	25	100	2085	300	0.1	31.415431699867	0.236930455635492	74.4327254663516	0.010217140863352	0.0388508269625984	0.422064777327935	0.21302738700089	0.810039742170177	21	89	1
SPNCRNA.668	20	36	10	100	454	300	0.2	62.830863399734	0.079295154185022	24.9109150042998	0.310377405312614	0.988169248491568	2.52222222222222	1.40911342011927	4.48628838815172	8	112	1
SPAC1F3.09	0	365	17	100	3107	300	0	0	0.11747666559382	36.9058016429078	0.00024916621699842	0.0131538715172322	0	0.0077415943621409	0.408690788040404	10	90	1
SPAC1D4.01	11	194	4	100	1689	300	0.11	34.5569748698537	0.114860864416815	36.0840364107413	0.0292914587293239	0.106833687882338	0.957680412371134	0.494732737938281	1.80442098833269	11	100	1
SPAC1D4.04	27	749	14	100	1676	300	0.27	84.821665589641	0.446897374701671	140.394739517902	0.0240579845597035	0.0536330086877042	0.604165554072096	0.40321182122063	0.898889225605923	39	88	1
SPAC1D4.08	21	303	13	100	1557	300	0.21	65.9724065697207	0.194605009633911	61.1360038860611	0.0433445395922579	0.109702490229918	1.07910891089109	0.674874481451455	1.70806777287982	19	102	1
SPAC1D4.10	1	105	5	100	2960	300	0.01	3.1415431699867	0.035472972972973	11.1439875962366	0.000492893847620123	0.0627106100080988	0.281904761904762	0.0145896578895556	1.85623405623972	3	98	1
SPNCRNA.671	7	180	3	100	3579	300	0.07	21.9908021899069	0.0502933780385583	15.7998818272592	0.016777635797926	0.0854235965633659	1.39183333333333	0.600471585207771	3.05731052100287	5	102	1
SPAC1D4.12	5	278	13	100	3093	300	0.05	15.7077158499335	0.0898803750404138	28.2363078324055	0.00656526142563486	0.0450343008394689	0.556294964028777	0.203063535894886	1.39291092496477	8	97	1
SPAC1D4.13	19	253	4	100	1672	300	0.19	59.6893202297473	0.151315789473684	47.5365084932198	0.0457147360083802	0.12192959668177	1.25565217391304	0.764350386060117	2.0386628565192	15	104	1
SPAC1D4.14	19	417	17	100	5032	300	0.19	59.6893202297473	0.0828696343402226	26.0338533760822	0.0279294192369457	0.0734485253848952	2.29275779376499	1.40540837600311	3.69592979736793	9	110	1
SPNCRNA.158	4	15	32	100	689	300	0.04	12.5661726799468	0.0217706821480406	6.83935378081285	0.0749300695813891	0.855217779850123	1.83733333333333	0.516268179415771	5.89245050316735	2	102	1
SPAC22F3.12c	0	422	6	100	2622	300	0	0	0.16094584286804	50.5618313399843	0.000215493329768333	0.0113733469318429	0	0.00565023510652569	0.298209156552921	13	87	1
SPAC22F3.11c	3	32	36	100	691	300	0.03	9.42462950996011	0.0463096960926194	14.5483909463928	0.0229150017431142	0.319025295705829	0.6478125	0.158342662044919	2.20446479332728	4	99	1
SPAC22F3.10c	18	421	41	100	2307	300	0.18	56.5477770597606	0.182488079757261	57.329418056541	0.0258530795908651	0.0697957946507225	0.986365795724465	0.596430546161258	1.61018898259217	18	100	1
SPAC22F3.09c	22	385	12	100	2443	300	0.22	69.1139497397075	0.157593123209169	49.5085599854638	0.0362444490427113	0.0892376895907168	1.396	0.885451890113436	2.18007675670121	16	106	1
SPAC22F3.08c	4	147	8	100	1570	300	0.04	12.5661726799468	0.0936305732484076	29.4144487890475	0.00859279280945962	0.0760546756416699	0.427210884353741	0.134906847108516	1.19405840757422	8	96	1
SPAC22F3.07c	12	93	47	100	407	300	0.12	37.6985180398404	0.228501228501229	71.7846473731605	0.0672795739886591	0.241928580032044	0.525161290322581	0.273827866133842	0.984649320730418	20	92	1
SPAC22F3.15	10	40	9	100	431	300	0.1	31.415431699867	0.0928074245939675	29.1558530857235	0.117345378233089	0.518457154208686	1.0775	0.505758580184615	2.23455033463944	9	101	1
SPAC22F3.06c	39	638	25	100	3193	300	0.39	122.520183629481	0.199812088944566	62.7718303304577	0.0436170493658635	0.0853280655943361	1.95183385579937	1.39269238625202	2.72452513442715	23	116	1
SPAC22F3.05c	13	256	12	100	5543	264	0.13	40.8400612098271	0.0461843766913224	14.5090213154717	0.0278269900667061	0.0907362163287159	2.8148046875	1.54245005939752	5.02950847110072	4	109	1
SPAC22F3.03c	0	170	7	100	4143	300	0	0	0.0410330678252474	12.8907153970007	0.000535348784141332	0.0283228022488608	0	0.0221795001269754	1.1734136971703	3	97	1
SPAC1296.02	14	544	32	100	937	300	0.14	43.9816043798138	0.580576307363927	182.390553305525	0.0145403124467214	0.0446864360909955	0.241139705882353	0.136242727625779	0.418711906172628	41	73	1
SPAC1296.04	2	157	12	100	1425	300	0.02	6.2830863399734	0.110175438596491	34.6120896623096	0.00218647479066798	0.0519775762718875	0.181528662420382	0.0311572657670188	0.740680461874396	10	92	1
SPAC1296.06	13	309	19	100	1968	300	0.13	40.8400612098271	0.157012195121951	49.3260589189985	0.0231120600034745	0.0749765940128423	0.827961165048544	0.454845340868378	1.47553937017274	15	98	1
SPAPJ696.02	27	1118	33	100	1504	300	0.27	84.821665589641	0.743351063829787	233.526945747682	0.0161557858278521	0.0358445883179371	0.363220035778175	0.242983018850896	0.539102608301774	54	73	1
SPAC22G7.02	52	425	20	100	3254	300	0.52	163.360244839309	0.13060848186847	41.0312184156223	0.0907310701018999	0.164584386285067	3.98136470588235	2.95238902111582	5.35557592971607	17	135	5.9580508716199e-09
SPAC22G7.03	12	19	25	100	632	300	0.12	37.6985180398404	0.0300632911392405	9.44451269458028	0.288933100706193	1.36478755449112	3.99157894736842	1.82605719646314	8.62545734438388	3	109	1
SPAC22G7.04	9	384	32	100	3582	300	0.09	28.2738885298803	0.107202680067002	33.6781847368759	0.0113437875337631	0.046656186600018	0.83953125	0.406334469459394	1.67122460401265	10	99	1
SPAC22G7.05	23	292	11	100	1801	300	0.23	72.2554929096941	0.162132148806219	50.9345144717444	0.0502610444953917	0.12236070022598	1.41859589041096	0.905201411362004	2.20371621106991	17	106	1
SPAC22G7.08	12	253	16	100	2163	300	0.12	37.6985180398404	0.116967175219602	36.745743042378	0.0253325234569097	0.086714619511446	1.02592885375494	0.547942482372958	1.87563722003258	11	101	1
SPAC22G7.10	26	382	14	100	1816	300	0.26	81.6801224196543	0.210352422907489	66.0831217475176	0.0447674770944666	0.102722143713715	1.23602094240838	0.812977384035513	1.86543412984107	21	105	1
SPNCRNA.679	2	46	5	100	1696	300	0.02	6.2830863399734	0.027122641509434	8.52069491859601	0.00730283643198064	0.182405882134092	0.737391304347826	0.123856105886392	3.0936037609942	2	100	1
SPNCRNA.680	5	66	66	100	1675	300	0.05	15.7077158499335	0.0394029850746269	12.3786178638282	0.0269213699250231	0.195433755769517	1.26893939393939	0.450932946244138	3.27351540913942	3	102	1
SPAC4G8.04	12	550	16	100	2585	300	0.12	37.6985180398404	0.212765957446809	66.8413440422703	0.0117435300280349	0.0395676748230236	0.564	0.303570251224702	1.02282439417516	19	93	1
SPAC4G8.05	77	623	9	100	1927	300	0.77	241.898824088976	0.323300467047224	101.566237410572	0.0968162270759181	0.157564381688226	2.38168539325843	1.86564869575294	3.03626563513211	43	134	0.000470618516728977
SPNCRNA.159	0	35	31	100	496	300	0	0	0.0705645161290323	22.1681473688578	0.00261349347422073	0.140450384980723	0	0.0129629276321348	0.696633909504384	6	94	1
SPNCRNA.681	0	42	49	100	673	300	0	0	0.062407132243685	19.6054700058605	0.00217558502762114	0.116531237016716	0	0.0146416872358903	0.7842552251225	5	95	1
SPAC4G8.08	9	175	59	100	1117	300	0.09	28.2738885298803	0.156669650850492	49.2184471573566	0.0246492307557088	0.103443093117206	0.574457142857143	0.275331907541267	1.15545935011919	14	95	1
SPAC4G8.09	14	170	42	100	2722	300	0.14	43.9816043798138	0.0624540778839089	19.6202181814011	0.045805997552698	0.145343511394927	2.24164705882353	1.24683925338444	3.95625038016992	6	108	1
SPAC4G8.10	6	124	7	100	1859	300	0.06	18.8492590199202	0.0667025282409898	20.9548872016327	0.0192639047804862	0.113626298580197	0.899516129032258	0.358115989869239	2.11231289060586	6	100	1
SPNCRNA.684	2	9	37	100	245	300	0.02	6.2830863399734	0.036734693877551	11.5403626652573	0.0332058119471448	1.09402338033518	0.544444444444445	0.0813542392705047	2.6803572818212	3	99	1
SPNCRNA.685	11	61	12	100	571	300	0.11	34.5569748698537	0.106830122591944	33.5611441977564	0.0897282157084228	0.353527162469359	1.02967213114754	0.512348111695094	2.01864009770004	10	101	1
SPNCRNA.686	1	12	1	100	1423	300	0.01	3.1415431699867	0.0084328882642305	2.64922825297543	0.0040448521341888	0.610617545978525	1.18583333333333	0.0575582458695066	8.68908767927441	0	101	1
SPAC16C9.03	27	498	18	100	1610	300	0.27	84.821665589641	0.309316770186335	97.1731986741228	0.0360538700656576	0.080960963239884	0.87289156626506	0.580467308057087	1.30347150816213	30	97	1
SPAC16C9.05	18	209	9	100	1374	300	0.18	56.5477770597606	0.152110625909753	47.7862097909185	0.051534106561029	0.142122216280985	1.18334928229665	0.708078624148539	1.95275925170074	15	103	1
SPAC16C9.07	11	307	28	100	2860	300	0.11	34.5569748698537	0.107342657342657	33.7221592023048	0.0186316740563154	0.06704763487639	1.02475570032573	0.532865878010621	1.91756235746475	10	101	1
SPAC2G11.02	18	350	9	100	4070	300	0.18	56.5477770597606	0.085995085995086	27.0157275060282	0.031031883052921	0.0841374178624898	2.09314285714286	1.26299764025388	3.42439290700334	9	109	1
SPAC2G11.04	6	145	18	100	1073	300	0.06	18.8492590199202	0.135135135135135	42.4532860809014	0.0165231907156673	0.0968540582639267	0.444	0.17729383637911	1.03924404517193	12	94	1
SPAC2G11.06	12	279	8	100	1550	300	0.12	37.6985180398404	0.18	56.5477770597606	0.0230023347277471	0.0785245533290919	0.666666666666667	0.35653618828008	1.21713057660092	17	95	1
SPAC2G11.09	16	842	15	100	2677	300	0.16	50.2646907197872	0.314531191632424	98.8113316820621	0.0111894398758888	0.0317677705775574	0.508693586698337	0.299541305477543	0.850423218361212	27	89	1
SPNCRNA.689	2	16	4	100	1558	300	0.02	6.2830863399734	0.0102695763799743	3.22623175351651	0.0198698862921535	0.564288735510909	1.9475	0.309572828431752	8.79161849925997	1	101	1
SPNCRNA.690	4	69	1	100	2217	300	0.04	12.5661726799468	0.0311231393775372	9.77746859400462	0.0180174113340661	0.164994420857262	1.28521739130435	0.399446009276246	3.6579263104055	3	101	1
SPAC2G11.12	4	408	23	100	3958	300	0.04	12.5661726799468	0.103082364830723	32.3837699180034	0.00312435166333645	0.0271203906769926	0.388039215686274	0.123661838834857	1.07342506299537	9	95	1
SPAC2G11.13	18	273	162	100	1781	300	0.18	56.5477770597606	0.153284671532847	48.155041291767	0.0396448196763221	0.108260268956786	1.17428571428571	0.706074238435296	1.92811539012035	15	103	1
SPAC2G11.14	44	535	7	100	3125	300	0.44	138.227899479415	0.1712	53.7832190701723	0.0597117274825327	0.112903200548773	2.57009345794393	1.86599148382915	3.52822501714915	21	123	0.0103895909213461
SPAC521.02	11	151	17	100	683	300	0.11	34.5569748698537	0.22108345534407	69.4543219133224	0.037444084159375	0.137983985712356	0.497549668874172	0.255743094808531	0.942430622415391	20	91	1
SPAC521.03	22	811	206	100	1022	300	0.22	69.1139497397075	0.793542074363992	249.294668381528	0.0173201614372934	0.0420772937011139	0.277237977805179	0.177012049889139	0.430029941625384	53	69	1
SPNCRNA.693	1	9	106	100	872	264	0.01	3.1415431699867	0.0103211009174312	3.24241840938995	0.00526992812214453	0.847902870266008	0.968888888888889	0.0459537732251003	7.39371302871959	1	100	1
SPAC521.05	52	406	236	72	522	300	0.722222222222222	226.889228943484	0.777777777777778	244.342246554521	0.0949034138010904	0.172422090403797	0.928571428571429	0.688049750057905	1.25006015542753	54	70	1
SPAC23G3.01	40	1009	17	100	3563	300	0.4	125.661726799468	0.283188324445692	88.9648346482341	0.028510538090287	0.0549081924925425	1.41248761149653	1.01583047215693	1.95637889850929	30	110	1
SPAC23G3.03	6	195	36	100	1780	300	0.06	18.8492590199202	0.109550561797753	34.4157819183936	0.0123423834738388	0.0716643163885041	0.547692307692308	0.219694425834331	1.27562483171537	10	96	1
SPAC23G3.04	30	353	26	100	1096	300	0.3	94.2462950996011	0.322080291970803	101.18291414282	0.0574446464385347	0.12499609814663	0.931444759206799	0.62959332496634	1.36995723568706	31	99	1
SPAC23G3.06	29	1046	40	100	1833	300	0.29	91.1047519296144	0.570649208947081	179.271912482602	0.0188114594753088	0.0406012156665138	0.508193116634799	0.34481405218241	0.744220283167199	46	83	1
SPAC23G3.09	24	710	13	100	1407	300	0.24	75.3970360796808	0.504619758351102	158.528475528824	0.0219920948005739	0.0515187371263952	0.475605633802817	0.309428773844075	0.72486863136838	41	83	1
SPAC23G3.11	31	709	32	100	3061	300	0.31	97.3878382695878	0.231623652401176	72.7655703208289	0.0299771403261342	0.0634098291671019	1.33837799717913	0.917600265382969	1.94097487080499	24	107	1
SPAC22H12.02	0	397	13	100	2351	300	0	0	0.168864313058273	53.0494529342714	0.000229071039931441	0.0120911884269092	0	0.00538546014878819	0.284263839916635	14	86	1
SPAC22H12.03	3	66	8	100	965	300	0.03	9.42462950996011	0.0683937823834197	21.4862019916189	0.0114252185883525	0.149561053182487	0.438636363636364	0.110253359377601	1.443264163211	6	97	1
SPAC1687.01	1	86	34	100	635	300	0.01	3.1415431699867	0.135433070866142	42.5468838769853	0.000600654467566792	0.0767975237156623	0.0738372093023256	0.00381415586904913	0.487664275594456	12	89	1
SPAC1687.02	9	80	12	100	2108	300	0.09	28.2738885298803	0.0379506641366224	11.9223649714865	0.0528071312489273	0.231371237683195	2.3715	1.11317432672739	4.87730569036176	3	106	1
SPAC1687.04	20	258	76	100	1619	300	0.2	62.830863399734	0.159357628165534	50.0628868348715	0.0477969774349623	0.124367110797181	1.25503875968992	0.773833064672039	2.01350352380635	16	104	1
SPAC1687.05	14	480	12	100	2981	300	0.14	43.9816043798138	0.161019792016102	50.5850627840864	0.0164631805141577	0.0506951470106021	0.869458333333333	0.490767411127041	1.51122233238605	15	99	1
SPAC1687.08	9	7	32	100	90	300	0.09	28.2738885298803	0.0777777777777778	24.4342246554521	0.439972250382499	3.81841073131305	1.15714285714286	0.395975025344249	3.43656965818175	7	102	1
SPAC1687.09	64	1039	30	100	4612	300	0.64	201.058762879149	0.225281873373807	70.7732730619294	0.0474470160040526	0.0798171326661911	2.840885466795	2.18825637810691	3.68116615856473	30	134	6.95192690503392e-06
SPAC1687.10	12	96	55	100	2041	300	0.12	37.6985180398404	0.0470357667809897	14.7764891875906	0.0652530660841676	0.234080414342882	2.55125	1.33181507877786	4.77758125673821	5	107	1
SPAC1687.11	42	710	30	100	2664	300	0.42	131.944813139441	0.266516516516517	83.7273142151111	0.0427658064849375	0.0815319349864105	1.57588732394366	1.13928108475874	2.17201074803798	29	113	1
SPAC1687.15	28	721	32	100	2170	300	0.28	87.9632087596277	0.332258064516129	104.380305325365	0.0261034232875833	0.0573910235822319	0.842718446601942	0.566444285340557	1.24538521173443	31	97	1
SPNCRNA.160	2	3	9	100	35	249	0.02	6.2830863399734	0.0857142857142857	26.9275128856003	0.0782648165603505	4.86773260028688	0.233333333333333	0.0273926857961227	1.70370641010041	8	94	1
SPNCRNA.697	3	29	10	100	1333	300	0.03	9.42462950996011	0.0217554388597149	6.83456503598007	0.0251465659283638	0.354399747464255	1.37896551724138	0.33520372382509	4.72414863369851	2	101	1
