CDK9as_dis2ts_3MBPP1_30C_combined_pr_counts	CDK9as_dis2ts_3MBPP1_30C_combinedgb_counts	CDK9as_dis2ts_3MBPP1_30C_combinedterm_counts	CDK9as_dis2ts_3MBPP1_30C_combinedpr_map	CDK9as_dis2ts_3MBPP1_30C_combinedgb_map	CDK9as_dis2ts_3MBPP1_30C_combinedterm_map	CDK9as_dis2ts_3MBPP1_30C_combinedpr_density	CDK9as_dis2ts_3MBPP1_30C_combinedpr_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedgb_density	CDK9as_dis2ts_3MBPP1_30C_combinedgb_densityRPKM	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_low_scaled	CDK9as_dis2ts_3MBPP1_30C_combinedpause_index_CI_high_scaled	CDK9as_dis2ts_3MBPP1_30C_combined_ExpPR	CDK9as_dis2ts_3MBPP1_30C_combined_ExpGB	CDK9as_dis2ts_3MBPP1_30C_combinedFexact_Pval
SPAC227.06	103	478	36	100	873	300	1.03	222.432849574279	0.547537227949599	118.242976563913	0.1731301212175	0.267969946680593	1.88115062761506	1.51142595822877	2.33937763452158	71	132	0.145785448282101
SPNCRNA.657	3	68	10	100	607	300	0.03	6.47862668662948	0.112026359143328	24.1925653317301	0.0110979033367924	0.145026314826846	0.267794117647059	0.0673642732543296	0.880309730998952	10	93	1
SPAC227.09	19	181	4	100	2018	300	0.19	41.0313023486533	0.0896927651139742	19.3695313888328	0.0634577801757536	0.171656517588775	2.11834254143646	1.28057800394671	3.46402852494147	9	110	1
SPAC227.10	51	203	24	100	920	300	0.51	110.136653672701	0.220652173913043	47.6507687458617	0.182570533353806	0.34491415183892	2.31133004926108	1.67964890685502	3.17321019691807	27	124	0.0899676584147055
SPAC227.12	6	257	7	100	1511	300	0.06	12.957253373259	0.170086035737922	36.7307976718239	0.00939478768798738	0.0541872277920525	0.352762645914397	0.141955241965489	0.818769011937914	15	91	1
SPNCRNA.658	0	14	4	100	737	300	0	0	0.0189959294436906	4.10225118104083	0.0065974714867639	0.365411596620526	0	0.0486233648574499	2.69308346709328	1	99	1
SPAC227.14	2	156	10	100	2392	300	0.02	4.31908445775298	0.0652173913043478	14.0839710578902	0.0022003627673571	0.0523146397279398	0.306666666666667	0.0526326773951818	1.25136618229232	6	96	1
SPAC227.15	54	758	148	100	3140	300	0.54	116.615280359331	0.24140127388535	52.1316245059994	0.0535022980043082	0.0946276931777828	2.23693931398417	1.67997215733528	2.97130956578238	29	125	0.043115565624639
SPNCRNA.659	256	2806	6	100	1709	300	2.56	552.842810592382	1.6418958455237	354.57434138253	0.080101467312632	0.103887678989412	1.5591732002851	1.36893407637288	1.77544043392905	221	135	0.782106182402508
SPSNORNA.05	261	117	822	100	32	300	2.61	563.640521736764	3.65625	789.582627432967	1.78387166621156	2.79109102570913	0.713846153846154	0.570838933187699	0.893149128226921	283	78	1
SPAC227.18	44	1426	45	100	1503	300	0.44	95.0198580705656	0.948769128409847	204.890699825541	0.0225786196037602	0.0420236508597225	0.463758765778401	0.339356652644516	0.63161547242163	70	74	1
SPAC2F7.04	9	160	7	100	1900	300	0.09	19.4358800598884	0.0842105263157895	18.1856187694862	0.0269150990831203	0.113341733176085	1.06875	0.511386882579285	2.15349293034561	8	101	1
SPNCRNA.552	14	207	11	100	1515	300	0.14	30.2335912042709	0.136633663366337	29.5066165925699	0.0377703578021914	0.118864207292985	1.02463768115942	0.5722209207032	1.80079274048872	13	101	1
SPNCRNA.660	14	236	5	100	2062	300	0.14	30.2335912042709	0.114451988360815	24.716390204406	0.0332049715289359	0.104010107051229	1.22322033898305	0.684686512926659	2.14468840739634	11	103	1
SPNCRNA.661	14	131	2	100	910	300	0.14	30.2335912042709	0.143956043956044	31.0879156025077	0.0590489512341088	0.189927264887844	0.972519083969466	0.53734545623039	1.72833811047938	14	100	1
SPAC2F7.10	18	426	19	100	2628	300	0.18	38.8717601197769	0.162100456621005	35.0062781393221	0.0255527722907554	0.0689678874623966	1.11042253521127	0.671526855801052	1.81247608251178	16	102	1
SPNCRNA.154	66	348	133	100	624	300	0.66	142.529787105848	0.557692307692308	120.436008918112	0.144455965476065	0.248584632099911	1.18344827586207	0.901405224570644	1.55116810430345	59	107	1
SPAC2F7.11	66	1485	48	100	3566	300	0.66	142.529787105848	0.416432978126753	89.9304601761523	0.0344486681735968	0.0572358712642979	1.58488888888889	1.22843950707046	2.04103116928486	48	118	1
SPAC2F7.15	11	162	10	100	962	300	0.11	23.7549645176414	0.168399168399168	36.3665115465688	0.0349552084856726	0.128407034620261	0.65320987654321	0.33626910563217	1.23527567304691	15	96	1
SPAC2F7.17	1	79	4	100	2126	300	0.01	2.15954222887649	0.0371589840075259	8.02463951463983	0.000653273939375048	0.083726477547001	0.269113924050633	0.0138886039511135	1.78002491264924	3	98	1
SPNCRNA.155	0	11	3	100	751	300	0	0	0.014647137150466	3.16311112085771	0.00843437698064696	0.473726222726494	0	0.0633421711246586	3.55768393267597	1	99	1
SPAC13A11.03	11	396	12	100	1299	300	0.11	23.7549645176414	0.304849884526559	65.8336199103226	0.0144811121720731	0.0518402719252286	0.360833333333333	0.188109647115229	0.673405132308719	25	86	1
SPAC13A11.05	26	692	27	100	1914	300	0.26	56.1480979507888	0.361546499477534	78.0774933324207	0.0248645024272624	0.0563514469039518	0.719132947976879	0.475906576457801	1.07856669374164	33	93	1
SPAC13A11.06	6	94	13	100	2110	300	0.06	12.957253373259	0.0445497630331754	9.62070945565831	0.0252464367159973	0.150965858930644	1.3468085106383	0.532699814707543	3.18537962343659	4	102	1
SPAC3H8.02	23	840	46	100	1885	300	0.23	49.6694712641593	0.445623342175066	96.2342425600134	0.0176649476471521	0.0420584984797623	0.516130952380952	0.332984263148818	0.79280269634352	37	86	1
SPAC3H8.03	22	330	31	100	1248	300	0.22	47.5099290352828	0.264423076923077	57.1032800904841	0.0421974361467639	0.104332704935901	0.832	0.526624003111614	1.30207215760005	25	97	1
SPAC3H8.04	5	426	37	100	1486	300	0.05	10.7977111443825	0.286675639300135	61.9088149058806	0.00429706055510205	0.0292929578683412	0.174413145539906	0.0638543198488164	0.43529335392355	23	82	1
SPNCRNA.156	2	1	93	100	367	300	0.02	4.31908445775298	0.00272479564032698	0.588431125034466	0.143294171183347	55.6482554667983	7.34	0.525889608242883	204.22909756315	0	102	1
SPAC3H8.06	43	1192	81	100	2157	300	0.43	92.8603158416891	0.552619378766806	119.340488494241	0.0262765740574761	0.0493506395713828	0.778112416107383	0.56678570241976	1.06449329555473	50	93	1
SPNCRNA.666	5	141	14	100	1793	300	0.05	10.7977111443825	0.0786391522587842	16.9824570145893	0.0128384001801206	0.0896009379160109	0.635815602836879	0.230192515229562	1.60654481683408	7	98	1
SPAC3H8.10	84	868	77	100	1535	300	0.84	181.401547225625	0.565472312703583	122.116133854384	0.0768411579397962	0.121727944813991	1.48548387096774	1.17951177437587	1.86852395289476	66	118	1
SPAC1F3.01	32	378	7	100	2291	300	0.32	69.1053513240477	0.164993452640768	35.6310328465872	0.057976754992662	0.12295638894892	1.9394708994709	1.32824745688189	2.81693087081975	18	114	1
SPAC1F3.03	21	756	4	100	4680	300	0.21	45.3503868064063	0.161538461538462	34.8849129280049	0.0175352317396341	0.0435487680906088	1.3	0.820648845414876	2.03808234664049	16	105	1
SPAC1F3.05	10	442	30	100	2085	300	0.1	21.5954222887649	0.211990407673861	45.7802237488446	0.0114100768652113	0.0434578244982138	0.471719457013575	0.237900102639655	0.906095640787759	19	91	1
SPNCRNA.668	24	35	9	100	454	300	0.24	51.8290134930358	0.0770925110132159	16.6484533063166	0.395331218012808	1.18520938950059	3.11314285714286	1.79480372977815	5.38085062833269	8	116	0.781193670535586
SPAC1F3.09	1	362	37	100	3107	300	0.01	2.15954222887649	0.116511103958803	25.1610649132053	0.000143839514071118	0.0180134880505513	0.0858287292817679	0.00446909370218963	0.559679073730629	10	91	1
SPAC1D4.01	14	296	10	100	1689	300	0.14	30.2335912042709	0.175251628182356	37.846329173916	0.0265624611294462	0.0826406951708253	0.798851351351351	0.448639968476347	1.39580134143524	16	98	1
SPAC1D4.04	51	1103	77	100	1676	300	0.51	110.136653672701	0.658114558472554	142.122618045989	0.0345486164419966	0.061714613819464	0.77494106980961	0.579034811567863	1.03433692761422	59	92	1
SPAC1D4.08	47	472	18	100	1557	300	0.47	101.498484757195	0.303147077713552	65.4658915882919	0.0728981337739248	0.135616705634968	1.55040254237288	1.13502394286001	2.11155210673645	34	113	1
SPAC1D4.10	0	142	5	100	2960	300	0	0	0.047972972972973	10.3599660979886	0.000641076103730268	0.0339433348565579	0	0.0189758526704159	1.00472271175411	4	96	1
SPNCRNA.671	11	229	6	100	3579	300	0.11	23.7549645176414	0.0639843531712769	13.817691266072	0.024882039529084	0.0902477927254188	1.71917030567686	0.890528194745915	3.22996850164274	6	105	1
SPAC1D4.12	13	357	25	100	3093	300	0.13	28.0740489753944	0.115421920465567	24.9258511383417	0.0200373352763874	0.0647852050328898	1.1263025210084	0.619754780098662	2.00380639166728	11	102	1
SPAC1D4.13	24	374	3	100	1672	300	0.24	51.8290134930358	0.223684210526316	48.3055498564478	0.0414845654765311	0.0984422717962581	1.07294117647059	0.693621934767601	1.64595478443344	22	102	1
SPAC1D4.14	16	549	21	100	5032	300	0.16	34.5526756620239	0.109101748807631	23.5609833794355	0.0171156723175109	0.0488559354138262	1.46652094717668	0.861260631017147	2.45843067002373	11	105	1
SPNCRNA.158	2	11	25	100	689	300	0.02	4.31908445775298	0.0159651669085631	3.44774521301036	0.0278623380972679	0.863501028037994	1.25272727272727	0.191971509490176	5.94952208318178	1	101	1
SPAC22F3.12c	0	1655	74	100	2622	300	0	0	0.631197559115179	136.3097783673	5.49259843071522e-05	0.00289539581563555	0	0.00144015930853353	0.0759172782859642	38	62	1
SPAC22F3.11c	9	55	32	100	691	300	0.09	19.4358800598884	0.0795947901591896	17.1888310547333	0.0755165925131176	0.34274487991079	1.13072727272727	0.521819654265643	2.36836712018356	8	101	1
SPAC22F3.10c	20	629	89	100	2307	300	0.2	43.1908445775298	0.272648461205028	58.8795865610452	0.0198123717340794	0.050463955740582	0.733545310015898	0.457071415905212	1.16420345893523	25	95	1
SPAC22F3.09c	44	633	39	100	2443	300	0.44	95.0198580705656	0.259107654523127	55.9553921767834	0.0505644742121725	0.0952378057118208	1.69813586097946	1.23529010500337	2.32665959353978	29	115	1
SPAC22F3.08c	8	312	7	100	1570	300	0.08	17.2763378310119	0.198726114649682	42.9157436566538	0.0118082540812929	0.0532638626780657	0.402564102564103	0.185389589076299	0.836242644045631	17	91	1
SPAC22F3.07c	32	198	83	100	407	300	0.32	69.1053513240477	0.486486486486487	105.058811134532	0.109205219469796	0.23797655963557	0.657777777777778	0.44446524324207	0.968564597716768	43	89	1
SPAC22F3.15	13	60	14	100	431	300	0.13	28.0740489753944	0.139211136890951	30.0632328845915	0.113401391891319	0.406284706363793	0.933833333333333	0.488759999051585	1.75108708442795	13	100	1
SPAC22F3.06c	65	1460	57	100	3193	300	0.65	140.370244876972	0.457250234888819	98.74511914061	0.0344377511336352	0.0574478156041244	1.42154109589041	1.09959739369697	1.83430875223969	51	114	1
SPAC22F3.05c	19	374	6	100	5543	264	0.19	41.0313023486533	0.0674724878224788	14.5709686739998	0.0311019318682623	0.0819977539909657	2.81596256684492	1.72398008345778	4.54513550371923	7	112	1
SPAC22F3.03c	3	222	3	100	4143	300	0.03	6.47862668662948	0.053584359160029	11.5717686413367	0.00346173993525468	0.0434767797268609	0.559864864864865	0.143419885517602	1.80124298408385	5	98	1
SPAC1296.02	18	789	32	100	937	300	0.18	38.8717601197769	0.84204909284952	181.844057479568	0.0138625575311147	0.0370549955317622	0.213764258555133	0.129892164066545	0.347205308132612	53	65	1
SPAC1296.04	3	210	39	100	1425	300	0.03	6.47862668662948	0.147368421052632	31.8248328466009	0.00365785830136429	0.0459862170917236	0.203571428571429	0.0521244807944411	0.655303593557061	13	90	1
SPAC1296.06	49	377	34	100	1968	300	0.49	105.817569214948	0.191565040650406	41.3692794860995	0.0953814085461151	0.176630676710172	2.55787798408488	1.87710612018754	3.47609171765618	23	126	0.0058128735394748
SPAPJ696.02	59	1681	85	100	1504	300	0.59	127.412991503713	1.11768617021277	241.369048320571	0.0268267567384858	0.0458199878938548	0.527876264128495	0.403474421346826	0.689132617923576	83	76	1
SPAC22G7.02	88	787	35	100	3254	300	0.88	190.039716141131	0.241856177012907	52.2298627574001	0.089131628016565	0.140116814175928	3.63852604828462	2.90034317565903	4.55940113328469	36	152	1.22005413167892e-12
SPAC22G7.03	16	42	31	100	632	300	0.16	34.5526756620239	0.0664556962025316	14.3513882298754	0.205494725677453	0.69811270066131	2.40761904761905	1.2987266662815	4.41207226817948	7	109	1
SPAC22G7.04	11	648	47	100	3582	300	0.11	23.7549645176414	0.180904522613065	39.0670955977657	0.00888002368855226	0.0315665031147087	0.608055555555556	0.318082448523942	1.13071214156886	17	94	1
SPAC22G7.05	29	468	20	100	1801	300	0.29	62.6267246374183	0.259855635757912	56.116921883076	0.0417710596973252	0.0913503968277707	1.11600427350427	0.752296785148826	1.64522064686815	26	103	1
SPAC22G7.08	22	350	30	100	2163	300	0.22	47.5099290352828	0.161812297734628	34.9440490109465	0.0398191846716288	0.0982871293234904	1.3596	0.861288964447331	2.1259506072671	16	106	1
SPAC22G7.10	31	513	37	100	1816	300	0.31	66.9458090951712	0.282488986784141	61.0046896152886	0.04130367975497	0.0879102297143277	1.09738791423002	0.750074824350255	1.59644977161219	28	103	1
SPNCRNA.679	1	20	2	100	1696	300	0.01	2.15954222887649	0.0117924528301887	2.54662998688266	0.00249697159993946	0.349045314408539	0.848	0.0423486383349732	5.91980853236883	1	100	1
SPNCRNA.680	2	45	112	100	1675	300	0.02	4.31908445775298	0.026865671641791	5.80175524175774	0.00746010635017271	0.186622106896886	0.744444444444444	0.124956781365393	3.12592029052285	2	100	1
SPAC4G8.04	13	871	75	100	2585	300	0.13	28.0740489753944	0.336943907156673	72.7644596267476	0.00826437194714094	0.0263814670255215	0.385820895522388	0.213634014833593	0.681960922609731	28	85	1
SPAC4G8.05	116	909	27	100	1927	300	1.16	250.506898549673	0.471717695900363	101.869428440515	0.104671452421797	0.155466888401941	2.45909790979098	2.01701888816803	2.99584693950541	69	147	1.4668354341842e-06
SPNCRNA.159	5	61	48	100	496	300	0.05	10.7977111443825	0.122983870967742	26.5588862825536	0.0290456517131218	0.212125386404063	0.40655737704918	0.144066432497084	1.05214191656415	11	94	1
SPNCRNA.681	5	70	79	100	673	300	0.05	10.7977111443825	0.104011887072808	22.4618062438862	0.025433326767129	0.183858040544451	0.480714285714286	0.171166289142778	1.23736461286415	9	96	1
SPAC4G8.08	12	219	91	100	1117	300	0.12	25.9145067465179	0.196060877350045	42.3401744067996	0.0292008969335448	0.100408689902446	0.612054794520548	0.326174018747695	1.12156506621032	18	94	1
SPAC4G8.09	16	259	65	100	2722	300	0.16	34.5526756620239	0.0951506245407788	20.5481791799784	0.0359742654393095	0.104469269839949	1.6815444015444	0.979219505258006	2.84365352504341	10	106	1
SPAC4G8.10	10	202	6	100	1859	300	0.1	21.5954222887649	0.108660570199032	23.4657089958607	0.0247451113047293	0.0959872814832098	0.92029702970297	0.460011619154918	1.78440356277287	10	100	1
SPNCRNA.684	9	13	29	100	245	300	0.09	19.4358800598884	0.0530612244897959	11.458795500161	0.273501877269982	1.72628632543993	1.69615384615385	0.670079599311457	4.22940149732783	5	104	1
SPNCRNA.685	7	47	11	100	571	300	0.07	15.1167956021354	0.0823117338003503	17.7755665073897	0.0615913112941173	0.342579968415387	0.850425531914894	0.35168638748941	1.95613161965186	8	99	1
SPNCRNA.686	0	14	4	100	1423	300	0	0	0.00983836964160225	2.12463747043365	0.0065974714867639	0.365411596620526	0	0.0938820192566502	5.19980701991009	0	100	1
SPAC16C9.03	48	731	63	100	1610	300	0.48	103.658026986072	0.454037267080745	98.0512651744544	0.0484707923092579	0.0886950030109809	1.05718194254446	0.780379756179052	1.42798954847679	46	102	1
SPAC16C9.05	21	283	29	100	1374	300	0.21	45.3503868064063	0.205967976710335	44.4796543502218	0.0463572275523422	0.117586873204856	1.01957597173145	0.636948306569181	1.61564363783473	20	101	1
SPAC16C9.07	13	439	50	100	2860	300	0.13	28.0740489753944	0.153496503496503	33.1482181285587	0.0163268101149579	0.0525759784839871	0.846924829157175	0.466946769287796	1.50367298464203	15	98	1
SPAC2G11.02	32	556	9	100	4070	300	0.32	69.1053513240477	0.136609336609337	29.5013631266666	0.0396072877334946	0.0831813314398223	2.34244604316547	1.61201661075323	3.38548018960077	15	117	0.659081436515016
SPAC2G11.04	3	147	15	100	1073	300	0.03	6.47862668662948	0.136999068033551	29.5855272735176	0.00520639292343021	0.065978779843938	0.218979591836735	0.0558645960684061	0.707952307725455	12	91	1
SPAC2G11.06	15	344	20	100	1550	300	0.15	32.3931334331474	0.221935483870968	47.9279049505492	0.025034164184305	0.0746648213279948	0.675872093023256	0.388029544856728	1.15730473058392	20	95	1
SPAC2G11.09	44	1352	54	100	2677	300	0.44	95.0198580705656	0.505042958535674	109.066159635451	0.023808227279234	0.0443354498021001	0.871213017751479	0.637346244265094	1.18685999120222	48	96	1
SPNCRNA.689	17	16	5	100	1558	300	0.17	36.7122178909004	0.0102695763799743	2.21775838652271	0.511820182718078	2.20854077688887	16.55375	7.97415844674766	34.4090653039286	1	116	1.84771663090816e-08
SPNCRNA.690	6	84	5	100	2217	300	0.06	12.957253373259	0.0378890392422192	8.1822980255131	0.0281618351084639	0.169531331092438	1.58357142857143	0.624347884354646	3.75850961031935	3	103	1
SPAC2G11.12	13	789	47	100	3958	300	0.13	28.0740489753944	0.199343102577059	43.0489848050417	0.00911913572419647	0.0291370093754266	0.652141951837769	0.360935391963696	1.15324283107938	18	95	1
SPAC2G11.13	20	395	247	100	1781	300	0.2	43.1908445775298	0.221785513756317	47.8955182709834	0.031412060646924	0.0807195945206182	0.901772151898734	0.559448800121716	1.43761597841221	21	99	1
SPAC2G11.14	78	946	15	100	3125	300	0.78	168.444293852366	0.30272	65.3736623525491	0.064988096047925	0.104464681678165	2.57663847780127	2.03087800149765	3.26452130244267	41	137	1.86036076096116e-05
SPAC521.02	27	223	10	100	683	300	0.27	58.3076401796653	0.326500732064422	70.5092118652207	0.0794783050433703	0.183211770993006	0.82695067264574	0.542836823446219	1.25133639588223	31	96	1
SPAC521.03	31	246	34	100	1022	300	0.31	66.9458090951712	0.240704500978474	51.9811534543656	0.0851227731772498	0.185544403890968	1.28788617886179	0.869954741871493	1.8962638077657	25	106	1
SPNCRNA.693	0	7	182	100	872	264	0	0	0.00802752293577982	1.73357747730911	0.0134151780994594	0.782741335671289	0	0.116980353027286	6.82550444705364	0	100	1
SPAC521.05	83	660	383	72	522	300	1.15277777777778	248.947229162151	1.26436781609195	273.045569168292	0.099403582948052	0.158902977681419	0.911742424242424	0.720675976373377	1.15204658819029	86	69	1
SPAC23G3.01	99	2196	58	100	3563	300	0.99	213.794680658773	0.616334549536907	133.100048684052	0.0366594046605491	0.0553846715713267	1.60627049180328	1.30617458805536	1.97335584808637	75	124	1
SPAC23G3.03	8	212	57	100	1780	300	0.08	17.2763378310119	0.119101123595506	25.7203905911133	0.017300190992543	0.0787649901140144	0.671698113207547	0.307943399667265	1.40201682402946	11	97	1
SPAC23G3.04	36	471	28	100	1096	300	0.36	77.7435202395537	0.429744525547445	92.80514505482	0.0536182418476895	0.108468989825747	0.837707006369427	0.587655930650676	1.18882012849019	40	96	1
SPAC23G3.06	44	1588	129	100	1833	300	0.44	95.0198580705656	0.866339334424441	187.089637722633	0.0202851195475554	0.0377180435806393	0.507884130982368	0.37182624130669	0.691371738833119	66	78	1
SPAC23G3.09	64	901	21	100	1407	300	0.64	138.210702648095	0.640369580668088	138.290515154067	0.0546496944595061	0.0921517117704599	0.999422863485017	0.768921201045251	1.29657458461037	64	100	1
SPAC23G3.11	34	972	68	100	3061	300	0.34	73.4244357818007	0.317543286507677	68.5748136709556	0.0244516407810301	0.0497904161273984	1.07072016460905	0.748464724307332	1.52408463765967	32	102	1
SPAC22H12.02	0	417	10	100	2351	300	0	0	0.177371331348362	38.3040880238833	0.000218078560509977	0.0115100144969558	0	0.00512702695758956	0.270600440823432	15	85	1
SPAC22H12.03	3	103	14	100	965	300	0.03	6.47862668662948	0.106735751295337	23.0500362253138	0.00739199011295451	0.0947434200607583	0.281067961165049	0.0713327045900111	0.914274003586318	9	94	1
SPAC1687.01	4	207	64	100	635	300	0.04	8.63816891550597	0.325984251968504	70.3976758074699	0.00612737065380717	0.0537579330668596	0.122705314009662	0.0389088036516755	0.341362874974558	25	79	1
SPAC1687.02	21	139	18	100	2108	300	0.21	45.3503868064063	0.0659392789373814	14.2398657406941	0.0928113805184722	0.243578872131855	3.18474820143885	1.95646390132939	5.1346426245395	7	114	0.226659200062024
SPAC1687.04	26	339	114	100	1619	300	0.26	56.1480979507888	0.209388511426807	45.2183332667777	0.0503593416378071	0.115955304096225	1.24171091445428	0.815317741116097	1.87731637331788	21	105	1
SPAC1687.05	31	941	32	100	2981	300	0.31	66.9458090951712	0.315665883931567	68.1693806565843	0.022631371300149	0.0476797911899352	0.982051009564293	0.674641178457442	1.42133457537197	31	100	1
SPAC1687.08	12	9	46	100	90	300	0.12	25.9145067465179	0.1	21.5954222887649	0.525296371174099	3.42659404614787	1.2	0.472766734056689	3.08393464153308	10	102	1
SPAC1687.09	89	2202	69	100	4612	300	0.89	192.199258370008	0.477450130095403	103.10737181236	0.0325026247499817	0.0502018680773499	1.86406902815622	1.49902105346916	2.31531015572738	61	128	0.144667572994964
SPAC1687.10	28	183	81	100	2041	300	0.28	60.4671824085418	0.0896619304262616	19.3628725078098	0.100643298706342	0.231169670508908	3.12284153005464	2.05412972659644	4.71817297508681	10	118	0.0251014436419032
